"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","T3437903","SLD","3007 W JEAN ST","TAMPA","33614","MEADOWS ESTATES","","1,082","$290,000","3","1","0","1958","None","Single Family Residence","$3,340.61","4","4","12","Cash","05/05/2023","$263.40","$268.02","1.02","KELLER WILLIAMS SOUTH TAMPA","Ginger Bennett","261548427","773203","Tampa","Tampa"
"1","T3438693","SLD","3312 W WISCONSIN AVE","TAMPA","33611","INTERBAY","","816","$293,000","2","1","0","1964","None","Single Family Residence","$3,652.46","2","2","2","Cash","06/15/2023","$367.52","$359.07","0.98","EXIT BAYSHORE REALTY","Lewis Stewart, Jr.","261534137","775278","Tampa","Tampa"
"1","U8197471","SLD","11346 COCOA BEACH DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,530","$295,000","3","2","0","2005","None","Single Family Residence","$5,567.09","34","34","38","Conventional","06/29/2023","$193.40","$192.81","1.00","SEFAIR INVESTMENTS INC","Dan Sefair","261523656","261567837","Pinellas Suncoast","Pinellas Suncoast"
"1","T3439334","SLD","3501 E YUKON ST","TAMPA","33604","ELIZABETH COURT","","1,350","$295,000","3","2","0","2023","None","Single Family Residence","$548.00","3","3","85","VA","08/08/2023","$218.52","$218.52","1.00","SMITH & ASSOCIATES REAL ESTATE","Douglas Wood, PA","261533526","261563971","Tampa","Tampa"
"1","T3438279","SLD","1913 E OSBORNE AVE","TAMPA","33610","UNPLATTED","","1,084","$295,000","3","1","1","1926","None","Single Family Residence","$1,884.29","4","4","4","Conventional","05/18/2023","$276.66","$272.14","0.98","JRAC REALTY, LLC","Alex Colley","462002957","260010721","Tampa","Tampa"
"1","T3439496","SLD","6003 MYER ST","TAMPA","33634","CRESTRIDGE SUB SECOND ADD","","1,175","$300,000","2","1","1","1961","None","Single Family Residence","$933.93","0","0","0","FHA","05/26/2023","$255.32","$255.32","1.00","JPT REALTY LLC","Yulien Yon Martin","261559568","779727","Tampa","Tampa"
"1","T3439330","SLD","3413 E YUKON ST","TAMPA","33604","ELIZABETH COURT","","1,350","$300,000","3","2","0","2023","None","Single Family Residence","$727.00","2","2","84","Conventional","07/28/2023","$218.52","$222.22","1.02","SMITH & ASSOCIATES REAL ESTATE","Douglas Wood, PA","261533526","776277","Tampa","Tampa"
"1","T3439209","SLD","11357 COCOA BEACH DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,140","$300,000","3","2","0","2005","Community","Single Family Residence","$5,149.73","2","2","9","Conventional","05/12/2023","$263.07","$263.16","1.00","MIHARA & ASSOCIATES INC.","Raymond Mihara","261506415","266500100","Tampa","Tampa"
"1","T3438583","SLD","7405 S WEST SHORE BLVD","TAMPA","33616","PORT TAMPA CITY MAP","","830","$300,000","2","1","0","1960","None","Single Family Residence","$528.89","6","6","6","VA","05/26/2023","$361.45","$361.45","1.00","RE/MAX DYNAMIC","Andrew Duncan","261535729","779401","Tampa","Tampa"
"1","U8196937","SLD","11356 PALM ISLAND AVE","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,425","$301,900","3","2","0","2005","None","Single Family Residence","$5,280.96","6","6","27","Conventional","06/26/2023","$207.65","$211.86","1.02","SEFAIR INVESTMENTS INC","Dan Sefair","261523656","779069","Pinellas Suncoast","Pinellas Suncoast"
"1","O6103104","SLD","4610 COURTLAND ST","TAMPA","33610","COURTLAND SUB REV","","1,238","$302,000","3","2","0","2007","None","Single Family Residence","$3,605.21","6","6","6","FHA","05/18/2023","$238.29","$243.94","1.02","LIFESTYLE INTERNATIONAL REALTY","Tiffany Bray","261233798","261016803","Orlando Regional","Osceola"
"1","T3437955","SLD","7702 CORAL VINE LN","TAMPA","33619","ADAMO ACRES","","1,399","$302,000","3","1","0","1956","None","Single Family Residence","$2,844.96","19","19","19","Conventional","05/26/2023","$225.16","$215.87","0.96","SIGNATURE REALTY ASSOCIATES","Brenda Wade","261520959","781305","Tampa","Tampa"
"1","T3440804","SLD","4205 E ELLICOTT ST","TAMPA","33610","UNPLATTED","","1,467","$303,000","4","2","0","1960","None","Single Family Residence","$3,185.93","5","5","7","Conventional","05/22/2023","$204.49","$206.54","1.01","KING & ASSOCIATES REAL ESTATE LLC","Sonny Glover","260043539","261012954","Tampa","Tampa"
"1","J959683","SLD","11505 PAPERWOOD PL","RIVERVIEW","33579","SUMMERFIELD VILLAGE I TR 27","","1,263","$305,000","3","2","0","1985","None","Single Family Residence","$1,352.00","1","1","4","VA","05/26/2023","$237.45","$241.49","1.02","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","260011623","For Future Use","Other"
"1","T3437414","SLD","4718 DUNQUIN PL","TAMPA","33610","LAKEWOOD CREST PH 01","","1,337","$309,000","3","2","0","1994","None","Single Family Residence","$2,316.00","2","2","2","Conventional","05/09/2023","$224.38","$231.11","1.03","KELLER WILLIAMS SUBURBAN TAMPA","Monique Va LLC","261551938","281531688","Tampa","Tampa"
"1","T3441006","SLD","11837 WHISPER CREEK DR","RIVERVIEW","33569","RIVERCREST PH 1A","","1,688","$309,900","3","2","1","2003","None","Single Family Residence","$5,239.48","3","3","3","Conventional","05/26/2023","$183.59","$183.59","1.00","KELLER WILLIAMS SUBURBAN TAMPA","Stephanie McElroy","261524809","779277","Tampa","Tampa"
"1","T3441004","SLD","1716 W PALMETTO ST","TAMPA","33607","EL CERRO","","1,056","$309,900","3","1","0","1940","None","Single Family Residence","$2,434.00","218","55","136","Conventional","10/11/2023","$293.47","$293.47","1.00","ARGO GROUP PROPERTIES LLC","Carlos Arias","261536568","261561579","Tampa","Tampa"
"1","T3440314","SLD","12942 FIELDMOOR CT","RIVERVIEW","33579","SUMMERFIELD VILLG 1 TRCT 29","","1,355","$310,000","3","2","0","2004","Community","Single Family Residence","$5,152.01","2","2","2","VA","05/16/2023","$220.66","$228.78","1.04","KELLER WILLIAMS SUBURBAN TAMPA","Raymond Chadderton","261519725","26120056","Tampa","Tampa"
"1","U8196486","SLD","706 E HUGH ST","TAMPA","33603","ROBLES SUB 2","","2,290","$310,000","5","3","0","1910","None","Single Family Residence","$858.34","8","8","8","Cash","05/01/2023","$128.82","$135.37","1.05","ALIGN RIGHT REALTY CLEARWATER","Isabel Surtani","260048237","260033093","Pinellas Suncoast","Pinellas Suncoast"
"1","T3437688","SLD","10401 N 25TH ST","TAMPA","33612","POINSETTIA VILLAGE","","1,456","$310,000","4","2","0","1963","None","Single Family Residence","$655.84","3","3","30","Cash","05/10/2023","$216.35","$212.91","0.98","MARZUCCO REAL ESTATE","Lisa Rhodes","261551174","261554453","Tampa","Orlando Regional"
"1","T3438947","SLD","10312 SALISBURY ST","RIVERVIEW","33569","BOYETTE SPGS SEC A UNIT 02","","1,618","$314,900","3","2","0","1992","None","Single Family Residence","$2,708.00","0","0","0","FHA","09/01/2023","$188.50","$194.62","1.03","CHARLES RUTENBERG REALTY INC","Edgar Berben","261546680","260000779","Tampa","Pinellas Suncoast"
"1","T3438570","SLD","2912 FRIERSON AVE W","TAMPA","33614","AVONDALE","","970","$315,000","2","2","0","1955","None","Single Family Residence","$1,608.00","3","3","7","Conventional","05/15/2023","$362.89","$324.74","0.89","ARGO GROUP PROPERTIES LLC","Anbert Montesinos","261540577","261016803","Tampa","Tampa"
"1","U8197269","SLD","4730 W WISCONSIN AVE","TAMPA","33616","GANDY GARDENS 7","","1,152","$320,000","3","2","0","1958","None","Single Family Residence","$746.96","2","2","2","Cash","06/30/2023","$282.12","$277.78","0.98","COLDWELL BANKER REALTY","Cathy Waters","260037569","708200","Pinellas Suncoast","Pinellas Suncoast"
"1","T3439373","SLD","16004 SAGEBRUSH RD","TAMPA","33618","RANCHESTER UNIT II","","946","$320,000","2","2","0","1979","None","Single Family Residence","$3,437.66","7","7","7","Conventional","05/24/2023","$348.84","$338.27","0.97","PEOPLE'S CHOICE REALTY SVC LLC","Yanelys Gonzalez","261554883","1046627","Tampa","Tampa"
"1","T3439296","SLD","311 E SELMA AVE","TAMPA","33603","GOODS ADD TO TAMPA","","1,204","$320,000","3","1","1","1996","None","Single Family Residence","$6,186.38","26","26","26","Cash","06/09/2023","$274.08","$265.78","0.97","PROPERTYFORCE REALTY","Abi Ochoa","278046442","261016803","Tampa","Tampa"
"1","T3437302","SLD","3611 E CHELSEA ST","TAMPA","33610","RAINBOW HEIGHTS","","1,410","$320,000","4","2","0","1951","None","Single Family Residence","$2,571.23","47","47","50","VA","06/26/2023","$233.97","$226.95","0.97","CHARLES RUTENBERG REALTY INC","Pedro Luna","261556296","776125","Tampa","Pinellas Suncoast"
"1","J959474","SLD","3034 N 39TH ST","TAMPA","33605","REESES SUB REV MAP","","1,400","$320,000","4","2","0","1962","None","Single Family Residence","$2,841.28","0","0","-39","Conventional","03/31/2023","$228.57","$228.57","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","771469","For Future Use","Other"
"1","T3437071","SLD","11222 FIDDLEWOOD DR","RIVERVIEW","33579","SUMMERFIELD VILLAGE 1 TR 26","","1,486","$320,000","3","2","0","1986","Community","Single Family Residence","$4,095.00","3","3","3","VA","05/12/2023","$207.94","$215.34","1.04","EXP REALTY LLC","Ryan Brantley Fernandez","261548087","281522287","Tampa","Sarasota - Manatee"
"1","U8196777","SLD","8413 N DEXTER AVE","TAMPA","33604","CASA LOMA SUB","","1,020","$321,000","2","2","0","1952","None","Single Family Residence","$275.00","36","36","47","FHA","06/30/2023","$333.33","$314.71","0.94","ENGEL & VOLKERS MADEIRA BEACH","Brandi Joy Thomas","260051964","261016605","Pinellas Suncoast","Pinellas Suncoast"
"1","U8196417","SLD","2332 W CHESTNUT ST","TAMPA","33607","MAC FARLANES REV MAP OF ADD","","1,354","$323,000","3","2","0","2009","None","Single Family Residence","$1,818.34","57","57","69","Conventional","08/22/2023","$258.49","$238.55","0.92","COLDWELL BANKER REALTY","Randi Morgan","260038306","395017","Pinellas Suncoast","Pinellas Suncoast"
"1","T3437145","SLD","4105 W MONTGOMERY TER","TAMPA","33616","BAY BREEZE","","1,800","$323,000","4","2","0","1958","None","Single Family Residence","$998.17","44","44","56","Private","06/12/2023","$211.11","$179.44","0.85","HABITAT HOME REALTY OF FLORIDA","John Frassica","261504175","281541304","Tampa","Tampa"
"1","A4566916","SLD","311 E KIRBY ST","TAMPA","33604","OAKS AT RIVERVIEW","","1,624","$324,900","5","3","0","2007","None","Single Family Residence","$3,683.00","44","44","49","Conventional","06/30/2023","$200.06","$200.06","1.00","SHORE TO SHORE R.E.","Jim Claydon","281501142","260031661","Sarasota - Manatee","Sarasota - Manatee"
"1","T3438199","SLD","7904 N 14TH ST. ST","TAMPA","33604","SULPHUR SPGS ADD","","1,144","$324,999","3","1","0","1964","None","Single Family Residence","$1,934.00","24","24","56","FHA","06/29/2023","$284.09","$284.09","1.00","MARTINEZ 2 & ASSOCIATES OF FLO","Nellie Martinez","261532439","261561489","Tampa","Tampa"
"1","T3441118","SLD","4310 W NASSAU ST","TAMPA","33607","CYPRESS ESTATES","","1,200","$325,000","3","2","0","2003","None","Single Family Residence","$589.00","4","4","10","Cash","05/30/2023","$291.67","$270.83","0.93","NEAL ENTERPRISE","Carlos Neal","261561878","615700","Tampa","Tampa"
"1","T3439742","SLD","4523 BRAY RD","TAMPA","33634","ROCKY POINT VILLAGE UNIT 1","","1,100","$325,000","3","1","1","1959","None","Single Family Residence","$2,902.41","8","8","11","FHA","06/13/2023","$318.18","$295.45","0.93","UNIVERSITY REALTY OF TAMPA","Robert Combes, II","261505654","261568805","Tampa","Tampa"
"1","T3437556","SLD","313 E KIRBY ST","TAMPA","33604","OAKS AT RIVERVIEW","","1,624","$325,000","5","3","0","2007","None","Single Family Residence","$915.35","0","0","2","FHA","05/10/2023","$203.14","$200.12","0.99","REALTY BLU","Kevin Boyd","260011977","771565","Tampa","Tampa"
"1","T3437234","SLD","4303 W OKLAHOMA AVE","TAMPA","33616","GANDY GARDENS 6A","","1,582","$325,000","4","2","0","1966","None","Single Family Residence","$4,483.00","11","11","25","Cash","04/28/2023","$221.18","$205.44","0.93","CENTURY 21 LIST WITH BEGGINS","Daniela Erdos","261558819","729102","Tampa","Tampa"
"1","T3437124","SLD","6416 E 21ST AVE","TAMPA","33619","OAKLAND HILLS","","1,404","$325,000","3","2","0","1990","None","Single Family Residence","$5,156.51","4","4","8","FHA","05/12/2023","$226.50","$231.48","1.02","CENTURY 21 BILL NYE REALTY","Johanna Theel","261562403","261561854","Tampa","Tampa"
"1","U8196712","SLD","11411 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","RIVERCREST PH 2B2/2C","","1,284","$329,000","3","2","0","2004","Community","Single Family Residence","$3,049.69","9","9","10","Conventional","06/01/2023","$257.01","$256.23","1.00","CHARLES RUTENBERG REALTY INC","Tom Latto III, PA","283547571","281523052","Pinellas Suncoast","Pinellas Suncoast"
"1","T3440125","SLD","13922 PATHFINDER DR","TAMPA","33625","CARROLLWOOD MEADOWS UNIT VI SE","","988","$330,000","3","2","0","1980","None","Single Family Residence","$4,369.10","4","4","4","FHA","05/26/2023","$334.01","$334.01","1.00","HOME PRIME REALTY LLC","Michael Becerra","261565044","261561489","Tampa","Tampa"
"1","T3439679","SLD","12009 BRIDGE POINT LN","RIVERVIEW","33579","SUMMERFIELD VILL I TR 21 UN","","1,544","$330,000","4","2","0","2005","Community","Single Family Residence","$4,594.45","5","5","15","FHA","06/08/2023","$213.73","$213.73","1.00","BALMASEDA & ASSOCIATES INC","Yari Balmaseda","261559831","260031661","Tampa","Tampa"
"1","T3439414","SLD","11501 SMOKETHORN DR","RIVERVIEW","33579","SUMMERFIELD VILLAGE I TR 27","","1,263","$330,000","3","2","0","1984","None","Single Family Residence","$2,624.11","15","15","16","FHA","06/16/2023","$261.28","$261.28","1.00","RE/MAX REALTY UNLIMITED","Jason McIntosh","261551963","780514","Tampa","Tampa"
"1","T3438293","SLD","3919 W BAY AVE","TAMPA","33616","INTERBAY","","756","$330,000","2","1","0","1964","None","Single Family Residence","$4,341.60","8","8","9","FHA","05/19/2023","$449.74","$436.51","0.97","LOMBARDO HEIGHTS LLC","Malinda Shughart P.A.","261549322","616100","Tampa","Tampa"
"1","T3438274","SLD","4214 W IDLEWILD AVE","TAMPA","33614","PINE CREST VILLA ADD 6","","1,144","$330,000","3","1","0","1975","None","Single Family Residence","$1,486.90","5","5","5","Conventional","05/19/2023","$284.09","$288.46","1.02","RE/MAX DYNAMIC","Andrew Duncan","261535729","261553280","Tampa","Tampa"
"1","T3439322","SLD","7718 DOWNING CIR","TAMPA","33610","KINGS FOREST","","1,464","$335,000","4","2","0","1960","None","Single Family Residence","$2,397.17","12","12","12","FHA","06/01/2023","$225.41","$228.83","1.02","M3 REAL ESTATE PROFESSIONALS LLC","Breanna Murray","261551967","771469","Tampa","Tampa"
"1","T3438937","SLD","6909 DIMARCO RD","TAMPA","33634","ROCKY POINT VILLAGE UNIT 2","","1,314","$335,000","3","2","0","1959","None","Single Family Residence","$2,279.00","3","3","7","FHA","05/19/2023","$251.14","$254.95","1.02","CENTURY 21 ROSA LEON","Yandy Estrada","261556532","780514","Tampa","Tampa"
"1","T3438690","SLD","8118 CANTERBURY LAKE BLVD","TAMPA","33619","CANTERBURY LAKES PH 3","","1,276","$335,000","3","2","0","2005","None","Single Family Residence","$1,549.90","48","48","48","FHA","07/12/2023","$274.22","$262.54","0.96","EXIT BAYSHORE REALTY","Lewis Stewart, Jr.","261534137","261510424","Tampa","Tampa"
"1","T3437850","SLD","4507 SHADBERRY DR","TAMPA","33624","SHADBERRY VILLAGE","","1,416","$335,000","4","2","0","1985","None","Single Family Residence","$2,806.48","4","4","5","Conventional","05/12/2023","$236.58","$236.58","1.00","OCEAN HOME REALTY LLC","Esther Fleitas Padron","261556261","261593560","Tampa","Tampa"
"1","T3437418","SLD","12717 STANDBRIDGE DR","RIVERVIEW","33579","PANTHER TRACE PH 1A","","1,578","$339,000","3","2","0","2003","Community","Single Family Residence","$5,159.09","40","40","44","FHA","06/15/2023","$214.83","$214.83","1.00","REAL PROPERTY MARKETING, INC.","Coretta Butts","261552338","779401","Tampa","Tampa"
"1","T3440334","SLD","8316 N MULBERRY ST","TAMPA","33604","SULPHUR SPGS ADD","","1,488","$339,900","4","2","0","1982","None","Single Family Residence","$2,549.00","5","5","5","FHA","06/02/2023","$228.43","$228.43","1.00","ANR REALTY LLC","Alfredo Rodriguez Fonseca","430016705","261568805","Tampa","Tampa"
