"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","J965220","SLD","4542 W CLIFTON ST","TAMPA","33614","WEST PARK ESTATES UNIT 4","","1,139","$230,000","2","1","0","1962","None","Single Family Residence","$2,903.24","0","0","-19","Cash","08/14/2023","$201.93","$201.93","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","260011623","For Future Use","Other"
"1","T3468021","SLD","3625 N 54TH ST","TAMPA","33619","GRANT PARK","","800","$232,000","2","1","0","1997","None","Single Family Residence","$1,750.59","3","3","3","Conventional","10/20/2023","$268.75","$290","1.08","REALNET FLORIDA REAL ESTATE","Jon Vander Wel","261564452","260000779","Tampa","Tampa"
"1","T3467281","SLD","128 RUBY CIR","BRANDON","33510","BRANDON GARDENS","","1,245","$235,000","2","1","0","1958","None","Single Family Residence","$2,607.00","19","19","20","Cash","10/02/2023","$228.92","$188.76","0.82","BAHIA INTERNATIONAL REALTY","Jenn Cook","261524435","260032534","Tampa","Tampa"
"1","T3463715","SLD","14933 PINECREST RD","TAMPA","33613","BEARSS HEIGHTS SUB","","968","$235,000","3","1","0","1959","None","Single Family Residence","$2,025.00","3","3","3","Conventional","09/07/2023","$242.77","$242.77","1.00","EXIT BAYSHORE REALTY","Darin Gasperson","261557480","261561192","Tampa","Tampa"
"1","T3466971","SLD","9504 N 13TH ST","TAMPA","33612","FAIRVIEW TERRACE","","816","$239,999","2","1","0","1925","None","Single Family Residence","$1,121.00","8","8","18","FHA","10/03/2023","$294.12","$294.12","1.00","IMPACT REALTY TAMPA BAY","Philip Bach, PA","261553661","771292","Tampa","Tampa"
"1","A4579289","SLD","2004 E ESKIMO AVE","TAMPA","33604","HILLSBORO HEIGHTS MAP","","1,219","$241,500","4","1","0","1982","None","Single Family Residence","$3,581.00","4","4","5","Cash","09/06/2023","$225.51","$198.11","0.88","PREFERRED SHORE","Tony Riksvold Horge","260050753","779460","Sarasota - Manatee","Sarasota - Manatee"
"1","T3465817","SLD","2608 E 20TH AVE","TAMPA","33605","OWNAHOME SUB","","934","$247,000","2","1","0","1942","None","Single Family Residence","$2,379.00","7","7","49","FHA","11/03/2023","$264.45","$264.45","1.00","MIHARA & ASSOCIATES INC.","Heather Spinosa","261564303","270523109","Tampa","Tampa"
"1","T3466063","SLD","8707 N 52ND ST","TAMPA","33617","MARIAN SUB","","1,137","$250,000","3","1","0","1959","None","Single Family Residence","$171.55","3","3","10","Conventional","09/22/2023","$210.20","$219.88","1.05","SOUTHERN COMPASS REALTY","Carrissa Henshaw","260045295","780261","Tampa","Tampa"
"1","T3465676","SLD","1042 OLD FIELD DR","BRANDON","33511","HEATHER LAKES UNIT II","","872","$250,000","2","2","0","1983","None","Single Family Residence","$1,600.00","3","3","4","Cash","08/28/2023","$286.66","$286.7","1.00","7 BLUE LLC","Giovanni Caballero","261540749","261562453","Tampa","Tampa"
"1","T3465365","SLD","130 E 143RD AVE","TAMPA","33613","UNPLATTED","","972","$250,000","3","1","0","1957","None","Single Family Residence","$814.01","5","5","6","FHA","09/19/2023","$251.95","$257.2","1.02","DALTON WADE INC","Rimo Kadous","260037440","771469","Tampa","Pinellas Suncoast"
"1","U8210076","SLD","2317 W ABDELLA ST","TAMPA","33607","WEST TAMPA HEIGHTS","","720","$250,000","2","1","0","1958","None","Single Family Residence","$466.00","13","13","14","Conventional","09/18/2023","$388.75","$347.22","0.89","JAY ALAN REAL ESTATE","Adrianna La Kam","279616603","260000779","Pinellas Suncoast","Pinellas Suncoast"
"1","T3463036","SLD","7224 E EMMA ST","TAMPA","33610","PARDEAU SHORES UNIT 2","","748","$250,000","2","1","0","1959","None","Single Family Residence","$2,453.00","3","3","3","FHA","09/20/2023","$327.54","$334.22","1.02","REHM TEAM REALTY","Nudjaree Rehm","261559578","779727","Tampa","Tampa"
"1","U8208862","SLD","4211 E OSBORNE AVE","TAMPA","33610","EASTERN HEIGHTS","","1,217","$250,000","3","2","0","1978","None","Single Family Residence","$496.00","1","1","1","Cash","08/15/2023","$221.86","$205.42","0.93","CENTURY 21 RE CHAMPIONS","Wendy Nash Hickman PA","260012434","779401","Pinellas Suncoast","Pinellas Suncoast"
"1","U8209189","SLD","11104 N 23RD ST","TAMPA","33612","SHERWOOD HEIGHTS UNIT 3","","966","$255,000","3","1","0","1967","None","Single Family Residence","$3,031.45","19","19","19","Conventional","09/20/2023","$268.12","$263.98","0.98","COMPASS FLORIDA LLC","Kelly Fenton","266507382","261559997","Pinellas Suncoast","Pinellas Suncoast"
"1","T3463938","SLD","1310 E NEW ORLEANS AVE","TAMPA","33603","HANKINS VIRGINIA HEIGHTS","","864","$260,000","3","2","0","1926","None","Single Family Residence","$3,484.00","40","40","40","FHA","10/13/2023","$306.60","$300.93","0.98","OUT FAST REALTY & INVESTMENTS","Bryce Wade","261561258","261016803","Tampa","Tampa"
"1","T3466002","SLD","102 INWOOD CIR","BRANDON","33510","BRANDON ESTATES","","1,120","$265,000","3","1","1","1972","None","Single Family Residence","$984.99","78","78","80","Conventional","12/08/2023","$248.21","$236.61","0.95","PINEYWOODS REALTY LLC","Drew Bayer","261559131","261559997","Tampa","Tampa"
"1","T3464121","SLD","4405 DOLPHIN DR","TAMPA","33617","DEL RIO ESTATES UNIT 11","","1,360","$265,000","4","1","1","1971","None","Single Family Residence","$1,018.00","2","2","9","Conventional","10/13/2023","$183.82","$194.85","1.06","BRAINARD REALTY","Bobby Lambert, II","261568000","260031661","Tampa","Tampa"
"1","T3465492","SLD","4012 E PALIFOX ST","TAMPA","33610","SITO SUB","","996","$270,000","3","2","1","1955","None","Single Family Residence","$1,216.83","5","5","6","FHA","09/20/2023","$270.98","$271.08","1.00","FERNANDEZ R.E. & ASSOCIATES","Ricardo Abreu","261532498","260033093","Tampa","Tampa"
"1","T3467402","SLD","805 E ANNIE ST","TAMPA","33612","NORTH SIDE HOMES","","800","$272,000","2","1","0","1952","None","Single Family Residence","$148.00","2","2","2","Conventional","09/29/2023","$323.75","$340","1.05","BAY CHOICE REALTY","Daro Kurdson","261554339","261561489","Tampa","Tampa"
"1","T3466903","SLD","8507 RIDEIN RD","TAMPA","33619","GREEN RIDGE ESTATES UNIT 2","","1,045","$275,000","3","1","0","1975","None","Single Family Residence","$1,773.46","5","5","12","FHA","10/02/2023","$277.03","$263.16","0.95","DALTON WADE INC","Michael Rolinski","261559239","261554453","Tampa","Pinellas Suncoast"
"1","T3465972","SLD","207 W LAMBRIGHT ST","TAMPA","33604","NORTH PARK ANNEX","","992","$275,000","2","1","0","1925","None","Single Family Residence","$593.02","48","48","50","Cash","10/19/2023","$301.41","$277.22","0.92","NEW HEIGHTS REALTY SERVICES","Gerri Holloway","261532998","781073","Tampa","Tampa"
"1","T3463383","SLD","901 LOCHMONT DR","BRANDON","33511","HEATHER LAKES UNIT 20 PH I","","1,295","$278,000","3","2","0","1985","None","Single Family Residence","$3,452.00","8","8","14","Conventional","09/15/2023","$220.08","$214.67","0.98","QUICKSILVER REAL ESTATE GROUP","Joseph Gnapp","261553442","260000779","Tampa","Tampa"
"1","T3467620","SLD","1519 LANCELOT","TAMPA","33619","CLAIR MEL CITY UNIT NO 9","","1,088","$279,000","3","1","0","1959","None","Single Family Residence","$1,740.00","38","38","63","FHA","11/03/2023","$257.26","$256.43","1.00","PEOPLE'S CHOICE REALTY SVC LLC","Gerard Diener","261506770","260033919","Tampa","Tampa"
"1","V4931886","SLD","1730 W LA SALLE ST","TAMPA","33607","BENJAMINS 2ND ADD TO WES","","945","$280,000","3","1","0","1979","None","Single Family Residence","$1,560.00","8","8","12","Cash","09/15/2023","$359.79","$296.3","0.82","BEE REALTY CORP","Heath Kindt","253010745","286002941","West Volusia","West Volusia"
"1","T3467499","SLD","705 HAZY MEADOW CT","BRANDON","33510","LAKEVIEW VILLAGE SEC C UNI","","1,572","$280,000","3","2","0","1986","None","Single Family Residence","$1,375.75","10","10","10","Cash","09/25/2023","$209.92","$178.12","0.85","HOMM REAL ESTATE SERVICES","John Ortiz","261554503","261565594","Tampa","Tampa"
"1","T3465928","SLD","10213 N OJUS DR","TAMPA","33617","TERRACE PARK SUB UNIT","","1,050","$281,000","3","2","1","1980","None","Single Family Residence","$1,478.75","4","4","4","Conventional","09/25/2023","$252.38","$267.62","1.06","CHARLES RUTENBERG REALTY INC","Yeico Jaramillo","261559567","747000","Tampa","Pinellas Suncoast"
"1","T3468093","SLD","1613 E 32ND AVE","TAMPA","33610","BONITA BLKS 26 TO 30 & 32 TO","","936","$285,000","2","1","0","1955","None","Single Family Residence","$1,449.25","41","41","42","FHA","10/31/2023","$304.49","$304.49","1.00","KELLER WILLIAMS SOUTH TAMPA","YOKA Hidalgo","261553724","260011623","Tampa","Tampa"
"1","T3466130","SLD","7312 FILBERT LN","TAMPA","33637","TEMPLE PARK UNIT 3","","970","$285,000","4","1","0","1962","None","Single Family Residence","$1,813.01","3","3","3","Cash","08/31/2023","$304.12","$293.81","0.97","BRAINARD REALTY","Chris Zoller","261551942","260000779","Tampa","Tampa"
"1","T3465530","SLD","4509 N 36TH ST","TAMPA","33610","ZION HEIGHTS","","982","$285,000","2","2","0","1999","None","Single Family Residence","$2,011.00","7","7","7","Conventional","09/22/2023","$285.13","$290.22","1.02","CHARLES RUTENBERG REALTY INC","Adamm Oliver","261552958","776125","Tampa","Pinellas Suncoast"
"1","T3465364","SLD","1107 S 58TH ST","TAMPA","33619","PALM RIVER VILLAGE UNIT TWO","","1,456","$285,000","4","1","1","1973","None","Single Family Residence","$3,675.00","56","56","81","FHA","11/22/2023","$195.74","$195.74","1.00","LAURA FERGUSON REALTY","Laura Ferguson","261528819","279658592","Tampa","Tampa"
"1","W7857039","SLD","8305 N 17TH ST","TAMPA","33604","HENDRY & KNIGHTS ADD TO","","1,149","$285,000","3","2","0","2001","None","Single Family Residence","$328.16","9","9","10","Conventional","09/21/2023","$252.39","$248.04","0.98","NEAT REALTY & INVESTMENTS","Wayne Scott","285514961","261010944","West Pasco","West Pasco"
"1","T3463537","SLD","3201 E CAYUGA ST","TAMPA","33610","GROVE HILL HEIGHTS","","1,008","$285,000","3","2","0","2023","None","Single Family Residence","$799.00","10","10","11","Cash","12/05/2023","$282.74","$282.74","1.00","PINPOINT REALTY GROUP LLC","Thomas Settles","261549241","260032185","Tampa","Tampa"
"1","T3466817","SLD","3110 N TAMPA ST","TAMPA","33603","FLORIDA PLACE","","972","$287,000","2","1","0","1920","None","Single Family Residence","$597.73","11","11","11","Cash","09/15/2023","$287.96","$295.27","1.03","COMPASS FLORIDA, LLC","Justin Ricke","261554296","261564836","Tampa","Tampa"
"1","U8210971","SLD","11908 AUTUMN CREEK DR","RIVERVIEW","33569","RIVERCREST PH 1A","","1,682","$289,000","3","2","0","2004","None","Single Family Residence","$6,306.13","27","27","56","Conventional","11/06/2023","$172.35","$171.82","1.00","SEFAIR INVESTMENTS INC","Dan Sefair","261523656","621900","Pinellas Suncoast","Pinellas Suncoast"
"1","T3464714","SLD","9605 N 12TH ST","TAMPA","33612","CASTLE HEIGHTS MAP","","923","$289,000","3","2","0","1951","None","Single Family Residence","$1,423.50","54","54","54","FHA","10/20/2023","$308.67","$313.11","1.01","CHARLES RUTENBERG REALTY INC","Kirsis Schlechty","261531838","261010944","Tampa","Pinellas Suncoast"
"1","T3464078","SLD","7805 N RIVERDALE AVE","TAMPA","33604","KRAUSES SUB","","1,008","$289,000","2","2","0","1948","None","Single Family Residence","$1,827.00","80","14","16","Conventional","10/06/2023","$277.78","$286.71","1.03","JPT REALTY LLC","Maria Tarrau","261538236","260000779","Tampa","Tampa"
"1","T3465900","SLD","2214 E 19TH AVE","TAMPA","33605","MAYS ADD","","1,200","$289,500","3","2","0","2005","None","Single Family Residence","$2,396.00","14","14","35","Conventional","10/25/2023","$241.25","$241.25","1.00","STRESS FREE PROPERT MGMT. INC.","Jason Welch","260037713","261011242","Tampa","Tampa"
"1","N6128203","SLD","12939 EARLY RUN LN","RIVERVIEW","33578","SOUTH POINTE PH 10 & 11","","1,503","$290,000","3","2","0","2003","None","Single Family Residence","$1,249.00","16","16","26","Cash","09/25/2023","$199.60","$192.95","0.97","KELLER WILLIAMS ISLAND LIFE REAL ESTATE","Sheli Rodriguez","281525528","772170","Venice","Venice"
"1","T3464018","SLD","6209 N 44TH ST","TAMPA","33610","ROBLES HEIGHTS","","1,291","$290,000","3","2","0","2006","None","Single Family Residence","$2,857.79","3","3","3","FHA","09/11/2023","$231.60","$224.63","0.97","REALNET FLORIDA REAL ESTATE","Jonathan Meyer, PA","261545001","616100","Tampa","Tampa"
"1","L4938704","SLD","1512 E MCBERRY ST","TAMPA","33610","FIFTEENTH STREET SITES","","981","$290,000","2","1","0","1950","None","Single Family Residence","$1,655.58","14","14","22","FHA","10/03/2023","$290.42","$295.62","1.02","KELLER WILLIAMS REALTY SMART","Jacob Tallman","265580027","255000256","Lakeland","Lakeland"
"1","T3463125","SLD","8718 N 15TH ST","TAMPA","33604","1089718","","1,296","$290,000","4","2","0","1980","None","Single Family Residence","$3,169.00","42","42","44","Conventional","10/16/2023","$223.77","$223.77","1.00","DALTON WADE INC","Choupette Jean Poix","261557343","261010944","Tampa","Pinellas Suncoast"
"1","T3466576","SLD","9607 KIRKHILL CT","TAMPA","33615","TIMBERLANE SUB UNIT 8B","","945","$292,000","3","2","0","1986","None","Single Family Residence","$2,956.26","3","3","3","Conventional","09/21/2023","$296.19","$308.99","1.04","REDFIN CORPORATION","Jonathan Benn","261544766","260000779","Tampa","Tampa"
"1","T3465183","SLD","3705 WIGGINS LEAF ST","TAMPA","33619","GRANT PARK ADD BLOCKS 36-","","1,248","$295,000","4","2","0","2001","None","Single Family Residence","$2,896.13","35","35","35","FHA","10/02/2023","$232.29","$236.38","1.02","PREMIER PROPERTY SOLUTIONS","Jason Traina","261549612","270541265","Tampa","Pinellas Suncoast"
"1","T3466339","SLD","8304 EL PORTAL DR","TAMPA","33604","WILMA","","1,018","$298,000","3","1","0","1986","None","Single Family Residence","$2,595.69","3","3","3","FHA","10/09/2023","$299.61","$292.73","0.98","DREAM HOMES REALTY","Derlys Fernandez","261544652","260000779","Tampa","Tampa"
"1","U8210087","SLD","11517 HAMMOCKS GLADE DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL O AN","","1,550","$299,000","3","2","0","2006","None","Single Family Residence","$5,525.17","44","44","50","Conventional","10/25/2023","$188.97","$192.9","1.02","SEFAIR INVESTMENTS INC","Dan Sefair","261523656","781322","Pinellas Suncoast","Pinellas Suncoast"
"1","T3466794","SLD","1715 SCOTCH PINE DR","BRANDON","33511","PROVIDENCE LAKES PRCL MF PHA","","1,999","$299,700","4","2","0","1997","None","Single Family Residence","$1,765.00","5","5","7","Cash","09/08/2023","$175.09","$149.92","0.86","RE/MAX REALTY UNLIMITED","Jennifer Pichette-Fieo","261507316","261558555","Tampa","Tampa"
"1","T3467308","SLD","8524 N HIGHLAND AVE","TAMPA","33604","MANOR HILLS SUB","","824","$300,000","3","1","0","1951","None","Single Family Residence","$3,177.21","13","13","14","Cash","09/30/2023","$361.53","$364.08","1.01","FEEL GREAT REAL ESTATE","Maxwell Loveland","261550418","260032666","Tampa","Tampa"
"1","J965259","SLD","7107 N HOWARD AVE","TAMPA","33604","GROVE PARK ESTATES","","1,125","$300,000","3","2","0","1955","Private","Single Family Residence","$748.93","0","0","-25","Cash","08/14/2023","$266.67","$266.67","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261594121","For Future Use","Other"
"1","T3464482","SLD","3127 SANDSPUR","TAMPA","33618","NORTH LAKES SEC B UNIT","","1,788","$300,000","4","2","0","1979","None","Single Family Residence","$2,850.55","4","4","7","Private","09/14/2023","$167.73","$167.79","1.00","AGILE GROUP REALTY","Nadia Tenouri","261560479","261554383","Tampa","Tampa"
"1","J964875","SLD","5712 KNEELAND LN","TAMPA","33625","CARROLLWOOD MEADOWS UN XI","","1,328","$300,000","3","2","0","1984","None","Single Family Residence","$1,522.00","0","0","-45","Cash","08/04/2023","$225.90","$225.9","1.00","MIHARA & ASSOCIATES INC.","Julie Brantley","261535701","261546309","Tampa","Tampa"
"1","T3464066","SLD","1524 W CLINTON ST","TAMPA","33604","WILMA SOUTH 1ST ADD","","864","$300,000","3","2","0","1940","None","Single Family Residence","$2,357.00","1","1","2","FHA","09/12/2023","$341.44","$347.22","1.02","EXP REALTY LLC","Maria Leon","261554733","779727","Tampa","Sarasota - Manatee"
"1","T3463640","SLD","11584 HAMMOCKS GLADE DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL O AN","","1,140","$300,000","3","2","0","2006","None","Single Family Residence","$4,899.00","52","52","54","FHA","10/18/2023","$271.93","$263.16","0.97","RIVERA & ASSOCIATES REALTY","Maria Rivera","261532960","771469","Tampa","Tampa"
"1","T3466835","SLD","8009 EL PORTAL DR","TAMPA","33604","SINEWOOD","","1,056","$305,000","3","2","0","1970","None","Single Family Residence","$2,552.00","13","13","13","Conventional","10/13/2023","$288.83","$288.83","1.00","STRESS FREE PROPERT MGMT. INC.","Jason Welch","260037713","780577","Tampa","Tampa"
"1","T3466329","SLD","8413 PINEWOOD ST","TAMPA","33615","RIVER OAKS ESTATES UNIT 1","","875","$305,000","2","1","0","1960","None","Single Family Residence","$1,104.24","9","9","9","Conventional","09/19/2023","$342.74","$348.57","1.02","YOU FIRST REALTY AND ASSOC LLC","Ramez Lahham","261547040","779727","Tampa","Tampa"
"1","T3466284","SLD","1903 E 22ND AVE","TAMPA","33605","NORTH YBOR BOOKER & FERNANDE","","1,058","$305,000","3","2","0","1927","None","Single Family Residence","$1,583.41","66","66","66","FHA","11/20/2023","$300.57","$288.28","0.96","PINEYWOODS REALTY LLC","Drew Bayer","261559131","260032482","Tampa","Tampa"
"1","T3465167","SLD","501 W JUNEAU ST","TAMPA","33604","PURITY SPGS HEIGHTS 1","","980","$305,000","2","1","0","1949","None","Single Family Residence","$602.00","1","1","2","FHA","09/13/2023","$352.04","$311.22","0.88","LPT REALTY","Patricia Rodriguez","261555626","261016803","Tampa","Orlando Regional"
"1","T3466926","SLD","7517 CONNECTICUT DR","TAMPA","33619","TAMPA TOURIST CLUB","","1,200","$306,000","3","2","0","2000","None","Single Family Residence","$2,462.26","5","5","10","Conventional","09/25/2023","$249.17","$255","1.02","KELLER WILLIAMS TAMPA PROP.","Justin Eskew","261557991","261014414","Tampa","Tampa"
"1","T3465476","SLD","1807 E 109TH AVE","TAMPA","33612","TILSEN MANOR BLKS 2 3 4 5 6 8","","1,681","$308,000","3","2","0","1958","None","Single Family Residence","$3,323.29","13","13","13","Conventional","09/21/2023","$190.36","$183.22","0.96","CHARLES RUTENBERG REALTY INC","Russell Rego","261523749","260000779","Tampa","Pinellas Suncoast"
"1","T3463971","SLD","9109 SUFFIELD CT","TAMPA","33615","WOOD LAKE PH 1 UNIT 1","","934","$310,000","3","1","0","1983","None","Single Family Residence","$2,118.82","21","21","28","FHA","10/04/2023","$331.91","$331.91","1.00","TROPICAL R.E. SERVICES GROUP","Marisol Coll","261549256","261560737","Tampa","Tampa"
"1","W7857032","SLD","4017 W PEARL AVE","TAMPA","33611","GANDY CITY 1 REV","","948","$310,000","2","1","0","1954","None","Single Family Residence","$3,264.52","8","8","10","Conventional","09/29/2023","$331.22","$327","0.99","CENTURY 21 PALM REALTY","Chris Valentine","285511023","260000779","West Pasco","West Pasco"
"1","T3466094","SLD","14914 N BOULEVARD","TAMPA","33613","LAKE MORLEY TERRACE ESTATES UN 1","","1,098","$312,000","3","1","0","1961","None","Single Family Residence","$3,064.37","4","4","4","Conventional","09/25/2023","$270.49","$284.15","1.05","DENNIS REALTY & INV. CORP.","Cynthia Stratton","261532436","781322","Tampa","Tampa"
"1","T3465329","SLD","6423 YORKSHIRE RD","TAMPA","33634","GEORGE ROAD ESTATES UN 2","","1,150","$315,000","3","2","0","1973","None","Single Family Residence","$2,529.38","4","4","4","Cash","08/31/2023","$285.22","$273.91","0.96","ARK REALTY","DAVID Sanchez","261543517","55055","Tampa","Tampa"
"1","T3465318","SLD","11106 HACKNEY DR","RIVERVIEW","33578","HAPPY ACRES SUB 1 S","","1,176","$315,000","4","2","0","2000","None","Single Family Residence","$2,474.48","26","26","52","FHA","10/13/2023","$267.86","$267.86","1.00","KELLER WILLIAMS SUBURBAN TAMPA","Kimberly Cullen","261550362","635806","Tampa","Tampa"
"1","T3464380","SLD","5305 NANCY ST","TAMPA","33617","HERCHEL HEIGHTS 2ND ADD","","1,751","$315,000","3","2","0","1961","None","Single Family Residence","$3,427.43","33","33","33","FHA","10/27/2023","$176.98","$179.9","1.02","RE/MAX REALTY UNLIMITED","Nancy Hadam","276501095","261569177","Tampa","Tampa"
"1","U8208978","SLD","13726 ANTLER POINT DR","TAMPA","33626","FAWN LAKE PH I","","2,108","$316,000","3","2","0","1999","Community","Single Family Residence","$840.00","8","8","17","Cash","10/09/2023","$142.31","$149.91","1.05","ALTRU REALTY","Keith Gordon","260042022","616100","Pinellas Suncoast","Pinellas Suncoast"
"1","T3467759","SLD","10435 HALLMARK BLVD","RIVERVIEW","33578","SOUTH POINTE PH 2A 2B","","1,832","$316,100","3","2","0","1999","Private","Single Family Residence","$4,607.11","6","6","6","Cash","10/13/2023","$164.30","$172.54","1.05","CARTER COMPANY REALTORS","Trish Carter","261502371","774483","Tampa","Tampa"
"1","U8210930","SLD","302 E HANLON ST","TAMPA","33604","HOLLYWOOD PARK","","1,320","$318,000","4","2","0","2001","None","Single Family Residence","$754.84","3","3","4","FHA","09/25/2023","$240.15","$240.91","1.00","DALTON WADE INC","Rob Demarest","260042585","260032587","Pinellas Suncoast","Pinellas Suncoast"
"1","A4579458","SLD","630 CEDAR GROVE DR","BRANDON","33511","BLOOMINGDALE SEC H UNIT","","1,404","$318,000","3","2","0","1983","None","Single Family Residence","$2,992.00","14","14","14","Conventional","10/02/2023","$235.04","$226.5","0.96","JOSEPH WALTER REALTY LLC","Scott Fader","474014776","261556844","Sarasota - Manatee","Sarasota - Manatee"
"1","T3464167","SLD","4702 TOWN N COUNTRY BLVD","TAMPA","33615","TOWNN COUNTRY PARK UN 02","","1,018","$318,000","3","1","0","1960","None","Single Family Residence","$2,098.10","3","3","3","Conventional","09/29/2023","$309.43","$312.38","1.01","RE/MAX DYNAMIC","Andrew Duncan","261535729","779727","Tampa","Tampa"
"1","T3467798","SLD","2215 E 17TH AVE","TAMPA","33605","MAYS ADD","","1,404","$319,500","4","2","0","2003","None","Single Family Residence","$3,576.00","3","3","3","Conventional","09/26/2023","$227.56","$227.56","1.00","STRESS FREE PROPERT MGMT. INC.","Jason Welch","260037713","261016803","Tampa","Tampa"
"1","T3467364","SLD","9808 N OJUS DR","TAMPA","33617","TERRACE PARK SUB","","1,550","$319,900","4","2","0","1981","None","Single Family Residence","$3,895.00","-10","-10","3","FHA","09/29/2023","$206.39","$206.39","1.00","BAY AREA REAL ESTATE & RENTALS","John Simone","261503260","260032534","Tampa","Tampa"
"1","T3467101","SLD","1803 E 99TH AVE","TAMPA","33612","TAMPA OVERLOOK","","1,275","$320,000","5","2","0","1960","None","Single Family Residence","$3,213.40","9","9","10","Conventional","10/20/2023","$235.29","$250.98","1.07","COMPASS FLORIDA, LLC","Michael Florio","261550681","261567837","Tampa","Tampa"
"1","O6134056","SLD","1402 W HIAWATHA ST","TAMPA","33604","RIVIERA SUB","","1,338","$320,000","3","1","0","1950","None","Single Family Residence","$5,964.00","233","5","5","Cash","10/26/2023","$298.95","$239.16","0.80","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","55055","Orlando Regional","Orlando Regional"
