"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","U8194041","SLD","1514 E 33RD AVE","TAMPA","33610","BONITA BLKS 26 TO 30 & 32 TO","","1,062","$250,000","3","2","0","1926","None","Single Family Residence","$694.97","18","18","18","Conventional","05/12/2023","$235.31","$235.4","1.00","RE/MAX ALLIANCE GROUP","Jamie Devine Brown, PA","260018119","261016803","Pinellas Suncoast","West Pasco"
"1","W7853203","SLD","209 W HIAWATHA ST","TAMPA","33604","MCMASTERS ADD","","1,392","$250,000","2","2","0","1926","None","Single Family Residence","$564.66","20","20","41","Cash","04/21/2023","$215.45","$179.6","0.83","A-1 REALTY DESIGN INC.","Jason Hahn","262000649","270531882","West Pasco","West Pasco"
"1","T3435804","SLD","1104 E LOUISIANA AVE","TAMPA","33603","DEMOREST","","1,352","$255,000","3","2","0","1926","Private","Single Family Residence","$3,204.52","0","0","0","Cash","03/23/2023","$188.61","$188.61","1.00","FRANK ALBERT REALTY","Courtney Poe Holmes","261549266","261558555","Tampa","Tampa"
"1","T3434120","SLD","208 W MOHAWK AVE","TAMPA","33604","WEST SUWANEE HEIGHTS","","556","$259,900","1","1","0","1926","None","Single Family Residence","$2,748.00","3","3","3","Conventional","04/19/2023","$467.45","$467.45","1.00","VAN WERT REAL ESTATE SVCS.,LLC","Kathy Lea Van Wert","261522895","260011623","Tampa","Tampa"
"1","T3434022","SLD","304 W IDLEWILD AVE","TAMPA","33604","CATHERINE CITY SUB","","816","$260,000","2","1","0","1980","None","Single Family Residence","$2,939.00","13","13","13","Cash","04/18/2023","$324.75","$318.63","0.98","SERRALLES GROUP,INC","Edward Serralles","261504523","260011623","Tampa","Tampa"
"1","T3436240","SLD","11218 LAUREL BROOK CT","RIVERVIEW","33569","RIVERCREST PH 2 PRCL K AN","","1,770","$265,000","3","2","0","2006","Community","Single Family Residence","$3,725.09","44","44","66","Cash","07/31/2023","$166.67","$149.72","0.90","RE/MAX DYNAMIC","Andrew Duncan","261535729","260030618","Tampa","Tampa"
"1","T3435967","SLD","2514 W SOUTH AVE","TAMPA","33614","ARMENIA GARDENS","","830","$265,000","2","1","0","1963","None","Single Family Residence","$514.49","2","2","8","Cash","04/05/2023","$331.33","$319.28","0.96","MIHARA & ASSOCIATES INC.","Miriam Crispin","261550234","779460","Tampa","Tampa"
"1","T3434259","SLD","1716 E NOME ST","TAMPA","33604","FERN CLIFF","","1,025","$265,000","3","2","0","1958","None","Single Family Residence","$3,768.07","88","11","13","FHA","04/28/2023","$258.54","$258.54","1.00","RE/MAX REALTY UNLIMITED","Jason McIntosh","261551963","261561489","Tampa","Tampa"
"1","U8195108","SLD","6505 W COMANCHE AVE","TAMPA","33634","GOLDEN ESTATES","","1,832","$267,000","5","3","1","1966","None","Single Family Residence","$4,337.76","1","1","1","Cash","03/30/2023","$141.92","$145.74","1.03","RE/MAX MARKETING SPECIALISTS","Lori Rutherford","260048621","781073","Pinellas Suncoast","West Pasco"
"1","T3433830","SLD","1811 E PALIFOX ST","TAMPA","33610","CHESTERFIELD HEIGHTS","","780","$267,500","2","1","0","1946","None","Single Family Residence","$1,422.00","8","8","9","Conventional","04/25/2023","$342.95","$342.95","1.00","GRAYSTONE REAL ESTATE","Osvaldo Gonzalez","261542325","776125","Tampa","Tampa"
"1","T3434103","SLD","2020 E POWHATAN AVE","TAMPA","33610","WINIFRED PARK","","733","$269,900","2","1","0","1951","None","Single Family Residence","$2,000.00","21","21","21","FHA","05/23/2023","$354.71","$368.21","1.04","FONSECA WOOLFOLK REALTY LLC","Wanda Woolfolk","261532308","779069","Tampa","Tampa"
"1","C7472615","SLD","3611 BISHOP EDDIE NEWKIRK WAY","TAMPA","33605","RUIZ SUB","","1,320","$273,500","4","2","0","2004","None","Single Family Residence","$2,660.70","22","22","22","Cash","05/19/2023","$225.76","$207.2","0.92","COZZA INVESTMENT GROUP","Sig Sphatt","252012775","260011623","Port Charlotte","Port Charlotte"
"1","T3436979","SLD","1908 W SITKA ST","TAMPA","33604","ESTELLE ESTATES","","1,378","$275,000","3","2","0","1976","None","Single Family Residence","$3,847.39","5","5","5","Cash","04/17/2023","$214.08","$199.56","0.93","LPT REALTY","Daven Henry","261543835","781073","Tampa","Orlando Regional"
"1","T3435730","SLD","804 E NEW ORLEANS AVE","TAMPA","33603","HANLEYS SUB","","1,110","$275,000","2","1","0","1910","None","Single Family Residence","$2,412.82","126","10","10","Conventional","05/08/2023","$252.16","$247.75","0.98","COMPASS FLORIDA, LLC","Nicholas Cuccia","261563103","776125","Tampa","Tampa"
"1","T3435712","SLD","706 W JUNEAU ST","TAMPA","33604","PURITY SPGS HEIGHTS 1","","672","$275,000","2","1","0","1949","None","Single Family Residence","$2,779.50","7","7","14","FHA","05/02/2023","$401.64","$409.23","1.02","LPT REALTY","Sharlen Llabres","261566324","261566602","Tampa","Orlando Regional"
"1","T3435704","SLD","8542 GOLD RIDGE CIR","TAMPA","33619","GREEN RIDGE ESTATES UNIT 1","","1,192","$275,000","3","1","0","1975","None","Single Family Residence","$1,024.43","5","5","16","Conventional","05/22/2023","$230.70","$230.7","1.00","PEOPLE'S CHOICE REALTY SVC LLC","Michael Bivins Jr.","261561315","771292","Tampa","Tampa"
"1","T3435263","SLD","1708 E IDELL ST","TAMPA","33604","FERN CLIFF","","1,620","$275,000","4","2","0","1975","None","Single Family Residence","$2,234.23","66","66","67","FHA","07/17/2023","$175.93","$169.75","0.96","PINEYWOODS REALTY LLC","joanna roberts","261566741","276530256","Tampa","Tampa"
"1","T3434224","SLD","3620 E ELLICOTT ST","TAMPA","33610","THOMAS HEITER SUB","","1,046","$275,000","3","1","0","1956","None","Single Family Residence","$1,758.79","14","14","49","FHA","05/03/2023","$267.59","$262.91","0.98","COMPASS FLORIDA, LLC","Michael Brown","261552910","261558480","Tampa","Tampa"
"1","T3434184","SLD","14013 BOYETTE RD","RIVERVIEW","33569","UNPLATTED","","1,200","$275,000","3","1","0","1965","None","Single Family Residence","$678.28","4","4","4","Cash","04/29/2023","$229.17","$229.17","1.00","RE/MAX DYNAMIC","Andrew Duncan","261535729","771292","Tampa","Tampa"
"1","T3433704","SLD","3712 N 58TH ST","TAMPA","33619","GRANT PARK ADD BLOCKS 36-","","1,250","$275,000","3","2","0","1996","None","Single Family Residence","$2,654.00","3","3","3","Conventional","04/24/2023","$220.00","$220","1.00","STRESS FREE PROPERT MGMT. INC.","Jason Welch","260037713","55055","Tampa","Tampa"
"1","T3435339","SLD","8303 N SEMMES ST","TAMPA","33604","HENDRY & KNIGHTS ADD TO","","1,280","$276,500","3","2","0","2023","None","Single Family Residence","$652.48","1","1","8","FHA","08/28/2023","$234.38","$216.02","0.92","FLORIDA REAL ESTATE ASSOCIATES","Matt Young","261549449","261559997","Tampa","Tampa"
"1","J959264","SLD","809 E NEW ORLEANS AVE","TAMPA","33603","HANLEYS SUB","","908","$277,000","2","1","0","1948","None","Single Family Residence","$519.18","116","0","0","FHA","03/28/2023","$305.07","$305.07","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","781263","For Future Use","Other"
"1","T3436379","SLD","2513 N 55TH ST","TAMPA","33619","UCETA","","1,258","$277,000","2","1","0","1949","None","Single Family Residence","$890.00","37","37","43","Conventional","06/15/2023","$214.63","$220.19","1.03","EXP REALTY LLC","Jackie Foster","432512404","261014963","Tampa","Sarasota - Manatee"
"1","T3433801","SLD","1202 E 33RD AVE","TAMPA","33603","BUFFALO PARK","","1,175","$279,003","3","2","0","2005","None","Single Family Residence","$3,716.00","7","7","7","Conventional","04/14/2023","$242.55","$237.45","0.98","GREEN STAR REALTY, INC.","Elena Chinea Ivani","261559165","798511798","Tampa","Tampa"
"1","T3436301","SLD","3409 E SHADOWLAWN AVE","TAMPA","33610","BELLMONT HEIGHTS","","1,200","$279,900","3","2","0","1926","None","Single Family Residence","$1,516.00","17","17","49","VA","06/23/2023","$233.25","$233.25","1.00","FUTURE HOME REALTY INC","Danielle Mazza","261546130","283503513","Tampa","Pinellas Suncoast"
"1","T3434499","SLD","12411 STREAMBED DR","RIVERVIEW","33579","TRIPLE CREEK PH 3 VILLAGE K","","1,458","$280,000","3","2","0","2019","Community","Single Family Residence","$5,860.66","48","48","96","Cash","06/29/2023","$229.77","$192.04","0.84","LPT REALTY, LLC","Debbie Cukus Melendez","261561439","261566473","Tampa","Orlando Regional"
"1","T3433911","SLD","11334 COCOA BEACH DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,530","$282,300","3","2","0","2005","None","Single Family Residence","$5,461.93","24","24","50","FHA","06/12/2023","$163.33","$184.51","1.13","FLORIDA REALTY","Donny Key","261521907","261568461","Tampa","Tampa"
"1","O6097455","SLD","8734 OSAGE DR","TAMPA","33634","COPPERFIELD UNIT 2","","1,299","$283,000","3","2","0","1987","None","Single Family Residence","$5,402.89","7","7","15","Cash","04/18/2023","$215.47","$217.86","1.01","BLUE LIGHTHOUSE REALTY INC","Jorge Zea","277008888","1781191","Orlando Regional","Orlando Regional"
"1","T3436536","SLD","3620 E CLIFTON ST","TAMPA","33610","BELLMONT HEIGHTS","","1,050","$290,000","3","2","0","1964","None","Single Family Residence","$2,884.00","69","69","69","FHA","07/06/2023","$299.05","$276.19","0.92","CHARLES RUTENBERG REALTY INC","Edward Garrido","261549464","261565723","Tampa","Pinellas Suncoast"
"1","U8195398","SLD","208 W LINEBAUGH AVE","TAMPA","33612","HAMNERS MARJORY B & W E FLO","","984","$290,000","3","1","0","1953","None","Single Family Residence","$2,527.00","5","5","50","FHA","06/02/2023","$289.63","$294.72","1.02","EXP REALTY LLC","Jeffrey Borham, PA","261544158","261561489","Pinellas Suncoast","Pinellas Suncoast"
"1","T3436051","SLD","7313 SEQUOIA DR","TAMPA","33637","TEMPLE PARK UNIT 7","","1,404","$290,000","3","2","0","1972","None","Single Family Residence","$4,270.08","74","74","79","Conventional","07/17/2023","$217.24","$206.55","0.95","RE FLORIDA HOMES","Nelson Blanco","261558167","773203","Tampa","Orlando Regional"
"1","T3433707","SLD","5017 N 15TH ST","TAMPA","33610","PEELER'S SUBDIVISION LOT 12","","1,427","$290,000","4","2","0","1982","None","Single Family Residence","$3,400.58","5","5","5","Cash","05/22/2023","$206.73","$203.22","0.98","DALTON WADE INC","Jake Gonzalez","261564203","260031661","Tampa","Pinellas Suncoast"
"1","O6096389","SLD","6629 SUMMER HAVEN DR","RIVERVIEW","33578","BLOOMINGDALE RIDGE PH 2","","1,182","$290,000","3","2","0","2002","None","Single Family Residence","$3,818.99","2","2","2","Cash","04/13/2023","$244.50","$245.35","1.00","SOGO REAL ESTATE SERVICES LLC","Christine Kim","261207061","621901","Orlando Regional","Orlando Regional"
"1","T3433627","SLD","4807 E LINEBAUGH AVE","TAMPA","33617","TERRACE PARK SUB","","1,242","$299,900","2","2","0","1983","None","Single Family Residence","$598.24","4","4","5","FHA","04/28/2023","$241.47","$241.47","1.00","EXIT ELITE REALTY","Gus Vollmer","261526180","775689","Tampa","Tampa"
"1","T3435749","SLD","8209 N 10TH ST","TAMPA","33604","SULPHUR SPGS ADD","","1,200","$300,000","3","2","0","2005","None","Single Family Residence","$2,193.36","20","20","21","Conventional","05/12/2023","$266.67","$250","0.94","CHARLES RUTENBERG REALTY INC","Alisha West","261560804","260000779","Tampa","Pinellas Suncoast"
"1","T3435053","SLD","1714 W SITKA ST","TAMPA","33604","ALMIMA","","996","$300,000","2","2","0","1952","None","Single Family Residence","$1,603.62","16","16","16","Conventional","05/15/2023","$316.27","$301.2","0.95","HOMESMART","Rima Olabi","261563375","260031891","Tampa","Tampa"
"1","U8194391","SLD","7320 FILBERT LN","TAMPA","33637","TEMPLE PARK UNIT NO 3","","1,272","$300,000","3","2","0","1962","None","Single Family Residence","$2,633.00","4","4","8","Conventional","05/19/2023","$227.99","$235.85","1.03","FOREVER FLORIDA REAL ESTATE","Nelda Hamm","260000729","673900","Pinellas Suncoast","Pinellas Suncoast"
"1","T3434286","SLD","1502 E EMMA ST","TAMPA","33610","HICKS SUB","","1,128","$300,000","3","2","0","1957","None","Single Family Residence","$1,862.28","10","10","10","FHA","04/28/2023","$265.96","$265.96","1.00","COLDWELL BANKER REALTY","Yeico Jaramillo","261559567","261557773","Tampa","Pinellas Suncoast"
"1","T3434140","SLD","8707 N DEXTER AVE","TAMPA","33604","CASA LOMA SUB","","1,220","$300,000","3","2","0","1961","None","Single Family Residence","$1,501.10","24","24","74","FHA","08/16/2023","$245.82","$245.9","1.00","EXP REALTY LLC","Amber Batten","261567876","285514409","Tampa","Sarasota - Manatee"
"1","T3436015","SLD","5104 STONEHAVEN CT","TAMPA","33624","FAIRFIELD VILLAGE","","1,185","$302,000","3","2","0","1983","Community","Single Family Residence","$1,799.00","3","3","6","FHA","05/01/2023","$232.07","$254.85","1.10","KELLER WILLIAMS TAMPA PROP.","Yael Hatfield","261544676","781073","Tampa","Tampa"
"1","T3436330","SLD","4716 E 98TH AVE","TAMPA","33617","TERRACE PARK SUB","","1,264","$304,000","3","1","1","1972","None","Single Family Residence","$665.52","0","0","6","Conventional","04/27/2023","$237.26","$240.51","1.01","LPT REALTY","David Cardona","261568059","261010944","Tampa","Orlando Regional"
"1","J959357","SLD","11804 WHISPER CREEK DR","RIVERVIEW","33569","RIVERCREST PH 1A","","1,706","$304,900","3","3","0","2002","None","Single Family Residence","$5,250.33","0","0","-34","FHA","03/30/2023","$178.72","$178.72","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","281540986","For Future Use","Other"
"1","T3436485","SLD","4623 N 36TH ST","TAMPA","33610","ZION HEIGHTS ADD","","1,221","$304,900","3","2","0","2021","None","Single Family Residence","$240.58","3","3","4","VA","04/27/2023","$237.43","$249.71","1.05","REALTY ONE GROUP SUNSHINE","Aprilyn Cloyd","261560520","261563971","Tampa","Pinellas Suncoast"
"1","U8195489","SLD","12126 FELDWOOD CREEK LN","RIVERVIEW","33579","SUMMERFIELD VILAGE 1 TR 32","","1,507","$305,000","4","2","0","2000","None","Single Family Residence","$2,122.00","4","4","38","FHA","05/16/2023","$199.07","$202.39","1.02","COASTAL PROPERTIES GROUP","Eamon Bolten","261550984","261563971","Pinellas Suncoast","Pinellas Suncoast"
"1","T3434516","SLD","1705 WISHING WELL WAY","TAMPA","33619","CLAIR MEL CITY UNIT 9","","1,092","$305,000","3","2","0","1959","None","Single Family Residence","$667.19","5","5","5","Conventional","04/17/2023","$274.73","$279.3","1.02","PINEYWOODS REALTY LLC","Nathan Bangs","261536306","260000779","Tampa","Tampa"
"1","T3436404","SLD","3616 E MCBERRY ST","TAMPA","33610","TULSA HEIGHTS","","1,403","$306,000","4","2","0","1981","None","Single Family Residence","$3,507.13","4","4","7","Conventional","05/01/2023","$213.82","$218.1","1.02","KING & ASSOCIATES REAL ESTATE LLC","Sonny Glover","260043539","260031661","Tampa","Tampa"
"1","T3435565","SLD","4213 E PARIS ST","TAMPA","33610","SULTANA GLADE","","959","$306,000","2","1","0","1961","None","Single Family Residence","$1,365.00","55","55","93","FHA","07/29/2023","$312.72","$319.08","1.02","DALTON WADE INC","Larry Wingate","261558904","621904","Tampa","Pinellas Suncoast"
"1","T3434262","SLD","7407 THOMAS WAY","TAMPA","33619","CLAIR MEL CITY SEC A UNIT","","1,167","$307,000","4","2","0","1972","None","Single Family Residence","$2,972.87","86","5","111","FHA","07/10/2023","$273.35","$263.07","0.96","RE/MAX REALTY UNLIMITED","Eddie Collazo PA","261501317","775401","Tampa","Tampa"
"1","T3434397","SLD","7101 LYNWOOD DR","TAMPA","33637","TEMPLE PARK UNIT 4","","1,280","$309,000","3","1","0","1973","None","Single Family Residence","$991.25","8","8","27","FHA","05/18/2023","$241.41","$241.41","1.00","KELLER WILLIAMS REALTY NEW TAMPA","Precious Wilson","261569093","780577","Tampa","Tampa"
"1","T3435161","SLD","7018 DONALD AVE","TAMPA","33614","OAKWOOD VILLA","","1,120","$310,000","2","2","0","1985","None","Single Family Residence","$4,217.00","6","6","7","Conventional","07/06/2023","$263.39","$276.79","1.05","DOCOBO & ASSOC. REAL ESTATE","Lynn Docobo","261558583","779081","Tampa","Tampa"
"1","FC289834","SLD","2912 W ELLIS DR","TAMPA","33611","BAYHILL ESTATES 2ND ADD","","910","$313,000","2","1","0","1954","None","Single Family Residence","$3,641.98","7","7","14","Private","06/09/2023","$361.54","$343.96","0.95","FLORIDA HOMES REALTY & MORTGAGE","Constance Kellner","798543281","256500789","Flagler","Flagler"
"1","A4565425","SLD","6908 SPENCER CIR","TAMPA","33610","EAST LAKE PARK UNIT THREE","","1,410","$315,000","3","2","0","1965","None","Single Family Residence","$3,664.52","12","12","12","Conventional","05/18/2023","$234.04","$223.4","0.95","FLATFEE.COM","Cliff Glansen","278017259","260032185","Sarasota - Manatee","Sarasota - Manatee"
"1","J959063","SLD","9309 HAMPSHIRE PARK DR","TAMPA","33647","HUNTERS GREEN PRCL 18A PHAS","","2,202","$315,000","3","2","0","1993","None","Single Family Residence","$2,732.00","0","0","-28","Cash","03/21/2023","$143.05","$143.05","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261559410","For Future Use","Other"
"1","T3435038","SLD","9502 DRAKEMILL CT","TAMPA","33615","TIMBERLANE SUB UNIT 8D","","1,504","$315,000","3","2","0","1990","None","Single Family Residence","$4,849.70","1","1","2","Cash","05/24/2023","$199.47","$209.44","1.05","COVENANT REALTY","Jillianne Graham","261559575","776277","Tampa","Tampa"
"1","U8194356","SLD","208 W BROAD ST","TAMPA","33604","AVON SPGS","","1,098","$315,000","3","2","0","1924","None","Single Family Residence","$2,200.20","90","90","123","Conventional","08/11/2023","$309.56","$286.89","0.93","CHARLES RUTENBERG REALTY INC","Kym Coyle","260016284","260000779","Pinellas Suncoast","Pinellas Suncoast"
"1","T3434122","SLD","1006 HALLWOOD LOOP","BRANDON","33511","SOUTHWOOD HILLS UNIT 02","","1,177","$315,000","3","2","0","1970","None","Single Family Residence","$4,344.00","15","15","15","FHA","05/09/2023","$267.63","$267.63","1.00","VINTAGE REAL ESTATE SERVICES","Sarah Ferguson","261566192","771292","Tampa","Tampa"
"1","T3433802","SLD","1708 W ARCTIC ST","TAMPA","33604","WILMA NORTH","","1,092","$315,000","3","2","0","1982","None","Single Family Residence","$3,973.00","9","9","9","Conventional","04/24/2023","$302.20","$288.46","0.95","COLDWELL BANKER REALTY","Monique Holston-Greene, PA","261549273","779916","Tampa","Tampa"
"1","T3434873","SLD","1415 MOHRLAKE DR","BRANDON","33511","HEATHER LAKES UNIT XIV A","","1,176","$318,000","3","2","0","1989","None","Single Family Residence","$1,780.85","50","50","63","FHA","07/03/2023","$276.28","$270.41","0.98","EXIT BAYSHORE REALTY","Luis Chevere","187541218","779727","Tampa","Tampa"
"1","U8193771","SLD","6206 VENEZIA PL","RIVERVIEW","33578","VILLAGES OF LAKE ST CHARLES PH 1","","1,485","$318,000","3","2","0","2001","None","Single Family Residence","$4,327.00","4","4","4","FHA","04/18/2023","$225.59","$214.14","0.95","SEFAIR INVESTMENTS INC","Jeffery Wills PA","261551242","777445","Pinellas Suncoast","Pinellas Suncoast"
"1","U8193940","SLD","1705 W AVON CT","TAMPA","33603","MENDENHALL TERRACE","","1,200","$318,500","2","2","1","1948","None","Single Family Residence","$3,362.00","5","5","14","Conventional","04/26/2023","$275.00","$265.42","0.97","EXP REALTY LLC","Jackie Davidson","261531001","781432","Pinellas Suncoast","Sarasota - Manatee"
"1","T3436334","SLD","10318 SUMMERVIEW CIR","RIVERVIEW","33578","SUMMERVIEW OAKS SUB","","1,543","$319,000","4","2","0","2005","None","Single Family Residence","$1,355.01","49","6","6","FHA","05/12/2023","$206.74","$206.74","1.00","KELLER WILLIAMS REALTY NEW TAMPA","Julian Barrera","261553996","779999","Tampa","Tampa"
"1","T3434869","SLD","2210 E 17TH AVE","TAMPA","33605","MAYS ADD","","1,312","$320,000","3","2","0","2002","None","Single Family Residence","$3,903.23","22","22","22","Conventional","05/05/2023","$240.09","$243.9","1.02","DALTON WADE INC","Pam Davis","261521932","260030730","Tampa","Pinellas Suncoast"
"1","T3434165","SLD","8206 MIDNIGHT SUN CT","RIVERVIEW","33578","OAK CREEK PRCL 1B","","1,275","$320,000","3","2","0","2010","Community","Single Family Residence","$5,296.36","8","8","19","VA","05/03/2023","$243.14","$250.98","1.03","IT'S YOUR MOVE PROPERTY GROUP INC.","Patrick Keating","603005189","261559437","Tampa","Tampa"
"1","T3434101","SLD","11925 LARK SONG LOOP","RIVERVIEW","33579","SUMMERFIELD VILLAGE 1 TR 30","","1,237","$320,000","3","2","0","1999","Private, Community","Single Family Residence","$1,521.00","6","6","9","VA","05/15/2023","$257.88","$258.69","1.00","LPT REALTY","Brian Frey","261552185","771292","Tampa","Orlando Regional"
"1","T3435573","SLD","1735 ELK SPRING DR","BRANDON","33511","STERLING RANCH UNTS 7 8 & 9","","1,077","$322,000","3","2","0","1989","None","Single Family Residence","$3,610.45","17","17","17","Conventional","05/15/2023","$301.67","$298.98","0.99","DENNIS REALTY & INV. CORP.","Martha Julian","266000173","635400","Tampa","Tampa"
"1","T3436533","SLD","8527 BLUE RIDGE DR","TAMPA","33619","GREEN RIDGE ESTATES UNIT NO 2","","1,390","$325,000","4","2","0","1975","None","Single Family Residence","$2,796.00","31","31","31","Private","05/26/2023","$233.81","$233.81","1.00","PEOPLE'S CHOICE REALTY SVC LLC","Gerard Diener","261506770","780577","Tampa","Tampa"
"1","O6098452","SLD","7507 S OBRIEN ST","TAMPA","33616","PORT TAMPA CITY MAP","","1,272","$325,000","3","2","0","1928","None","Single Family Residence","$4,507.66","6","6","7","Conventional","05/08/2023","$275.16","$255.5","0.93","LIVE FLORIDA NOW LLC","Vince Indiveri","261207896","260031854","Orlando Regional","Orlando Regional"
"1","T3433590","SLD","18111 LEMBRECHT WAY","TAMPA","33647","CROSS CREEK PRCL M PH 2","","1,280","$325,000","3","2","0","2001","None","Single Family Residence","$1,549.38","9","9","9","Conventional","04/21/2023","$285.16","$253.91","0.89","SMITH & ASSOCIATES REAL ESTATE","Erica Green","261553652","261558563","Tampa","Tampa"
"1","T3436592","SLD","9319 N 17TH ST","TAMPA","33612","TAMPA OVERLOOK","","1,139","$327,900","3","2","0","2023","None","Single Family Residence","$508.71","18","18","48","Conventional","06/23/2023","$285.34","$287.88","1.01","AVENUE HOMES LLC","Merlyn Velez Bodib","261555985","260032116","Tampa","Tampa"
"1","T3435042","SLD","11136 SUMMER STAR DR","RIVERVIEW","33579","SOUTH FORK UNIT 4","","1,303","$328,000","3","2","0","2005","Community","Single Family Residence","$4,557.83","45","45","45","Cash","06/23/2023","$260.86","$251.73","0.96","SISTERS REAL ESTATE SERVICES","Tracey Hernandez","261546492","261016803","Tampa","Tampa"
"1","T3435232","SLD","2015 CHELAM WAY","BRANDON","33511","STERLING RANCH UNIT 1","","1,662","$329,900","3","2","0","1993","Community","Single Family Residence","$5,030.00","11","11","41","Conventional","05/23/2023","$210.53","$198.5","0.94","EXP REALTY LLC","Cindy Greco","261543700","261567589","Tampa","Sarasota - Manatee"
"1","A4565580","SLD","4602 N MANLEY ST","TAMPA","33610","UNPLATTED","","1,314","$330,000","3","2","0","2023","None","Single Family Residence","$667.00","0","0","0","Conventional","05/15/2023","$247.34","$251.14","1.02","KEYS REALTY REDEFINED LLC","Randal Longo","748022731","260000670","Sarasota - Manatee","Sarasota - Manatee"
"1","U8195078","SLD","11201 BRAMBLEBRUSH ST","TAMPA","33624","BROOKGREEN VILLAGE II SUB","","1,425","$330,000","3","2","0","1993","Community","Single Family Residence","$1,350.00","3","3","3","Cash","06/01/2023","$175.44","$231.58","1.32","MELENDY REAL ESTATE","Sue Melendy","260016635","780118","Pinellas Suncoast","Pinellas Suncoast"
