"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","T3453434","SLD","4211 E IDLEWILD AVE","TAMPA","33610","CLIFTON PARK UNIT 1","","1,000","$263,000","3","1","0","1965","None","Single Family Residence","$743.00","20","20","33","FHA","08/25/2023","$280.00","$263","0.94","CHARLES RUTENBERG REALTY INC","Sherlene Mendez Vaz","278033412","283541001","Tampa","Pinellas Suncoast"
"1","T3455816","SLD","9320 N ELMER ST","TAMPA","33612","TAMPA OVERLOOK","","840","$264,000","2","1","0","1965","None","Single Family Residence","$1,488.91","8","8","19","Conventional","08/14/2023","$314.29","$314.29","1.00","UNIVERSITY REALTY OF TAMPA","Robert Piccirilli","261500558","261565129","Tampa","Tampa"
"1","T3453655","SLD","9606 SIX MILE CREEK RD","TAMPA","33610","UNPLATTED","","1,327","$270,000","3","1","0","1964","None","Single Family Residence","$895.11","3","3","4","Conventional","08/01/2023","$203.47","$203.47","1.00","NEX-GEN FLORIDA REALTY, INC.","Benjamin Toaff","279607891","279658592","Tampa","Tampa"
"1","T3456354","SLD","5716 16TH AVE S","TAMPA","33619","SOUTH TAMPA SUB","","798","$275,000","3","1","0","1955","None","Single Family Residence","$1,469.57","2","2","2","FHA","08/18/2023","$344.61","$344.61","1.00","ACTION 100 REALTY","Joe Medina","261565014","261560737","Tampa","Tampa"
"1","U8204553","SLD","815 E NEW ORLEANS AVE","TAMPA","33603","HANLEYS SUB","","1,260","$275,000","4","2","0","1928","None","Single Family Residence","$2,720.00","12","12","21","Cash","07/20/2023","$237.30","$218.25","0.92","BRANDYWINE HOMES USA","Hilary Provost","260050882","260031661","Pinellas Suncoast","Pinellas Suncoast"
"1","U8204383","SLD","4702 BARRETT CT","TAMPA","33617","BARRETT MANOR","","1,329","$275,000","3","2","0","1986","None","Single Family Residence","$3,650.00","24","24","28","Cash","08/11/2023","$203.09","$206.92","1.02","THE SHOP REAL ESTATE CO.","Terry Connors, II","260040261","261566473","Pinellas Suncoast","Pinellas Suncoast"
"1","T3456029","SLD","101 E LAMBRIGHT ST","TAMPA","33604","NORTH PARK","","1,700","$280,000","3","1","0","1926","None","Single Family Residence","$637.29","16","16","16","Cash","08/22/2023","$176.47","$164.71","0.93","OCEAN BLUE REALTY,INC.","Arielle Corinti","261552921","260031661","Tampa","Tampa"
"1","T3454963","SLD","1402 E PARIS ST","TAMPA","33604","MANOR HEIGHTS","","1,284","$280,000","3","1","0","1928","None","Single Family Residence","$4,693.60","3","3","3","Cash","07/21/2023","$194.70","$218.07","1.12","FUTURE HOME REALTY INC","Rande Friedman","261535150","260011623","Tampa","Pinellas Suncoast"
"1","T3453395","SLD","13107 DOBREE PL","RIVERVIEW","33579","VILLAS ON THE GREEN A CONDOMIN","","1,311","$285,000","2","2","0","1988","Community","Single Family Residence","$1,277.89","153","21","84","Cash","09/22/2023","$221.21","$217.39","0.98","RE/MAX REALTY UNLIMITED","Samson Lewis LLC","261554831","711900","Tampa","Tampa"
"1","T3456553","SLD","1516 E WATERS AVE","TAMPA","33604","OAK TERRACE REV OF","","1,400","$287,000","4","2","0","1944","None","Single Family Residence","$2,656.00","23","23","32","Conventional","08/25/2023","$210.71","$205","0.97","JRAC REALTY, LLC","David Donat","261592194","260032116","Tampa","Tampa"
"1","T3456375","SLD","8320 ENDIVE AVE","TAMPA","33619","PROGRESS VILLAGE UNIT 1","","1,016","$290,000","3","2","0","1960","None","Single Family Residence","$2,361.73","14","14","14","FHA","08/09/2023","$298.23","$285.43","0.96","LOMBARDO TEAM REAL ESTATE LLC","Bhargav Hirpara","261561614","775278","Tampa","Tampa"
"1","T3455653","SLD","811 E CONOVER ST","TAMPA","33603","RECORD GROVE","","1,536","$290,000","3","1","0","1923","None","Single Family Residence","$2,736.17","17","17","28","Cash","08/14/2023","$234.38","$188.8","0.81","LOMBARDO TEAM REAL ESTATE LLC","Tyan Flannery","261552602","779401","Tampa","Tampa"
"1","T3457351","SLD","5915 N 32ND ST","TAMPA","33610","UNPLATTED","","1,120","$295,000","3","1","0","1958","None","Single Family Residence","$1,303.00","5","5","12","Conventional","09/15/2023","$254.46","$263.39","1.04","CARMENA & ASSOCIATES REALTY GROUP","David Carmena","261545233","261016803","Tampa","Tampa"
"1","T3455282","SLD","5007 ABERDEEN CT","TAMPA","33624","GLEN ELLEN VILLAGE","","1,077","$295,000","3","2","0","1981","Community","Single Family Residence","$786.51","1","1","1","Conventional","07/21/2023","$278.55","$273.91","0.98","WEICHERT REALTORS EXCLUSIVE PROPERTIES","Walter Southard, Jr","261561515","260031778","Tampa","Tampa"
"1","T3453400","SLD","1205 E SENECA AVE","TAMPA","33612","NEBRASKA AVE HEIGHTS","","1,455","$295,000","3","2","0","1949","None","Single Family Residence","$4,344.53","53","53","94","Conventional","10/30/2023","$199.31","$202.75","1.02","BOARDWALK REALTY ASSOCIATES, LLC","Luis Charbonier","260041679","261554383","Tampa","Tampa"
"1","T3456813","SLD","3710 SMITH TREE ST","TAMPA","33619","GRANT PARK ADD BLOCKS 36-","","1,052","$297,000","3","2","0","2000","None","Single Family Residence","$913.51","61","61","63","Conventional","10/02/2023","$284.22","$282.32","0.99","GL & ASSOCIATES","Gonzalo Lever","261530721","261540890","Tampa","Tampa"
"1","U8205378","SLD","3110 E ELM ST","TAMPA","33610","RIVER GROVE ESTATES","","1,162","$299,000","3","1","0","1957","None","Single Family Residence","$3,174.00","3","3","9","FHA","08/03/2023","$257.31","$257.31","1.00","LPT REALTY","Oscar Martinez","261565401","260032116","Pinellas Suncoast","Orlando Regional"
"1","T3454379","SLD","10559 OPUS DR","RIVERVIEW","33579","SOUTH FORK UNIT 1","","1,342","$299,500","3","2","0","2002","None","Single Family Residence","$3,838.52","3","3","3","Conventional","07/28/2023","$223.17","$223.17","1.00","RE/MAX REALTY UNLIMITED","Kim Tarpley","261501066","261561489","Tampa","Tampa"
"1","U8205681","SLD","11827 WHISPER CREEK DR","RIVERVIEW","33569","RIVERCREST PH 1A","","1,284","$299,900","3","2","0","2002","None","Single Family Residence","$4,762.00","53","53","53","Conventional","09/26/2023","$233.57","$233.57","1.00","SEFAIR INVESTMENTS INC","Jeffery Wills PA","261551242","673900","Pinellas Suncoast","Pinellas Suncoast"
"1","L4938012","SLD","1709 W ATKINSON ST","TAMPA","33604","GOLDSTEINS ADD TO NORTH T","","1,072","$300,000","2","1","0","1958","None","Single Family Residence","$2,595.13","41","41","101","FHA","12/05/2023","$278.92","$279.85","1.00","LIVE FLORIDA REALTY","Michele Falvey","265579847","261561489","Lakeland","Tampa"
"1","T3453992","SLD","8845 OAK CIR","TAMPA","33615","TOWNN COUNTRY PARK UNIT 54","","1,322","$300,000","3","2","0","1973","None","Single Family Residence","$992.00","3","3","3","Cash","07/18/2023","$238.28","$226.93","0.95","AGILE GROUP REALTY","Matthew Lipinczyk","261558038","1781191","Tampa","Tampa"
"1","T3453489","SLD","3014 N 49TH ST","TAMPA","33605","UCETA PINES","","1,344","$300,000","4","2","0","2006","None","Single Family Residence","$2,841.87","5","5","5","Conventional","07/26/2023","$223.14","$223.21","1.00","STAR BAY REALTY CORP.","Sumanth Katta PA","261557726","635803","Tampa","Tampa"
"1","T3456292","SLD","11933 LARK SONG LOOP","RIVERVIEW","33579","SUMMERFIELD VILLAGE 1 TR 30","","1,123","$302,000","3","2","0","1999","None","Single Family Residence","$1,467.00","26","26","32","Conventional","09/11/2023","$284.06","$268.92","0.95","CENTURY 21 BEGGINS ENTERPRISES","Andi Simmons","261546150","261568822","Tampa","Tampa"
"1","T3454016","SLD","8504 N HIGHLAND AVE","TAMPA","33604","MANOR HILLS SUB","","897","$304,500","2","2","0","1953","None","Single Family Residence","$3,256.00","5","5","5","Conventional","07/28/2023","$328.86","$339.46","1.03","WEICHERT REALTORS EXCLUSIVE PROPERTIES","Hector Contreras","261547446","673900","Tampa","Tampa"
"1","T3456888","SLD","6910 N LYNN AVE","TAMPA","33604","POINSETTIA PARK","","948","$305,000","3","1","0","1953","None","Single Family Residence","$3,907.00","21","21","21","Conventional","08/29/2023","$325.95","$321.73","0.99","KELLER WILLIAMS SOUTH TAMPA","Jonae Peck","261505335","773203","Tampa","Tampa"
"1","T3455000","SLD","7017 SANDHURST DR","TAMPA","33619","CLAIR MEL CITY SEC A UNIT","","950","$305,000","3","2","0","1974","None","Single Family Residence","$2,213.00","9","9","10","Conventional","08/01/2023","$321.05","$321.05","1.00","COLDWELL BANKER REALTY","Ricky Santana","281525980","261564646","Tampa","Tampa"
"1","T3454945","SLD","8511 N EDISON AVE","TAMPA","33604","EL PORTAL","","1,050","$305,000","3","2","0","1952","None","Single Family Residence","$2,884.08","24","24","24","Conventional","08/16/2023","$300.00","$290.48","0.97","SIGNATURE REALTY ASSOCIATES","Robin Hujar","261525577","615700","Tampa","Tampa"
"1","T3454278","SLD","4825 SERENA DR","TAMPA","33617","TERRACE PARK SUB UNIT","","1,214","$305,000","3","2","0","1980","None","Single Family Residence","$3,452.00","4","4","6","Cash","07/19/2023","$262.77","$251.24","0.96","WRIGHT DAVIS REAL ESTATE","Kayla Faye Rhodes","261555107","771469","Tampa","Tampa"
"1","T3453964","SLD","1203 E NORTH BAY ST","TAMPA","33603","MORALES GROVE PARK","","947","$306,000","2","1","0","1947","None","Single Family Residence","$2,935.33","1","1","2","Conventional","07/14/2023","$305.17","$323.13","1.06","OUT FAST REALTY & INVESTMENTS","Nelly Quintero","261561118","261010944","Tampa","Tampa"
"1","T3457438","SLD","4230 E PALIFOX ST","TAMPA","33610","EASTERN HEIGHTS","","1,394","$308,000","3","2","0","2023","None","Single Family Residence","$689.47","20","20","20","FHA","09/29/2023","$233.07","$220.95","0.95","PEOPLE'S CHOICE REALTY SVC LLC","Gerard Diener","261506770","771469","Tampa","Tampa"
"1","U8204830","SLD","1814 GREEN RIDGE RD","TAMPA","33619","GREEN RIDGE ESTATES UNIT 4","","1,344","$309,000","3","2","0","1981","None","Single Family Residence","$954.00","4","4","17","FHA","08/01/2023","$222.47","$229.91","1.03","JAY ALAN REAL ESTATE","Maurizio Niro, II","260039488","261562930","Pinellas Suncoast","Pinellas Suncoast"
"1","U8206222","SLD","2708 N 22ND ST","TAMPA","33605","BANZA BANZA","","1,492","$310,000","3","1","0","1933","None","Single Family Residence","$2,186.30","120","120","120","Conventional","12/08/2023","$234.52","$207.77","0.89","ENGEL & VOLKERS ST. PETE","Romana Simplice","261546862","615700","Pinellas Suncoast","Pinellas Suncoast"
"1","T3456783","SLD","11582 HAMMOCKS GLADE DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL O AN","","1,140","$310,000","3","2","0","2006","None","Single Family Residence","$4,906.00","33","33","37","FHA","09/22/2023","$271.84","$271.93","1.00","ELIST REALTY FLORIDA LLC","Steven Hayden","219521607","55055","Tampa","Tampa"
"1","T3456768","SLD","3003 N 73RD ST","TAMPA","33619","SPILLERS SUB","","1,046","$310,000","3","2","0","2023","None","Single Family Residence","$569.00","2","2","23","Conventional","10/11/2023","$301.15","$296.37","0.98","VANDERLEELIE & ASSOC.RE ESTATE","Pierre Valles","261558782","261561737","Tampa","Tampa"
"1","T3455849","SLD","13806 CHERRY BROOK LN","TAMPA","33618","CHERRY CREEK UNIT 1","","1,705","$310,000","4","2","0","1973","None","Single Family Residence","$1,333.35","30","30","93","Cash","10/02/2023","$219.94","$181.82","0.83","SIGNATURE REALTY ASSOCIATES","Karen Brosseau","261503214","261557599","Tampa","Tampa"
"1","T3454920","SLD","5108 SPRINGWATER CT","TAMPA","33624","SPRINGWOOD VILLAGE","","1,107","$310,000","3","2","0","1980","Community","Single Family Residence","$2,702.53","46","46","48","FHA","09/25/2023","$289.07","$280.04","0.97","A TO Z REALTY INC","Aramita Vazquez","261545606","261561489","Tampa","Tampa"
"1","T3454850","SLD","501 CLARA DR","BRANDON","33510","KINGSWAY GARDENS","","1,570","$310,000","3","2","0","1962","None","Single Family Residence","$1,863.90","3","3","3","FHA","08/23/2023","$190.45","$197.45","1.04","FUTURE HOME REALTY INC","Jill Dojka P.A.","261549511","261016803","Tampa","Pinellas Suncoast"
"1","T3456767","SLD","3001 N 73RD ST","TAMPA","33619","SPILLERS SUB","","1,046","$312,000","3","2","0","2023","None","Single Family Residence","$651.00","5","5","21","FHA","09/08/2023","$305.83","$298.28","0.98","VANDERLEELIE & ASSOC.RE ESTATE","Pierre Valles","261558782","260031661","Tampa","Tampa"
"1","T3456829","SLD","3005 N 38TH ST","TAMPA","33605","GLOVERS SUB","","1,409","$313,900","3","2","0","1969","None","Single Family Residence","$284.77","11","11","18","Private","10/17/2023","$220.01","$222.78","1.01","DEXTER REALTY GROUP","Glenda Dexter","261523512","261559437","Tampa","Tampa"
"1","T3454221","SLD","11502 N BOULEVARD ST N","TAMPA","33612","GOLFLAND OF TAMPAS NORTH SIDE","","1,250","$315,000","3","1","0","1956","None","Single Family Residence","$742.82","8","8","24","Cash","07/31/2023","$287.20","$252","0.88","KELLER WILLIAMS TAMPA PROP.","Alan Wirth","261566262","260011623","Tampa","Tampa"
"1","T3453828","SLD","1920 E CRENSHAW ST","TAMPA","33610","SEMINOLE CREST ESTATES","","1,174","$315,000","3","1","0","1957","None","Single Family Residence","$5,391.39","10","10","12","Cash","07/28/2023","$276.83","$268.31","0.97","HOMEWARD REAL ESTATE","Tom Leber","261546830","771620","Tampa","Tampa"
"1","W7856247","SLD","10502 PARKCREST DR","TAMPA","33624","PARKWOOD VILLAGE","","1,259","$316,000","3","2","0","1979","Community","Single Family Residence","$1,982.52","13","13","14","Conventional","08/11/2023","$250.20","$250.99","1.00","RE/MAX ALLIANCE GROUP","Leandra Williams","285513969","261564836","West Pasco","West Pasco"
"1","U8204179","SLD","507 W HILDA ST","TAMPA","33603","SPRING HEIGHTS","","772","$318,500","2","1","0","1952","None","Single Family Residence","$1,333.00","16","16","24","Conventional","08/11/2023","$412.56","$412.56","1.00","ENGEL & VOLKERS ST. PETE","Carla Arthur","260040858","261010944","Pinellas Suncoast","Pinellas Suncoast"
"1","A4575749","SLD","11208 N ANNETTE AVE","TAMPA","33612","WHITEWAY TERRACE","","1,713","$320,000","4","2","0","1955","None","Single Family Residence","$1,972.00","32","32","50","FHA","09/28/2023","$192.64","$186.81","0.97","JOSEPH WALTER REALTY LLC","Scott Fader","474014776","261560737","Sarasota - Manatee","Sarasota - Manatee"
"1","T3456229","SLD","3817 W BAY TO BAY BLVD","TAMPA","33629","VIRGINIA PARK","","885","$320,000","2","1","0","1948","None","Single Family Residence","$760.21","2","2","19","Cash","08/01/2023","$423.73","$361.58","0.85","CARRILLO REALTY PA","Tammy Reed","261541294","781073","Tampa","Tampa"
"1","T3454459","SLD","8402 WOODHURST DR","TAMPA","33615","TOWNN COUNTRY PARK UNIT 38","","1,240","$320,000","3","2","0","1971","None","Single Family Residence","$4,470.00","8","8","8","Conventional","08/07/2023","$250.00","$258.06","1.03","JANET TROUPE REALTY","Janet Troupe","261500722","261016803","Tampa","Tampa"
"1","U8204725","SLD","10039 CREEK BLUFF DR","RIVERVIEW","33578","COVEWOOD","","1,436","$320,000","3","2","0","2004","None","Single Family Residence","$3,723.00","4","4","52","FHA","08/02/2023","$219.36","$222.84","1.02","REAL BROKER, LLC","Jose Mejia","261544218","261016803","Pinellas Suncoast","Orlando Regional"
"1","T3453692","SLD","11512 BAY GARDENS LOOP","RIVERVIEW","33569","RIVERCREST PH 2 PRCL K AN","","1,510","$323,000","3","2","0","2005","Community","Single Family Residence","$3,661.06","85","2","4","FHA","08/04/2023","$215.23","$213.91","0.99","ALIGN RIGHT REALTY RIVERVIEW","Elise Raspitzi","261563967","249522074","Tampa","Tampa"
"1","O6123254","SLD","11007 MARIAN LN","RIVERVIEW","33578","CAPITANO COVE","","1,044","$323,500","3","2","0","1984","None","Single Family Residence","$988.30","11","11","17","Conventional","08/28/2023","$324.71","$309.87","0.95","SAND DOLLAR REALTY GROUP INC","Julian Jackson","272507711","261563771","Orlando Regional","Orlando Regional"
"1","T3456730","SLD","10448 HALLMARK BLVD","RIVERVIEW","33578","SOUTH POINTE PH 2A 2B","","1,503","$324,000","3","2","0","1999","Community","Single Family Residence","$2,064.28","3","3","7","Cash","07/24/2023","$219.55","$215.57","0.98","FLORIDA'S 1ST CHOICE RLTY LLC","Dammy Sanchez","261547103","780011","Tampa","Tampa"
"1","U8206031","SLD","11420 MOUNTAIN BAY DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL K AN","","1,870","$325,000","4","2","0","2006","None","Single Family Residence","$6,204.90","4","4","44","Conventional","09/15/2023","$168.93","$173.8","1.03","SEFAIR INVESTMENTS INC","Dan Sefair","261523656","261563769","Pinellas Suncoast","Pinellas Suncoast"
"1","J963402","SLD","3101 RIGGS LN","TAMPA","33618","CHERRY CREEK UNIT 2","","1,839","$325,000","4","2","0","1974","None","Single Family Residence","$4,836.00","0","0","-34","Cash","06/30/2023","$176.73","$176.73","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","779460","For Future Use","Other"
"1","O6123107","SLD","11545 ADDISON CHASE DR","RIVERVIEW","33579","SUMMERFIELD VILLG 1 TRCT 18","","1,550","$325,000","4","2","0","2007","Community","Single Family Residence","$4,582.00","61","61","75","VA","10/12/2023","$220.65","$209.68","0.95","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","261016803","Orlando Regional","Orlando Regional"
"1","T3456273","SLD","6406 N 45TH ST","TAMPA","33610","LUCY DELL SUB","","1,416","$325,000","3","2","0","1984","None","Single Family Residence","$4,351.00","75","75","75","FHA","10/12/2023","$232.98","$229.52","0.99","REALTY BLU","Christian Rubiani-Mendez","261534220","261016803","Tampa","Tampa"
"1","T3455661","SLD","11005 LAUREL BROOK CT","RIVERVIEW","33569","RIVERCREST PH 1A","","2,516","$325,000","4","2","1","2002","Community","Single Family Residence","$6,748.44","126","126","126","Cash","11/21/2023","$131.12","$129.17","0.99","COLDWELL BANKER REALTY","Trent Davis","261544756","261011242","Tampa","Tampa"
"1","T3455320","SLD","3511 E 11TH AVE","TAMPA","33605","EAST BAY ADD","","1,364","$325,000","3","2","0","2008","None","Single Family Residence","$2,946.18","8","8","8","Conventional","07/28/2023","$234.60","$238.27","1.02","THE PROPERTY PROS REAL ESTATE","Ashley Atkins Grogan","261556525","260033610","Tampa","Tampa"
"1","T3454574","SLD","10526 WHISPERING HAMMOCK DR","RIVERVIEW","33578","SANCTUARY PH 2","","1,535","$325,000","3","2","0","2016","None","Single Family Residence","$4,434.90","9","9","9","Conventional","08/24/2023","$211.73","$211.73","1.00","COLDWELL BANKER REALTY","Michael Lightner","261563658","776125","Tampa","Tampa"
"1","T3453608","SLD","715 FAIRMONT DR","BRANDON","33511","PLANTATION ESTATES UNIT NO 4 LOT 4 BLOCK 6","","1,499","$325,000","3","2","0","1972","None","Single Family Residence","$2,914.41","3","3","5","Conventional","07/26/2023","$206.80","$216.81","1.05","LA ROSA REALTY THE ELITE LLC","Nicolas Scaron","260051803","780118","Tampa","Tampa"
"1","T3453521","SLD","4613 N TROY ST","TAMPA","33610","ZION HEIGHTS ADD","","1,472","$325,000","3","2","0","1967","None","Single Family Residence","$2,365.00","69","69","69","FHA","09/26/2023","$220.79","$220.79","1.00","PACI REALTY LLC","Lara D'Amico","261547934","635803","Tampa","Tampa"
"1","T3454109","SLD","10428 BENEVA DR","TAMPA","33647","CROSS CREEK PRCL K PH 2A","","1,310","$327,500","3","2","0","2002","None","Single Family Residence","$2,579.00","0","0","2","Cash","06/30/2023","$259.47","$250","0.96","COLDWELL BANKER REALTY","Clifford Mitchell","279562181","639512","Tampa","Tampa"
"1","T3457558","SLD","1505 W PATTERSON ST","TAMPA","33604","WILMA SOUTH","","1,200","$330,000","2","2","0","1960","None","Single Family Residence","$1,985.00","2","2","2","Conventional","08/04/2023","$262.50","$275","1.05","COLDWELL BANKER REALTY","Melissa Davis","266506099","260011623","Tampa","Tampa"
