"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3491432","ACT","2934 W BAYSHORE CT","TAMPA","33611","$1,295,000","","","","4","112","Two","","","","Square Feet","1947","2,042","2,228"
"1","T3490149","ACT","3612 W IOWA AVE","TAMPA","33611","$1,295,000","","","","13","13","Two","","3","","Square Feet","2024","3,663","3,663"
"1","T3486612","ACT","15702 COCHESTER RD","TAMPA","33647","$1,299,000","","","","33","33","Two","","3","22x32","Square Feet","2002","4,058","5,187"
"1","T3456258","ACT","3107 MORAN RD","TAMPA","33618","$1,299,000","","","","157","157","One","","2","22x24","Square Feet","1978","2,983","3,498"
"1","T3453237","ACT","423 S ROYAL POINCIANA DR","TAMPA","33609","$1,299,000","","","","156","156","Two","","","","Square Feet","1951","1,772","1,772"
"1","T3477526","ACT","3928 AMERICANA DR","TAMPA","33634","$1,300,000","","","","68","68","One","","2","","Square Feet","1965","2,133","2,877"
"1","T3488359","ACT","4104 W CLEVELAND ST","TAMPA","33609","$1,324,990","","","","21","21","Two","","2","","Square Feet","2024","3,306","3,306"
"1","T3490040","ACT","5701 S BERNIE ST","TAMPA","33611","$1,350,000","","","","13","13","Two","","2","","Square Feet","2024","3,426","4,565"
"1","U8209638","ACT","715 W PENINSULAR ST","TAMPA","33603","$1,350,000","","","","133","482","Two","","2","","Square Feet","2024","3,200","4,342"
"1","T3489897","ACT","3512 W PRICE AVE","TAMPA","33611","$1,389,722","","","","14","14","Two","","2","","Square Feet","2024","4,090","4,868"
"1","T3438022","ACT","10436 GREENDALE DR","TAMPA","33626","$1,390,000","","","","181","181","Two","","3","27x20","Square Feet","2000","4,020","5,100"
"1","T3485295","ACT","906 W VIRGINIA AVE","TAMPA","33603","$1,399,000","","","","39","39","Two","","2","","Square Feet","2024","3,460","4,260"
"1","T3484101","ACT","408 S OREGON AVE","TAMPA","33606","$1,399,950","","","","45","45","Two","","2","","Square Feet","2010","3,092","3,984"
"1","T3463317","ACT","11232 FISH EAGLE DR","RIVERVIEW","33569","$1,399,999","","","","138","138","Two","","3","","Square Feet","2020","4,943","4,943"
"1","T3489259","ACT","911 W FRIBLEY ST","TAMPA","33603","$1,400,000","","","","17","17","Two","","2","","Square Feet","2022","2,414","3,111"
"1","T3480456","ACT","4010 W EL PRADO BLVD","TAMPA","33629","$1,400,000","","","","50","50","Two","","2","","Square Feet","2019","3,250","3,978"
"1","U8215945","ACT","8406 DUNHAM STATION DR","TAMPA","33647","$1,400,000","","","","69","69","Two","","3","","Square Feet","2007","4,221","6,339"
"1","T3473345","ACT","10301 MANTA WAY","TAMPA","33615","$1,400,000","","","","87","87","One","","3","","Square Feet","1992","3,381","4,420"
"1","T3472291","ACT","7101 32ND AVE S","TAMPA","33619","$1,400,000","","","","91","91","One","","2","","Square Feet","1964","1,962","2,649"
"1","U8188972","ACT","804 W PLYMOUTH ST","TAMPA","33603","$1,450,000","","","","320","320","Two","","2","","Square Feet","2024","3,250","4,000"
"1","U8196218","ACT","11-5 AVONWOOD","TAMPA","33625","$1,462,550","","","","257","257","Two","","3","","Square Feet","2024","2,593","3,381"
"1","T3488564","ACT","16416 BURNISTON DR","TAMPA","33647","$1,475,000","","","","19","19","One","","4","43x23","Square Feet","2006","5,141","7,387"
"1","T3492140","ACT","2625 S PARKVIEW ST","TAMPA","33629","$1,499,000","","","","0","0","One","","","","Square Feet","1951","2,299","2,992"
"1","T3486406","ACT","2914 W AQUILLA ST","TAMPA","33629","$1,499,000","","","","29","29","Two","","2","","Square Feet","2024","3,034","3,600"
"1","T3483469","ACT","6122 YEATS MANOR DR","TAMPA","33616","$1,499,000","","","","38","38","Two","","2","","Square Feet","2006","3,126","4,032"
"1","T3459154","ACT","3935 DORAL DR","TAMPA","33634","$1,499,000","","","","155","155","One","","2","","Square Feet","1967","2,735","3,392"
"1","T3454006","ACT","456 W DAVIS BLVD","TAMPA","33606","$1,499,000","","","","166","166","One","","3","32x23","Square Feet","1951","3,158","4,404"
"1","U8210554","ACT","1021 W OHIO","TAMPA","33603","$1,499,999","","","","125","125","One","","2","","Square Feet","2024","3,200","3,700"
"1","U8188431","ACT","819 W BRADDOCK ST","TAMPA","33603","$1,499,999","","","","328","328","One","","2","","Square Feet","2023","3,283","3,700"
"1","T3484043","ACT","313 W JERSEY AVE","BRANDON","33510","$1,500,000","","","","45","45","Two","","","","Square Feet","2003","3,244","3,758"
"1","U8217041","ACT","4829 LONGWATER WAY","TAMPA","33615","$1,500,000","","","","67","67","One","","2","","Square Feet","1987","2,589","3,505"
"1","T3476117","ACT","1111 W PENINSULAR ST","TAMPA","33603","$1,500,000","","","","77","77","One","","3","","Square Feet","2024","3,000","4,216"
"1","T3456565","ACT","8932 ROCKY CREEK DR","TAMPA","33615","$1,500,000","","","","149","149","Three Or More","","4","","Square Feet","2007","3,136","5,312"
"1","T3368597","ACT","2308 W JETTON AVE","TAMPA","33629","$1,500,000","","","","438","438","Two","","2","","Square Feet","2001","3,769",""
"1","T3439197","ACT","3004 W CHAPIN AVE","TAMPA","33611","$1,549,000","","","","250","250","Two","","","","Square Feet","1949","2,774","3,351"
"1","T3484135","ACT","1007 LAKEWOOD DR","BRANDON","33510","$1,550,000","","","","44","44","Multi/Split","","8","30x30","Square Feet","1972","3,983","5,060"
"1","T3471107","ACT","10520 HENDERSON RD","TAMPA","33625","$1,550,000","","","","102","102","One","","1","","Square Feet","2005","1,624","2,753"
"1","T3450577","ACT","4711 W KNIGHTS AVE","TAMPA","33611","$1,550,000","","","","196","196","Two","","2","","Square Feet","2023","3,554","4,465"
"1","P4925975","ACT","3301 W CORONA ST","TAMPA","33629","$1,550,000","","","","199","199","One","","","","Square Feet","1962","1,949","4,051"
"1","U8187935","ACT","4604 W EUCLID AVE","TAMPA","33629","$1,550,000","","","","331","331","Two","","2","","Square Feet","2023","3,323","4,331"
"1","U8208751","ACT","7602 ANTILLA ST","TAMPA","33625","$1,590,000","","","","139","193","Two","","2","","Square Feet","2022","2,672","3,200"
"1","T3464318","ACT","2301 S HALE AVE","TAMPA","33629","$1,595,000","","","","122","122","Two","","3","31x25","Square Feet","2006","4,446","6,284"
"1","T3483217","ACT","593 MARMORA AVE","TAMPA","33606","$1,599,000","","","","48","48","One","","","","Square Feet","1960","1,516","1,875"
"1","T3443957","ACT","3610 S HUBERT AVE","TAMPA","33629","$1,599,000","","","","229","229","Two","","2","","Square Feet","2024","3,500","4,521"
"1","T3485296","ACT","310 E ROSS AVE","TAMPA","33602","$1,600,000","","","","34","34","Three Or More","","4","30x22","Square Feet","2024","3,896","5,175"
"1","T3472495","ACT","4153 SALTWATER BLVD","TAMPA","33615","$1,600,000","","","","94","94","One","","2","","Square Feet","1985","2,895","3,802"
"1","T3483580","ACT","4605 W LAMB AVE","TAMPA","33629","$1,650,000","","","","40","40","Two","","","","Square Feet","1965","2,964","3,128"
"1","T3477193","ACT","3209 W SAN PEDRO ST","TAMPA","33629","$1,650,000","","","","69","69","Two","","2","","Square Feet","2015","3,181","3,793"
"1","T3475716","ACT","4005 CALLE DELFIN CT","TAMPA","33611","$1,650,000","","","","67","67","Two","","2","","Square Feet","2007","3,346","3,346"
"1","T3471506","ACT","1035 E ROBSON ST","TAMPA","33604","$1,650,000","","","","88","88","Two","","2","","Square Feet","1926","2,308","2,308"
"1","T3356584","ACT","11637 TIMBER RIDGE DR","TAMPA","33625","$1,650,000","","","","623","623","One","","2","","Square Feet","2010","4,402",""
"1","T3491449","ACT","721 W PLYMOUTH ST","TAMPA","33603","$1,675,000","","","","3","3","Two","","2","","Square Feet","2022","3,960","4,636"
"1","T3472090","ACT","3414 W SAN JUAN ST","TAMPA","33629","$1,675,000","","","","97","97","Two","","2","","Square Feet","2023","3,349","4,024"
"1","T3491584","ACT","2207 N GLENWOOD DR","TAMPA","33602","$1,680,000","","","","4","4","Two","","2","24x24","Square Feet","2023","3,150","4,271"
"1","T3455171","ACT","2640 S DUNDEE ST","TAMPA","33629","$1,690,000","","","","174","174","Two","","2","","Square Feet","1976","2,462","4,208"
"1","T3480468","ACT","4512 S FERNCROFT CIR","TAMPA","33629","$1,699,000","","","","60","60","Two","","2","","Square Feet","1962","3,411","4,052"
"1","T3470129","ACT","3010 W SAN MIGUEL ST","TAMPA","33629","$1,699,000","","","","104","104","Two","","2","","Square Feet","2019","2,577","3,216"
"1","U8190878","ACT","2608 N RIDGEWOOD AVE","TAMPA","33602","$1,700,000","","","","306","306","Two","","2","","Square Feet","2024","3,250","4,000"
"1","T3489351","ACT","3811 S LYNWOOD AVE","TAMPA","33611","$1,725,000","","","","17","17","Two","","2","","Square Feet","2015","3,625","4,594"
"1","T3485294","ACT","3616 S GARDENIA AVE","TAMPA","33629","$1,750,000","","","","20","20","Two","","2","","Square Feet","2016","3,473","4,450"
"1","T3442056","ACT","321 W HANLON ST","TAMPA","33604","$1,750,000","","","","236","236","Two","","2","","Square Feet","2023","2,372","3,715"
"1","T3466361","ACT","408 CHANNEL DR","TAMPA","33606","$1,795,000","","","","125","125","One","","2","","Square Feet","1945","1,751","2,100"
"1","T3483891","ACT","4619 W KENSINGTON AVE","TAMPA","33629","$1,799,000","","","","45","45","Two","","2","","Square Feet","2023","3,306","4,027"
"1","T3483389","ACT","2937 W BAYSHORE CT","TAMPA","33611","$1,799,000","","","","40","96","Two","","2","","Square Feet","2012","3,566","4,472"
"1","T3479925","ACT","3027 W LAWN AVE","TAMPA","33611","$1,799,700","","","","62","62","Two","","2","21x22","Square Feet","2001","3,340","4,049"
"1","U8190895","ACT","2713 N RIDGEWOOD AVE","TAMPA","33602","$1,799,999","","","","306","306","Two","","2","","Square Feet","2024","3,400","4,342"
"1","T3478245","ACT","1128 ACANTHUS AVE","BRANDON","33510","$1,800,000","","","","70","70","One","","","","Square Feet","1957","2,405","2,600"
"1","U8208459","ACT","9-2 AVONWOOD","TAMPA","33625","$1,800,000","","","","144","144","Two","","3","","Square Feet","2024","4,600","5,367"
"1","T3373272","ACT","5504 E LONGBOAT BLVD","TAMPA","33615","$1,800,000","","","","442","442","One","","3","","Square Feet","1993","3,256","4,292"
"1","T3483494","ACT","3211 W BAY VISTA AVE","TAMPA","33611","$1,849,900","","","","46","46","Two","","2","","Square Feet","2021","3,176","4,019"
"1","T3486078","ACT","3113 W KNIGHTS AVE","TAMPA","33611","$1,849,990","","","","32","32","Two","","2","18x21","Square Feet","2023","3,463","4,121"
"1","T3481758","ACT","3207 N DECATUR AVE","TAMPA","33603","$1,850,000","","","","53","53","Two","","3","20x20","Square Feet","2023","3,687","4,565"
"1","T3477064","ACT","3906 GREENWOOD DR","TAMPA","33611","$1,850,000","","","","53","53","Two","","2","23x20","Square Feet","2017","3,543","4,476"
"1","T3491094","ACT","4107 SALTWATER BLVD","TAMPA","33615","$1,899,000","","","","7","7","One","","2","20x20","Square Feet","1983","3,193","4,635"
"1","T3478390","ACT","3421 S GARDENIA AVE","TAMPA","33629","$1,899,000","","","","67","67","Two","","2","","Square Feet","2018","3,895","5,010"
"1","U8177582","ACT","825 W AMELIA AVE","TAMPA","33602","$1,899,999","","","","444","444","Two","","2","","Square Feet","2023","3,400",""
"1","T3489857","ACT","1021 W HENRY AVE","TAMPA","33604","$1,900,000","","","","4","4","Two","","4","25x34","Square Feet","1998","4,909","7,056"
"1","T3465091","ACT","12402 MEMORIAL HWY","TAMPA","33635","$1,949,000","","","","126","126","One","","3","40x20","Square Feet","2002","3,919","5,519"
"1","T3447286","ACT","11526 RIVER COUNTRY DR","RIVERVIEW","33569","$1,949,999","","","","213","213","Three Or More","","2","","Square Feet","1989","5,298","6,682"
"1","U8222722","ACT","3915 W LEONA ST","TAMPA","33629","$1,950,000","","","","17","17","Two","","2","","Square Feet","2021","3,755","4,713"
"1","T3472380","ACT","5510 LONGBOAT","TAMPA","33615","$1,980,000","","","","74","74","Two","","3","","Square Feet","2001","3,842","4,969"
"1","O6148447","ACT","111 S COOPER PL","TAMPA","33609","$1,995,000","","","","69","69","Two","","2","","Square Feet","2022","3,463","4,375"
"1","T3441500","ACT","17006 MADRES DE AVILA","TAMPA","33613","$1,999,999","","","","238","238","Two","","4","","Square Feet","1999","5,745","5,745"
"1","U8197950","ACT","15830 RYE LN","TAMPA","33625","$1,999,999","","","","227","227","One","","2","25X20","Square Feet","1991","4,616","6,412"
"1","T3457086","ACT","4501 CLEWIS AVE","TAMPA","33610","$2,000,000","","","","140","140","One","","3","","Square Feet","1961","6,316","64,904"
"1","T3476583","ACT","4915 TROYDALE RD","TAMPA","33615","$2,095,000","","","","77","77","Two","","3","","Square Feet","1993","4,337","4,337"
"1","T3469969","ACT","3952 VERSAILLES DR","TAMPA","33634","$2,099,990","","","","105","272","Two","","2","19x20","Square Feet","2005","4,189","4,690"
"1","T3492381","ACT","3125 W KNIGHTS AVE","TAMPA","33611","$2,100,000","","","","1","1","Two","","2","","Square Feet","1999","3,807","3,807"
"1","O6148463","ACT","4605 W VASCONIA ST","TAMPA","33629","$2,100,000","","","","69","69","Two","","2","22x25","Square Feet","2001","3,406","3,406"
"1","T3437884","ACT","3908 DE LEON ST W","TAMPA","33609","$2,149,000","","","","257","257","Two","","3","30x24","Square Feet","2024","4,116","4,960"
"1","T3426047","ACT","3811 W VASCONIA ST","TAMPA","33629","$2,180,000","","","","312","312","Two","","2","","Square Feet","2023","3,840","5,730"
"1","T3486367","ACT","10549 CORY LAKE DR","TAMPA","33647","$2,200,000","","","","31","31","Three Or More","","3","32x22","Square Feet","2004","6,797","9,743"
"1","T3441856","ACT","17008 ABASTROS DE AVILA","TAMPA","33613","$2,200,000","","","","176","176","Two","","4","","Square Feet","1998","5,560","6,513"
"1","T3469498","ACT","3101 W SUNSET DR","TAMPA","33629","$2,225,000","","","","75","75","Two","","2","19x20","Square Feet","2016","3,498","4,344"
"1","U8218365","ACT","11009 MEL RAY LN","TAMPA","33625","$2,250,000","","","","55","55","Two","","2","23x22","Square Feet","2007","3,972","523"
"1","T3456158","ACT","4807 W SAN RAFAEL ST","TAMPA","33629","$2,250,000","","","","165","165","Two","","2","","Square Feet","2023","3,961","5,136"
"1","T3485952","ACT","430 COLUMBIA DR","TAMPA","33606","$2,299,000","","","","35","35","Two","","2","","Square Feet","2024","3,782","4,818"
"1","T3472087","ACT","707 S WILLOW AVE","TAMPA","33606","$2,299,000","","","","95","95","Two","","","","Square Feet","1906","3,720","3,945"
"1","U8177567","ACT","2205 N GLENWOOD DR","TAMPA","33602","$2,300,000","","","","426","426","Two","","2","","Square Feet","2023","4,000","5,200"
"1","U8173420","ACT","711 W ROSS AVE","TAMPA","33602","$2,300,000","","","","486","486","Two","","2","","Square Feet","2023","4,000",""
"1","S5089292","ACT","610 S NEWPORT AVE","TAMPA","33606","$2,345,000","","","","133","133","Two","","2","","Square Feet","1903","3,990","5,075"
"1","T3460381","ACT","4314 W WOODMERE RD","TAMPA","33609","$2,350,000","","","","65","65","Two","","3","","Square Feet","2004","4,329","5,408"
"1","T3479044","ACT","1113 ISOBEL RESERVE LN","TAMPA","33613","$2,390,000","","","","66","66","Two","","4","","Square Feet","1934","5,629","7,251"
"1","T3442071","ACT","4706 TROYDALE RD","TAMPA","33615","$2,390,000","","","","237","237","Three Or More","","3","","Square Feet","2007","8,358","9,926"
"1","T3486979","ACT","211 S RENELLIE DR","TAMPA","33609","$2,400,000","","","","31","31","Two","","2","","Square Feet","2024","3,961","5,136"
"1","U8182812","ACT","4426 W EUCLID AVE","TAMPA","33629","$2,400,000","","","","395","395","Two","","2","","Square Feet","2023","4,506","5,730"
"1","T3438068","ACT","3006 S EMERSON ST","TAMPA","33629","$2,450,000","","","","255","255","Two","","4","","Square Feet","2019","4,359","5,809"
"1","T3472956","ACT","4107 W INMAN AVE","TAMPA","33609","$2,470,000","","","","93","93","Two","","3","","Square Feet","2023","4,338","4,338"
"1","U8214194","ACT","3501 W TACON ST","TAMPA","33629","$2,484,000","","","","91","91","Three Or More","","2","","Square Feet","2023","3,737","3,737"
"1","T3468589","ACT","16922 CANDELEDA DE AVILA","TAMPA","33613","$2,495,000","","","","115","115","Two","","3","35x22","Square Feet","1994","6,357","8,878"
"1","T3469488","ACT","2303 S BENDELOW TRL","TAMPA","33629","$2,499,000","","","","103","103","Two","","2","20x23","Square Feet","1969","3,467","4,591"
"1","T3417224","ACT","2901 W PARKLAND BLVD","TAMPA","33609","$2,499,000","","","","377","377","Two","","2","20x22","Square Feet","2024","3,843","5,034"
"1","A4580046","ACT","8908 ALAFIA WAY","RIVERVIEW","33578","$2,499,800","","","","123","123","Three Or More","","3","","Square Feet","1994","8,100","10,468"
"1","T3489246","ACT","405 ERIE AVE","TAMPA","33606","$2,500,000","","","","18","18","Two","","2","","Square Feet","2020","3,782","4,560"
"1","U8219368","ACT","3405 W MULLEN AVE","TAMPA","33609","$2,500,000","","","","47","47","Two","","2","","Square Feet","1969","3,824","5,458"
"1","T3374091","ACT","4710 TROYDALE RD","TAMPA","33615","$2,500,000","","","","495","495","Two","","2","","Square Feet","2006","5,543",""
"1","T3470769","ACT","7109 PELICAN ISLAND DR","TAMPA","33634","$2,579,900","","","","90","90","One","","2","","Square Feet","1979","3,644","5,042"
"1","T3392269","ACT","2 Troutwater Ln TROUTWATER LN","TAMPA","33618","$2,650,000","","","","507","507","One","","3","20x24","Square Feet","2022","3,621","5,320"
"1","T3491891","ACT","3109 W KNIGHTS AVE","TAMPA","33611","$2,698,900","","","","4","4","Two","","2","","Square Feet","2024","3,950","4,948"
"1","T3491776","ACT","3605 S BELCHER DR","TAMPA","33629","$2,699,999","","","","5","5","Two","","3","","Square Feet","2024","4,751","4,751"
"1","T3489936","ACT","4621 W EL PRADO BLVD","TAMPA","33629","$2,700,000","","","","14","14","Two","","2","22X24","Square Feet","2024","3,854","5,452"
"1","A4564570","ACT","829 BAYSHORE BLVD","TAMPA","33606","$2,745,000","","","","273","273","Two","","2","","Square Feet","1917","2,652","3,282"
"1","T3480126","ACT","4005 W SAN RAFAEL ST","TAMPA","33629","$2,750,000","","","","62","62","Two","","3","","Square Feet","2024","4,248","5,383"
"1","T3453206","ACT","706 BERROCALES DE AVILA","TAMPA","33613","$2,750,000","","","","183","183","Two","","4","40x60","Square Feet","1996","6,404","8,033"
"1","T3491803","ACT","604 CHANNEL DR E","TAMPA","33606","$2,785,000","","","","5","155","Two","","2","24x19","Square Feet","2024","3,475","4,479"
"1","T3472153","ACT","4617 W LEONA ST","TAMPA","33629","$2,795,000","","","","94","94","Two","","3","","Square Feet","2004","5,274","6,874"
"1","T3463407","ACT","3902 W ELROD AVE","TAMPA","33616","$2,890,000","","","","132","132","One","","2","29x24","Square Feet","2000","2,380","3,362"
"1","T3489769","ACT","4921 W MELROSE AVE N","TAMPA","33629","$2,900,000","","","","12","12","One","","","","Square Feet","1958","2,545","2,873"
"1","T3475350","ACT","5101 W SAN JOSE ST","TAMPA","33629","$2,900,000","","","","74","74","Three Or More","","2","20x24","Square Feet","1995","4,196","5,440"
"1","U8223400","ACT","4914 W BAY WAY PL","TAMPA","33629","$2,950,000","","","","11","11","One","","2","","Square Feet","1974","3,137","4,024"
"1","T3488840","ACT","2909 W COACHMAN AVE","TAMPA","33611","$2,950,000","","","","19","19","Two","","2","22x36","Square Feet","2024","4,875","6,213"
"1","A4547698","ACT","4408 S MACDILL AVE","TAMPA","33611","$2,950,000","","","","122","122","Two","","2","","Square Feet","1979","3,540","3,540"
"1","T3475720","ACT","1010 S DAKOTA AVE","TAMPA","33606","$2,995,000","","","","80","80","One","","2","","Square Feet","1921","3,609","4,651"
"1","T3473802","ACT","1017 S ROME AVE","TAMPA","33606","$2,995,000","","","","86","86","Two","","","","Square Feet","1917","3,232","3,711"
"1","T3476256","ACT","4818 S SUNSET BLVD","TAMPA","33629","$2,996,700","","","","77","77","Two","","3","","Square Feet","2024","4,308","5,627"
"1","T3441799","ACT","2903 W HAWTHORNE RD","TAMPA","33611","$2,999,000","","","","238","318","Three Or More","","4","","Square Feet","2017","3,367","3,367"
