"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3459965","EXP","1217 E LAMBRIGHT ST","TAMPA","33604","$390,000","","","","86","86","One","","2","","Square Feet","1950","1,005","1,005"
"1","T3444311","EXP","10275 SHADY PRESERVE DR","RIVERVIEW","33578","$390,000","","","","177","177","One","","2","","Square Feet","2022","1,935","2,380"
"1","T3453539","EXP","504 BROOKER RD","BRANDON","33511","$394,000","","","","180","180","One","","2","","Square Feet","1966","1,426","2,578"
"1","T3449718","EXP","2320 E 12TH AVE","TAMPA","33605","$394,000","","","","182","182","One","","","","Square Feet","1920","1,089","1,251"
"1","T3430922","EXP","1305 E OSBORNE AVE","TAMPA","33603","$394,000","","","","18","196","One","","","","Square Feet","1923","1,403","1,595"
"1","T3388360","EXP","10734 SOUTHERN FOREST DR","RIVERVIEW","33578","$394,900","","","","170","170","One","","2","10x10","Square Feet","2016","1,610","2,146"
"1","T3420124","EXP","11214 SAILBROOKE DR","RIVERVIEW","33579","$395,000","","","","175","175","One","","3","","Square Feet","1998","2,016","2,855"
"1","T3403543","EXP","1604 SPRING LN","BRANDON","33510","$395,000","","","","92","92","Three Or More","","2","","Square Feet","1975","1,848","2,556"
"1","U8173108","EXP","1305 E OSBORNE AVE","TAMPA","33603","$395,000","","","","178","178","One","","","","Square Feet","1923","1,355","1,547"
"1","A4545482","EXP","11890 THICKET WOOD DR","RIVERVIEW","33579","$396,000","","","","130","130","One","","2","20x21","Square Feet","2016","1,891","2,568"
"1","T3386756","EXP","3917 W IOWA AVE","TAMPA","33616","$396,000","","","","266","266","One","","","","Square Feet","1967","1,193",""
"1","W7849556","EXP","8831 ASHMAN RD","RIVERVIEW","33578","$398,000","","","","13","13","One","","1","","Square Feet","1970","1,824","2,156"
"1","T3406840","EXP","10919 OBSERVATORY WAY","TAMPA","33647","$398,000","","","","104","104","One","","2","","Square Feet","2008","2,136",""
"1","T3441566","EXP","915 E 25TH AVE","TAMPA","33605","$399,000","","","","14","14","Two","","","","Square Feet","1915","1,773","2,192"
"1","U8195737","EXP","1324 W ARCH ST","TAMPA","33607","$399,000","","","","4","4","One","","","","Square Feet","1959","1,800","1,800"
"1","T3412443","EXP","2714 W LA SALLE ST","TAMPA","33607","$399,000","","","","92","92","One","","","","Square Feet","1953","782","800"
"1","T3408732","EXP","8409 N 11TH ST","TAMPA","33604","$399,000","","","","183","183","One","","","","Square Feet","1927","1,951",""
"1","U8175833","EXP","1210 HOLMES AVE","TAMPA","33605","$399,000","","","","74","74","Two","","","","Square Feet","1920","1,992",""
"1","T3459103","EXP","14904 W HARDY DR","TAMPA","33613","$399,900","","","","49","106","One","","","","Square Feet","1963","1,650","2,142"
"1","L4934475","EXP","1501 E SLIGH AVE","TAMPA","33610","$399,900","","","","110","110","One","","","","Square Feet","1956","800","1,016"
"1","T3412652","EXP","4125 W ARCH ST","TAMPA","33607","$399,900","","","","20","20","One","","","","Square Feet","1928","1,196",""
"1","T3402645","EXP","6027 MORNAY DR","TAMPA","33615","$399,900","","","","146","146","One","","","","Square Feet","1963","2,082",""
"1","T3400407","EXP","10604 JULIANO DR","RIVERVIEW","33569","$399,900","","","","116","116","One","","2","","Square Feet","2000","1,775",""
"1","T3418188","EXP","9103 PINEBREEZE DR","RIVERVIEW","33578","$399,999","","","","70","70","One","","3","","Square Feet","2003","1,783","2,646"
"1","T3390117","EXP","11867 BRIGHTON KNOLL LOOP","RIVERVIEW","33579","$399,999","","","","165","165","Two","","2","","Square Feet","2019","2,232",""
"1","T3387234","EXP","2610 E 18TH AVE","TAMPA","33605","$400,000","","","","84","84","One","","2","","Square Feet","2021","1,320",""
"1","T3394911","EXP","207 E CLUSTER AVE","TAMPA","33604","$405,000","","","","178","178","One","","","","Square Feet","1995","1,504",""
"1","T3391756","EXP","10404 HALLMARK BLVD","RIVERVIEW","33578","$406,990","","","","212","212","One","","2","","Square Feet","1999","1,503",""
"1","W7850284","EXP","11405 FLORA SPRINGS DR","RIVERVIEW","33579","$409,900","","","","169","169","Two","","2","","Square Feet","2008","2,591",""
"1","T3407155","EXP","8608 FAWN CREEK DR","TAMPA","33626","$409,900","","","","111","111","One","","2","","Square Feet","1999","1,705",""
"1","T3451903","EXP","12928 WILDFLOWER MEADOW DR","RIVERVIEW","33579","$410,000","","","","18","18","One","","2","","Square Feet","2021","1,935","2,380"
"1","S5074143","EXP","8302 N MULBERRY ST","TAMPA","33604","$410,000","","","","180","180","One","","","","Square Feet","1986","1,715",""
"1","T3400188","EXP","13327 WATERLEAF GARDEN","RIVERVIEW","33579","$410,000","","","","255","255","One","","2","","Square Feet","2021","2,034","2,756"
"1","T3473301","EXP","1602 N TAYLOR RD","BRANDON","33510","$410,999","","","","53","53","Two","","1","","Square Feet","1956","1,308","2,222"
"1","U8204560","EXP","2305 N TAMPANIA AVE","TAMPA","33607","$414,900","","","","89","89","One","","","","Square Feet","1968","1,294","1,294"
"1","T3463492","EXP","5114 STONEHAVEN CT","TAMPA","33624","$414,990","","","","88","88","Two","","1","","Square Feet","1983","1,535","1,535"
"1","T3439356","EXP","4805 WYNWOOD DR","TAMPA","33615","$415,000","","","","63","63","One","","1","20x13","Square Feet","1965","1,416","6,500"
"1","T3435857","EXP","13806 CAPITOL DR","TAMPA","33613","$415,000","","","","28","28","One","","2","","Square Feet","1978","1,543","2,400"
"1","O6094703","EXP","11015 RUNNING PINE DR","RIVERVIEW","33569","$415,000","","","","124","352","Two","","2","","Square Feet","2011","2,280","2,976"
"1","T3411320","EXP","10102 MOORES MILL CT","TAMPA","33615","$415,000","","","","83","83","One","","1","","Square Feet","1981","1,328","1,710"
"1","O6027610","EXP","11015 RUNNING PINE DR","RIVERVIEW","33569","$415,000","","","","225","225","Two","","2","","Square Feet","2011","2,280",""
"1","T3447822","EXP","517 BROOKER RD","BRANDON","33511","$417,500","","","","111","111","One","","","","Square Feet","1968","2,370","2,382"
"1","T3413377","EXP","10530 WHISPERING HAMMOCK DR","RIVERVIEW","33578","$418,000","","","","108","108","Two","","2","","Square Feet","2016","2,324","2,876"
"1","T3395330","EXP","13712 OGAKOR DR","RIVERVIEW","33579","$419,000","","","","142","167","One","","2","","Square Feet","2003","2,052",""
"1","T3392791","EXP","5916 N EUSTACE AVE","TAMPA","33604","$419,000","","","","18","18","One","","2","","Square Feet","1929","1,399","1,574"
"1","T3449104","EXP","5705 N CENTRAL AVE","TAMPA","33604","$419,900","","","","63","174","One","","","","Square Feet","1950","1,284","1,284"
"1","T3388684","EXP","8122 N GRADY AVE","TAMPA","33614","$419,900","","","","94","94","Two","","2","","Square Feet","2018","1,616",""
"1","T3457693","EXP","8336 DRYCREEK DR","TAMPA","33615","$420,000","","","","89","89","One","","","","Square Feet","1973","2,248","2,469"
"1","A4548111","EXP","12533 FOUR WHEEL DR","TAMPA","33635","$420,000","","","","178","178","One","","","","Square Feet","1958","1,102",""
"1","T3384562","EXP","4925 CYPRESS TRACE DR","TAMPA","33624","$420,000","","","","93","93","Two","","2","","Square Feet","1986","1,680",""
"1","O6068186","EXP","820 W LOWRY LN","TAMPA","33604","$424,500","","","","66","66","One","","","","Square Feet","1953","1,466",""
"1","T3418299","EXP","14040 CASCADE LN","TAMPA","33618","$425,000","","","","22","22","One","","2","","Square Feet","1976","1,730","1,730"
"1","T3360542","EXP","3017 W RIO VISTA AVE","TAMPA","33614","$425,000","","","","22","22","One","","","","Square Feet","1961","2,285",""
"1","T3388715","EXP","11128 LELAND GROVES DR","RIVERVIEW","33579","$428,000","","","","181","181","Two","","2","","Square Feet","2019","2,324",""
"1","U8189156","EXP","12354 BLUE PACIFIC DR","RIVERVIEW","33579","$429,000","","","","173","173","One","","2","","Square Feet","2021","1,818","2,415"
"1","T3412387","EXP","2714 W GRACE ST","TAMPA","33607","$429,000","","","","123","123","One","","","","Square Feet","1962","1,318",""
"1","T3404717","EXP","13814 CHALK HILL PL","RIVERVIEW","33579","$429,000","","","","182","182","Two","","2","","Square Feet","2008","2,500","2,902"
"1","L4931356","EXP","10429 KANKAKEE LN","RIVERVIEW","33578","$429,000","","","","159","159","One","","2","","Square Feet","1998","2,343",""
"1","OM664335","EXP","8616 SANDY PLAINS DR","RIVERVIEW","33578","$429,900","","","","88","88","One","","","","Square Feet","2006","1,983","2,583"
"1","T3405185","EXP","9521 W FLORA ST","TAMPA","33615","$429,900","","","","112","112","One","","2","","Square Feet","1983","2,427","3,072"
"1","T3402007","EXP","14121 ARBOR PINES DR","RIVERVIEW","33579","$429,900","","","","196","196","One","","2","","Square Feet","2019","1,830","2,396"
"1","T3398449","EXP","14015 HOLLOW LEAF PL","RIVERVIEW","33579","$429,900","","","","128","128","One","","2","","Square Feet","2009","2,046","2,643"
"1","T3432112","EXP","13508 PADRON CT","RIVERVIEW","33579","$430,000","","","","184","184","Two","","2","","Square Feet","2004","1,927","2,337"
"1","T3402440","EXP","10230 WHITE LINEN AVE","RIVERVIEW","33578","$430,000","","","","49","49","Two","","2","","Square Feet","2020","2,415","2,901"
"1","T3416955","EXP","1305 BRENTWOOD HILLS BLVD","BRANDON","33511","$434,800","","","","12","24","One","","2","","Square Feet","1997","2,234","2,836"
"1","T3440148","EXP","12304 YELLOW ROSE CIR","RIVERVIEW","33569","$435,000","","","","153","153","One","","2","21x22","Square Feet","1988","2,364","3,084"
"1","T3435378","EXP","1920 E CLIFTON ST","TAMPA","33610","$435,000","","","","190","190","One","","1","20x30","Square Feet","1953","1,320","2,007"
"1","T3425263","EXP","10634 LUCAYA DR","TAMPA","33647","$435,000","","","","19","19","One","","2","","Square Feet","2009","1,827","2,476"
"1","T3419754","EXP","8109 TANGLEWOOD LN","TAMPA","33615","$435,000","","","","64","64","One","","","","Square Feet","1961","1,988","2,068"
"1","T3404223","EXP","11469 MISTY ISLE LN","RIVERVIEW","33579","$439,000","","","","157","157","Two","","2","","Square Feet","2005","2,541",""
"1","T3396013","EXP","10221 HAWK STORM AVE","TAMPA","33610","$439,000","","","","170","170","Two","","2","22x20","Square Feet","2017","2,352",""
"1","T3461024","EXP","19246 OLD SPANISH RD","TAMPA","33647","$439,900","","","","94","94","Two","","2","","Square Feet","2021","1,836","2,442"
"1","T3350902","EXP","805 W ORIENT ST","TAMPA","33603","$439,990","","","","364","364","One","","","","Square Feet","1950","816",""
"1","U8178419","EXP","1308 DURANT RD","BRANDON","33511","$440,000","","","","86","86","One","","2","","Square Feet","1985","1,472",""
"1","T3384780","EXP","12708 TRUCIOUS PL","TAMPA","33625","$440,000","","","","179","179","One","","2","","Square Feet","1986","1,802","2,610"
"1","U8184755","EXP","6626 WATERTON DR","RIVERVIEW","33578","$444,900","","","","111","156","Two","","2","","Square Feet","2004","2,375","2,921"
"1","T3458718","EXP","4914 N SUWANEE AVE","TAMPA","33603","$445,000","","","","131","304","One","","","","Square Feet","1925","1,268","1,300"
"1","U8194169","EXP","9527 PEBBLE GLEN AVE","TAMPA","33647","$445,000","","","","180","180","One","","2","19x18","Square Feet","1987","2,362","3,237"
"1","T3415743","EXP","5705 N CENTRAL AVE","TAMPA","33604","$445,800","","","","111","111","One","","","","Square Feet","1950","1,284","1,284"
"1","T3421771","EXP","3810 N ARLINGTON AVE","TAMPA","33603","$449,700","","","","154","154","One","","","","Square Feet","1925","1,260","1,608"
"1","U8214771","EXP","1719 W ERNA DR","TAMPA","33603","$449,900","","","","67","67","One","","","","Square Feet","1951","1,649","2,041"
"1","T3413341","EXP","8518 CANTERBURY LAKE BLVD","TAMPA","33619","$449,900","","","","170","170","One","","2","","Square Feet","2004","1,955",""
"1","T3411733","EXP","9205 PEBBLE CREEK DR","TAMPA","33647","$449,900","","","","88","88","One","","2","21x21","Square Feet","1978","1,796",""
"1","T3417292","EXP","1016 W BEARSS AVE","TAMPA","33613","$449,999","","","","61","61","One","","","","Square Feet","1980","2,088","2,088"
"1","U8214075","EXP","12009 MIDLAKE DR","TAMPA","33612","$450,000","","","","79","79","One","","","","Square Feet","1958","1,890","2,692"
"1","T3466157","EXP","3012 W NAPOLEON AVE","TAMPA","33611","$450,000","","","","91","91","One","","","","Square Feet","1953","900","1,018"
"1","T3418788","EXP","3147 W CORDELIA ST","TAMPA","33607","$450,000","","","","90","90","One","","","","Square Feet","1963","1,735","2,238"
"1","T3403495","EXP","12207 N 59TH ST","TAMPA","33617","$450,000","","","","103","103","One","","","","Square Feet","1962","1,512",""
"1","T3392203","EXP","17618 NATHANS DR","TAMPA","33647","$450,000","","","","184","184","One","","2","22x22","Square Feet","1996","1,810","2,265"
"1","T3428886","EXP","7007 N 10TH ST","TAMPA","33604","$459,990","","","","50","50","One","","","","Square Feet","1944","1,314","1,410"
"1","T3410714","EXP","3409 SHERRY DR","BRANDON","33511","$460,000","","","","125","125","One","","","","Square Feet","1972","1,752",""
"1","T3403085","EXP","11153 ABACO ISLAND AVE","RIVERVIEW","33579","$462,000","","","","87","87","Two","","2","21X21","Square Feet","2018","2,466","3,103"
"1","U8175026","EXP","13926 PAINTED BUNTING LN","RIVERVIEW","33579","$464,000","","","","180","180","Two","","2","","Square Feet","2019","2,555",""
"1","T3468807","EXP","505 N BRADFORD AVE","TAMPA","33609","$465,000","","","","61","61","One","","1","12x23","Square Feet","1965","1,128","1,428"
"1","S5074191","EXP","12923 BROOKCREST PL","RIVERVIEW","33578","$465,000","","","","118","118","Two","","2","","Square Feet","2005","2,962",""
"1","T3442722","EXP","7251 BUCKS FORD DR","RIVERVIEW","33578","$469,900","","","","119","119","One","","2","20x20","Square Feet","2003","2,085","2,830"
"1","T3398693","EXP","4212 AUTUMN LEAVES DR","TAMPA","33624","$470,000","","","","127","127","One","","2","","Square Feet","1978","1,940","2,804"
"1","O6109703","EXP","18503 PUTTERS PL","TAMPA","33647","$475,000","","","","112","306","One","","2","","Square Feet","1979","1,912","2,588"
"1","T3411095","EXP","11928 HICKORYNUT DR","TAMPA","33625","$475,000","","","","83","83","One","","1","","Square Feet","1986","1,260",""
"1","T3389045","EXP","4100 W WALLACE AVE","TAMPA","33611","$475,000","","","","171","171","One","","","","Square Feet","1954","1,392",""
"1","U8217161","EXP","6808 S CORTEZ ST","TAMPA","33616","$478,000","","","","50","50","One","","","","Square Feet","1968","1,376","1,530"
"1","U8217716","EXP","7127 FOREST MERE DR","RIVERVIEW","33578","$479,000","","","","49","179","Two","","2","","Square Feet","2008","2,879","3,616"
"1","T3456595","EXP","10414 N HAMNER AVE","TAMPA","33612","$479,000","","","","5","5","One","","","","Square Feet","1955","1,914","2,354"
"1","T3464716","EXP","4012 N BOULEVARD","TAMPA","33603","$479,900","","","","43","43","One","","","","Square Feet","1945","1,142","1,166"
"1","T3462849","EXP","12840 LONGCREST DR","RIVERVIEW","33579","$479,999","","","","122","122","Two","","3","","Square Feet","2003","2,544","3,192"
"1","T3423322","EXP","10225 RAINBRIDGE DR","RIVERVIEW","33569","$480,000","","","","181","181","Two","","2","","Square Feet","1988","2,602","3,114"
"1","T3399412","EXP","107 W JEAN ST","TAMPA","33604","$480,000","","","","114","114","One","","","","Square Feet","1926","1,514",""
"1","T3382202","EXP","11903 BAHIA VALLEY DR","RIVERVIEW","33579","$480,000","","","","182","182","One","","2","","Square Feet","2020","1,946",""
"1","T3441367","EXP","18210 TALDECO PL","TAMPA","33647","$484,500","","","","85","85","One","","2","","Square Feet","2001","2,289","2,956"
"1","T3416973","EXP","11419 WHISPERING HOLLOW DR","TAMPA","33635","$485,000","","","","57","57","One","","2","20X20","Square Feet","1993","1,744","1,744"
"1","T3409330","EXP","915 E 25TH AVE","TAMPA","33605","$485,000","","","","72","176","Two","","","","Square Feet","1915","1,773","2,192"
"1","T3441973","EXP","11110 KEMPTON VISTA DR","RIVERVIEW","33579","$490,000","","","","210","210","Two","","3","","Square Feet","2005","3,206","3,932"
"1","T3398472","EXP","11312 BRIDGE PINE DR","RIVERVIEW","33569","$490,000","","","","63","63","One","","2","","Square Feet","2006","1,644","2,452"
"1","T3402768","EXP","9003 CAMINO VILLA BLVD","TAMPA","33635","$492,250","","","","181","181","One","","","","Square Feet","1986","1,764","2,072"
"1","T3407637","EXP","1208 E HANNA AVE","TAMPA","33604","$495,000","","","","234","234","One","","","","Square Feet","1946","1,818",""
"1","T3397406","EXP","10261 STRAWBERRY TETRA DR","RIVERVIEW","33578","$495,000","","","","44","44","Two","","2","","Square Feet","2018","2,962",""
"1","T3458870","EXP","4310 W NASSAU ST","TAMPA","33607","$499,000","","","","5","5","One","","","","Square Feet","2003","1,200","1,228"
"1","T3435853","EXP","6928 SILVERMILL DR","TAMPA","33635","$499,000","","","","183","183","One","","2","","Square Feet","1985","1,648","2,262"
"1","T3434134","EXP","2604 E 11TH AVE","TAMPA","33605","$499,000","","","","50","98","One","","","","Square Feet","2023","1,516","1,720"
"1","O6067183","EXP","6004 MORNAY DR","TAMPA","33615","$499,000","","","","114","114","One","","","","Square Feet","1963","1,492","1,621"
"1","U8174367","EXP","8502 TIARA PARK WAY","TAMPA","33635","$499,000","","","","46","46","One","","2","20x20","Square Feet","1999","1,578","2,188"
"1","T3462750","EXP","4916 WILD SENNA BLVD","TAMPA","33619","$499,900","","","","35","35","Two","","2","","Square Feet","2021","3,362","3,858"
"1","U8179111","EXP","1809 TANSTONE PL","BRANDON","33510","$499,900","","","","66","66","One","","2","21X26","Square Feet","1989","2,801","3,968"
"1","T3406550","EXP","11412 EMERALD SHORE DR","RIVERVIEW","33579","$499,900","","","","160","160","Two","","2","","Square Feet","2018","3,148",""
"1","T3391131","EXP","20151 BAY CEDAR AVE","TAMPA","33647","$499,900","","","","198","198","Two","","2","","Square Feet","2006","2,614",""
"1","T3386632","EXP","11322 LELAND GROVES DR","RIVERVIEW","33579","$499,990","","","","189","189","Two","","2","20x22","Square Feet","2019","3,510",""
"1","T3490480","EXP","3118 W GRAY ST","TAMPA","33609","$500,000","","","","0","0","One","","","","Square Feet","1954","1,241","1,241"
"1","T3399618","EXP","7524 TWELVE OAKS BLVD","TAMPA","33634","$500,000","","","","151","151","Multi/Split","","2","","Square Feet","1974","2,232",""
"1","T3383583","EXP","11139 GOLDEN SILENCE DR","RIVERVIEW","33579","$500,000","","","","155","155","Two","","2","","Square Feet","2005","3,095","3,882"
"1","T3475978","EXP","16509 W COURSE DR","TAMPA","33624","$507,000","","","","60","74","Two","","2","","Square Feet","1983","2,483","3,875"
"1","U8209983","EXP","4715 KEMBLE CT","TAMPA","33624","$507,700","","","","103","125","One","","2","","Square Feet","1984","1,589","2,355"
"1","T3479250","EXP","4525 S CLARK AVE","TAMPA","33611","$510,000","","","","35","35","One","","","","Square Feet","1955","1,557","1,900"
"1","T3450256","EXP","4610 S LOIS AVE","TAMPA","33611","$510,000","","","","146","146","One","","2","","Square Feet","1955","1,774","11,000"
"1","T3401315","EXP","2927 MINUTEMAN LN","BRANDON","33511","$510,000","","","","359","359","Two","","2","29x20","Square Feet","2000","2,618","3,406"
"1","T3400428","EXP","16704 FOOTHILL DR","TAMPA","33624","$510,000","","","","103","103","Two","","2","20x21","Square Feet","1983","2,491","3,387"
"1","T3390014","EXP","12032 STEPPINGSTONE BLVD","TAMPA","33635","$510,000","","","","214","214","One","","2","","Square Feet","1988","1,638","2,210"
"1","T3400115","EXP","11936 FROST ASTER DR","RIVERVIEW","33579","$514,000","","","","127","127","Two","","2","19x20","Square Feet","2016","2,783","3,466"
"1","T3404801","EXP","11724 TETRAFIN DR","RIVERVIEW","33579","$515,000","","","","99","99","One","","3","","Square Feet","2021","2,220",""
"1","T3403020","EXP","801 E NORTH ST Unit#1/2","TAMPA","33604","$515,000","","","","452","452","One","","2","","Square Feet","2023","1,610","2,268"
"1","U8175986","EXP","10420 LUCAYA DR","TAMPA","33647","$515,000","","","","129","129","Two","","2","20X20","Square Feet","2002","2,853",""
"1","T3389601","EXP","11530 BRIGHTON KNOLL LOOP","RIVERVIEW","33579","$515,000","","","","138","138","Two","","2","","Square Feet","2017","3,308",""
"1","T3384861","EXP","10022 ROSE PETAL PL","RIVERVIEW","33578","$515,000","","","","184","184","Two","","2","","Square Feet","2020","3,130",""
"1","U8203125","EXP","4715 KEMBLE CT","TAMPA","33624","$518,900","","","","22","22","One","","2","","Square Feet","1984","1,589","2,355"
"1","U8208323","EXP","15520 TIMBERLINE DR","TAMPA","33624","$519,000","","","","20","20","Multi/Split","","2","23x12","Square Feet","1979","2,170","2,606"
"1","T3364628","EXP","7113 HAZELWOOD CT","TAMPA","33615","$519,000","","","","121","121","One","","2","","Square Feet","1970","1,563",""
"1","T3421056","EXP","4732 W LAWN AVE","TAMPA","33611","$519,440","","","","14","14","One","","","","Square Feet","1952","1,447","1,507"
"1","T3454470","EXP","712 E LAKE AVE","TAMPA","33603","$519,900","","","","154","154","Two","","","","Square Feet","1922","1,900","2,100"
"1","T3427153","EXP","9503 ALICE LN","RIVERVIEW","33578","$520,000","","","","227","227","One","","","","Square Feet","1989","2,420","5,400"
"1","T3417949","EXP","9112 REGENTS PARK DR","TAMPA","33647","$520,000","","","","168","168","One","","2","","Square Feet","1984","2,520","3,052"
"1","T3367752","EXP","13501 SHADY SHORES DR","TAMPA","33613","$520,000","","","","334","334","One","","2","00x00","Square Feet","1967","1,936","2,890"
"1","T3420669","EXP","20159 UMBRIA HILL DR","TAMPA","33647","$522,000","","","","181","377","One","","2","","Square Feet","2019","1,891","2,698"
"1","T3425856","EXP","3202 W BEACH ST","TAMPA","33607","$525,000","","","","63","63","One","","","","Square Feet","1962","1,898","2,464"
"1","T3418740","EXP","10117 HOLLAND RD","RIVERVIEW","33578","$525,000","","","","202","202","One","","3","","Square Feet","2012","2,780","3,855"
"1","T3408747","EXP","12313 HOLMWOOD GREENS PL","RIVERVIEW","33579","$525,000","","","","73","73","Two","","3","19x36","Square Feet","2012","4,070","4,840"
"1","T3395545","EXP","10439 WATERSTONE DR","RIVERVIEW","33578","$525,000","","","","173","173","Two","","3","","Square Feet","2015","3,041",""
"1","U8171440","EXP","11825 BLUEGRASS FIELD CT","RIVERVIEW","33579","$525,000","","","","107","107","One","","2","","Square Feet","2022","1,838",""
"1","U8198537","EXP","8437 WHITE POPLAR DR","RIVERVIEW","33578","$527,000","","","","34","130","One","","3","","Square Feet","2010","2,637","3,000"
"1","T3409022","EXP","10614 STRAWBERRY TETRA DR","RIVERVIEW","33578","$529,000","","","","110","110","Two","","2","","Square Feet","2018","3,327","3,858"
"1","U8168702","EXP","15508 RAMBLEBROOK LN","TAMPA","33624","$529,000","","","","94","94","One","","2","","Square Feet","2009","2,463","2,963"
