"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","O6153197","ACT","5124 CHILKOOT ST","TAMPA","33617","TERRACE PARK UNIT 5 REV","","1,328","$235,000","3","2","0","1987","None","Single Family Residence","$752.50","52","52","","","","$176.96","","","INVESTOR TRUSTEE SERVICES","Peter Quinones","272508485","","Orlando Regional","Orlando Regional"
"1","O6148353","ACT","1207 E CARACAS ST","TAMPA","33603","DEMOREST","","980","$235,000","2","1","0","1942","None","Single Family Residence","$2,192.64","69","69","","","","$239.80","","","NORTHPOINT ASSET MANAGEMENT","Audley Humes","270525385","","Orlando Regional","Orlando Regional"
"1","T3463878","ACT","2410 E 17TH AVE","TAMPA","33605","MAYS ADDITION","","1,000","$235,000","3","1","0","1925","None","Single Family Residence","$1,305.00","135","135","","","","$235.00","","","MVP REALTY ASSOCIATES","Kenny Reisner","261548967","","Tampa","Tampa"
"1","T3487443","ACT","10017 LOLA ST","TAMPA","33612","BARBARA HEIGHTS","","817","$239,900","3","1","0","1959","None","Single Family Residence","$172.00","28","28","","","","$293.64","","","FRIENDS REALTY LLC","Lazaro Gonzalez Guerra","261563396","","Tampa","Tampa"
"1","T3489498","ACT","8210 N 13TH ST","TAMPA","33604","SULPHUR SPGS ADD","","995","$239,990","2","1","0","1930","None","Single Family Residence","$104.65","17","17","","","","$241.20","","","REALNET FLORIDA REAL ESTATE","Daniel Ishee","261550229","","Tampa","Tampa"
"1","U8214560","ACT","317 E 132ND AVE","TAMPA","33612","INGLEWOOD PARK ADD 4","","1,314","$244,000","3","1","0","1954","None","Single Family Residence","$3,557.00","88","88","","","","$185.69","","","CENTURY 21 RE CHAMPIONS","Wendy Nash Hickman PA","260012434","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3485988","ACT","3615 N 52ND ST","TAMPA","33619","GRANT PARK","","550","$244,900","1","1","0","1945","None","Single Family Residence","$236.26","32","32","","","","$445.27","","","KELLER WILLIAMS SOUTH SHORE","David Lovitch","643513240","","Tampa","Tampa"
"1","T3489829","ACT","8410 N HAMNER AVE","TAMPA","33604","CASA LOMA SUB","","912","$245,000","3","1","0","1951","None","Single Family Residence","$3,156.00","14","14","","","","$268.64","","","SYLVAN REALTY LLC","Julie Colquitt","288000991","","Tampa","Tampa"
"1","T3461990","ACT","3807 E CAYUGA ST","TAMPA","33610","HOLLOMANS J J","","1,252","$248,500","3","2","0","2002","None","Single Family Residence","$2,446.58","143","143","","","","$198.48","","","RAVENEL REALTY GROUP,LLC","Angela Fullwood","261534788","","Tampa","Tampa"
"1","T3461976","ACT","3805 E CAYUGA ST","TAMPA","33610","HOLLOMANS J J","","1,252","$248,500","3","2","0","2001","None","Single Family Residence","$2,436.31","143","143","","","","$198.48","","","RAVENEL REALTY GROUP,LLC","Angela Fullwood","261534788","","Tampa","Tampa"
"1","T3486640","ACT","6428 N 49TH ST","TAMPA","33610","EAST POINT SUB","","888","$248,900","3","1","0","1958","None","Single Family Residence","$457.76","33","33","","","","$280.29","","","COLDWELL BANKER REALTY","Brian Bernhard","261504641","","Tampa","Tampa"
"1","T3451853","ACT","3011 E ELLICOTT ST","TAMPA","33610","BELLMONT HEIGHTS","","1,805","$249,000","3","2","0","1983","None","Single Family Residence","$4,903.57","26","26","","","","$137.95","","","THE WILMOTH GROUP","Jen Wilmoth","261543647","","Tampa","Tampa"
"1","T3491190","ACT","1907 E NORTH BAY ST","TAMPA","33610","STRATHMORE","","1,142","$249,900","2","2","0","1934","None","Single Family Residence","$405.59","6","6","","","","$218.83","","","PINEYWOODS REALTY LLC","Janna Cantero","261550190","","Tampa","Tampa"
"1","T3479844","ACT","8010 N BROOKS ST","TAMPA","33604","SULPHUR SPGS ADD","","814","$249,900","2","1","0","1921","None","Single Family Residence","$1,257.45","60","60","","","","$307.00","","","AVENUE HOMES LLC","Merlyn Velez Bodib","261555985","","Tampa","Tampa"
"1","T3465297","ACT","8212 N MARKS ST","TAMPA","33604","HENDRY & KNIGHTS ADD TO","","1,320","$249,999","5","3","0","1947","None","Single Family Residence","$1,523.25","129","129","","","","$189.39","","","CHARLES RUTENBERG REALTY INC","Donna Parrish","261549704","","Tampa","Pinellas Suncoast"
"1","T3451790","ACT","103 W HAMILTON AVE","TAMPA","33604","AVON SPGS","","1,498","$250,000","2","2","0","1948","None","Single Family Residence","$3,274.00","125","125","","","","$166.89","","","SERRALLES GROUP,INC","Edward Serralles","261504523","","Tampa","Tampa"
"1","T3435528","ACT","3601 DELEUIL AVE","TAMPA","33610","BELLMONT HEIGHTS","","1,050","$250,000","3","1","0","1964","None","Single Family Residence","$1,555.88","256","256","","","","$238.10","","","MAVREALTY","Theresa Corchado Ghee","261553690","","Tampa","Tampa"
"1","T3433524","ACT","1408 E 23RD AVE","TAMPA","33605","PANAMA","","1,106","$250,000","3","1","0","1961","None","Single Family Residence","$356.02","201","201","","","","$226.04","","","BRIKO,LLC","Asa Smith","261548614","","Tampa","Tampa"
"1","O6161833","ACT","2102 E HAMILTON AVE","TAMPA","33610","SEMINOLE CREST ADD","","966","$252,500","3","1","0","1956","None","Single Family Residence","$2,557.00","11","11","","","","$261.39","","","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","","Orlando Regional","Orlando Regional"
"1","T3479012","ACT","4317 E OSBORNE AVE","TAMPA","33610","EASTERN HEIGHTS","","1,008","$254,900","3","1","0","1957","None","Single Family Residence","$2,143.00","56","56","","","","$252.88","","","KELLER WILLIAMS TAMPA CENTRAL","Bradley Chais","449507486","","Tampa","Tampa"
"1","T3442187","ACT","4617 E LAKE AVE","TAMPA","33610","HARRISON PAUL","","820","$258,000","2","1","0","2023","None","Single Family Residence","$970.00","237","237","","","","$314.63","","","FLOURISHING FOUNDATIONS REALTY","Tonya Lavender","261528296","","Tampa","Tampa"
"1","T3480479","ACT","10008 N JASMINE AVE","TAMPA","33612","NEWCASTLE HEIGHTS","","725","$259,000","2","1","0","1953","None","Single Family Residence","$1,337.00","61","61","","","","$357.24","","","BAY CHOICE REALTY","Daro Kurdson","261554339","","Tampa","Tampa"
"1","T3480200","ACT","9310 N 12TH ST","TAMPA","33612","GATEWAY SUB","","867","$259,000","2","1","0","1949","None","Single Family Residence","$1,682.00","62","62","","","","$298.73","","","BAY CHOICE REALTY","Daro Kurdson","261554339","","Tampa","Tampa"
"1","OM667111","ACT","7409 RHODE ISLAND DR","TAMPA","33619","TAMPA TOURIST CLUB","","855","$259,900","2","2","0","1930","None","Single Family Residence","$1,174.67","52","52","","","","$303.98","","","LPT REALTY","Danesa Colon","271515540","","Ocala - Marion","Orlando Regional"
"1","U8207723","ACT","3614 POTTER ST","TAMPA","33605","ROBSON BROS' SUBDIVISION LOT 20","","1,105","$259,999","3","1","0","1937","None","Single Family Residence","$1,899.12","151","151","","","","$235.29","","","DALTON WADE INC","Nadia Benjamin","260048795","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3487875","ACT","1008 E 25TH AVE Unit#1/2","TAMPA","33605","BELVEDERE PLACE","","760","$260,000","3","1","0","1925","None","Single Family Residence","$1,488.48","22","22","","","","$342.11","","","LPT REALTY","Adelina Saneaux","261557049","","Tampa","Orlando Regional"
"1","T3481426","ACT","7513 ROBINDALE RD","TAMPA","33619","CLAIR MEL CITY UNIT 9","","960","$264,900","3","1","0","1959","None","Single Family Residence","$2,043.00","33","33","","","","$275.94","","","A-CASA REALTY GROUP & ASSOC.","Carlos Osorno","261541012","","Tampa","Tampa"
"1","A4591428","ACT","4703 ELDORADO DR","TAMPA","33615","TOWNN COUNTRY PARK UN 01","","1,632","$269,000","4","2","0","1959","None","Single Family Residence","$964.00","9","9","","","","$164.83","","","JOSEPH WALTER REALTY LLC","Scott Fader","474014776","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3485512","ACT","2002 E WOOD ST","TAMPA","33604","HILLSBORO HEIGHTS MAP SOUTH","","1,015","$269,900","3","1","0","1959","None","Single Family Residence","$2,169.48","38","38","","","","$265.91","","","OUT FAST REALTY & INVESTMENTS","Nelly Quintero","261561118","","Tampa","Tampa"
"1","T3485485","ACT","404 E HANLON ST","TAMPA","33604","KRAUSES SUB","","672","$269,900","2","1","0","1948","None","Single Family Residence","$953.11","19","19","","","","$401.64","","","OFFERPAD BROKERAGE FL, LLC","Sonja Haltiwanger","261215383","","Tampa","Tampa"
"1","U8220419","ACT","2925 SAMPLE LOOP","TAMPA","33619","CLAIR MEL CITY UNIT 30","","792","$269,900","3","1","0","1959","None","Single Family Residence","$2,313.00","40","40","","","","$340.78","","","CHARLES RUTENBERG REALTY INC","Ben Mitrano PA","260047983","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3480052","ACT","8502 N 15TH ST","TAMPA","33604","SULPHUR HILL","","1,317","$269,900","4","2","0","1947","None","Single Family Residence","$1,904.13","59","59","","","","$204.94","","","UNIQUE PROPERTY SERVICES","Jay Bryson, Jr.","261506154","","Tampa","Tampa"
"1","T3491668","ACT","2911 MISSOURI AVE","TAMPA","33619","MISSOURI PARK","","856","$269,999","2","2","0","1952","None","Single Family Residence","$528.68","5","5","","","","$315.42","","","FUTURE HOME REALTY INC","Damla Burnukara","261552247","","Tampa","Pinellas Suncoast"
"1","T3463569","ACT","808 S CASTLE CT","TAMPA","33612","NORTH SIDE HOMES","","1,383","$270,000","3","2","0","1957","None","Single Family Residence","$2,025.00","93","93","","","","$195.23","","","ANDERSON & ASSOCIATES REALTY, INC","Josh Anderson","261538626","","Tampa","Tampa"
"1","T3449999","ACT","3009 N 13TH ST","TAMPA","33605","SEIVERS SUB","","912","$270,000","3","1","0","1939","None","Single Family Residence","$1,702.48","173","173","","","","$296.05","","","CENTURY 21 EXECUTIVE TEAM","Toliver Jones","261505626","","Tampa","Pinellas Suncoast"
"1","T3483476","ACT","8711 N ORANGEVIEW AVE","TAMPA","33617","TEMPLE CREST UNIT 1","","1,176","$274,900","3","2","0","1950","None","Single Family Residence","$1,896.96","41","41","","","","$233.76","","","LOMBARDO TEAM REAL ESTATE LLC","Zillur Rahman","261559162","","Tampa","Tampa"
"1","U8216016","ACT","3004 CORD ST","TAMPA","33605","HIGHLAND PINES REV","","1,054","$274,900","4","2","0","1961","None","Single Family Residence","$2,396.00","67","67","","","","$260.82","","","EXP REALTY LLC","Jeffrey Borham, PA","261544158","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3472965","ACT","5603 E CHELSEA ST","TAMPA","33610","UNPLATTED","","1,291","$274,900","5","1","0","1947","None","Single Family Residence","$1,495.84","94","94","","","","$212.94","","","YOU FIRST REALTY AND ASSOC LLC","Ramez Lahham","261547040","","Tampa","Tampa"
"1","T3492150","ACT","5820 PORTSMOUTH DR","TAMPA","33615","ESSEX DOWNS","","1,646","$275,000","3","2","0","1967","None","Single Family Residence","$1,628.00","0","0","","","","$167.07","","","EXP REALTY LLC","Ken Jones","261552096","","Tampa","Sarasota - Manatee"
"1","T3491619","ACT","11605 MOUNTAIN BAY DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL K AN","","1,540","$275,000","3","2","0","2006","None","Single Family Residence","$6,013.73","4","4","","","","$178.57","","","CARTER COMPANY REALTORS","Trish Carter","261502371","","Tampa","Tampa"
"1","T3489779","ACT","4726 MILLPOND LN","TAMPA","33624","MILL POND VILLAGE","","1,499","$275,000","4","2","1","1979","Community","Single Family Residence","$5,188.21","10","10","","","","$183.46","","","KELLER WILLIAMS TAMPA PROP.","Kristi Drablos","261550447","","Tampa","Tampa"
"1","L4941035","ACT","129 MELANIE LN","BRANDON","33510","MELANIE MANOR SUB","","1,050","$275,000","3","1","0","1965","None","Single Family Residence","$2,706.00","18","18","","","","$261.90","","","KELLER WILLIAMS REALTY SMART","Ryan Jacobson","265578554","","Lakeland","Lakeland"
"1","T3483147","ACT","724 WESTBROOK AVE","BRANDON","33511","PLANTATION ESTATES UNIT 1","","920","$275,000","3","1","0","1962","None","Single Family Residence","$3,000.63","48","48","","","","$298.91","","","BAY NATIONAL REALTY, INC.","Daneel Tatum","261545224","","Tampa","Tampa"
"1","T3471453","ACT","9405 N MULBERRY ST","TAMPA","33612","FAIRVIEW TERRACE","","1,168","$275,000","3","2","0","1974","None","Single Family Residence","$2,035.00","101","101","","","","$235.45","","","KNOWN REAL ESTATE LLC","Mickey Arruda","261542637","","Tampa","Tampa"
"1","P4926853","ACT","2409 S 70TH ST","TAMPA","33619","SOUTH TAMPA SUB","","1,008","$275,000","3","1","0","1940","None","Single Family Residence","$4,041.00","130","130","","","","$272.82","","","DALTON WADE INC","Melissa Ramirez","255002719","","East Polk","Pinellas Suncoast"
"1","T3429401","ACT","3206 N 46TH ST","TAMPA","33605","HIGHLAND PINES REV","","1,253","$275,000","3","2","0","1961","None","Single Family Residence","$1,029.00","37","37","","","","$219.47","","","FLORIDA EXECUTIVE REALTY","Chris Morris","261532147","","Tampa","Tampa"
"1","T3490337","ACT","2433 S RAMONA CIR","TAMPA","33612","RAMONA PARK","","988","$278,000","3","1","0","1958","None","Single Family Residence","$1,587.00","10","10","","","","$281.38","","","REDFIN CORPORATION","Laura Beatty","377561430","","Tampa","Tampa"
"1","T3469373","ACT","4404 N TROY ST","TAMPA","33610","ZION HEIGHTS","","1,134","$279,000","4","1","0","1962","None","Single Family Residence","$2,288.53","105","105","","","","$246.03","","","FLORIDA REALTY","Ainsley Daux PA","261537595","","Tampa","Tampa"
"1","T3466843","ACT","1309 E POINSETTIA AVE","TAMPA","33612","CASTLE HEIGHTS 1ST ADD","","950","$279,000","2","1","0","1958","None","Single Family Residence","$885.00","123","123","","","","$293.68","","","VINTAGE REAL ESTATE SERVICES","Amir Khan","261510792","","Tampa","Tampa"
"1","T3442188","ACT","4619 E LAKE AVE","TAMPA","33610","HARRISON PAUL","","1,065","$279,000","3","1","0","2023","None","Single Family Residence","$1,010.49","236","236","","","","$261.97","","","FLOURISHING FOUNDATIONS REALTY","Tonya Lavender","261528296","","Tampa","Tampa"
"1","T3488478","ACT","1806 E 97TH AVE","TAMPA","33612","TAMPA OVERLOOK","","786","$279,950","2","2","0","1978","None","Single Family Residence","$1,638.54","19","19","","","","$356.17","","","BHHS FLORIDA PROPERTIES GROUP","Bettina Reisenauer-Grimsley","261533256","","Tampa","Tampa"
"1","T3478173","ACT","3804 E LAMBRIGHT ST","TAMPA","33610","HANKINS SUBURBAN HOMESITES RE","","1,030","$280,000","3","1","0","1957","None","Single Family Residence","$330.46","70","70","","","","$271.84","","","OUT FAST REALTY & INVESTMENTS","Nelly Quintero","261561118","","Tampa","Tampa"
"1","T3483378","ACT","4218 E IDLEWILD AVE","TAMPA","33610","CLIFTON PARK UNIT 1","","1,182","$283,000","3","2","0","1968","None","Single Family Residence","$1,688.33","45","45","","","","$239.42","","","FLORIDA CAPITAL REALTY","Shareka Jones","261558528","","Tampa","Tampa"
"1","T3470773","ACT","8301 N SEMMES ST","TAMPA","33604","HENDRY & KNIGHTS ADD TO","","1,130","$285,000","4","2","0","1943","None","Single Family Residence","$1,019.92","97","97","","","","$252.21","","","CHARLES RUTENBERG REALTY INC","Yeico Jaramillo","261559567","","Tampa","Pinellas Suncoast"
"1","T3477524","ACT","7701 CORAL VINE LN","TAMPA","33619","ADAMO ACRES SUB UN 1","","832","$286,000","3","1","0","1956","None","Single Family Residence","$3,452.00","32","32","","","","$343.75","","","DALTON WADE INC","Lacy Chambers","261559933","","Tampa","Pinellas Suncoast"
"1","T3477137","ACT","7708 N HUNTLEY AVE","TAMPA","33604","MENDELS RESUB OF BLOC","","1,376","$286,500","3","1","1","1945","None","Single Family Residence","$3,097.31","75","75","","","","$208.21","","","VINE REAL ESTATE ADVISORS","Robert Washington","261558024","","Tampa","Tampa"
"1","T3490640","ACT","7220 N ROME AVE","TAMPA","33604","GOLDSTEIN & FUNK GARDEN LND","","1,294","$289,000","3","2","0","1949","None","Single Family Residence","$2,104.26","11","11","","","","$223.34","","","LPT REALTY","Kelly Nguyen","261566225","","Tampa","Orlando Regional"
"1","T3489789","ACT","10005 FAWN GROVE PL","TAMPA","33637","TEMPLE OAKS","","1,192","$289,000","3","2","0","1986","None","Single Family Residence","$1,030.69","11","11","","","","$242.45","","","AVENUE HOMES LLC","Ermi Barvie Ruviera","261566415","","Tampa","Tampa"
"1","A4588897","ACT","2412 S 67TH ST","TAMPA","33619","SOUTH TAMPA SUB","","1,100","$289,000","3","2","0","1959","None","Single Family Residence","$1,811.23","39","39","","","","$262.73","","","FLATFEE.COM","Cliff Glansen","278017259","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3485146","ACT","814 E MCEWEN AVE","TAMPA","33612","CRESTMONT","","960","$289,000","2","2","0","1949","None","Single Family Residence","$3,871.25","28","28","","","","$301.04","","","COLDWELL BANKER REALTY","Sara Villa","261565878","","Pinellas Suncoast","Pinellas Suncoast"
"1","A4588769","ACT","2918 W CHERRY ST","TAMPA","33607","MAC FARLANES REV MAP OF ADD","","936","$289,000","2","1","0","1956","None","Single Family Residence","$2,319.54","40","40","","","","$308.76","","","FLATFEE.COM","Cliff Glansen","278017259","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3481852","ACT","720 MASON ST","BRANDON","33511","PLANTATION ESTATES UNIT 1","","1,244","$289,000","3","1","0","1962","None","Single Family Residence","$804.06","40","40","","","","$232.32","","","ACTION 100 REALTY","Joe Medina","261565014","","Tampa","Tampa"
"1","T3490415","ACT","1505 E POINSETTIA AVE","TAMPA","33612","TAMPA OVERLOOK","","1,008","$289,500","3","1","0","1960","None","Single Family Residence","$2,414.38","11","11","","","","$287.20","","","PINEYWOODS REALTY LLC","JIM Stephens","261541626","","Tampa","Tampa"
"1","T3486021","ACT","2004 E ELLICOTT ST","TAMPA","33610","BARNHART SUB","","1,008","$289,900","4","2","0","1928","None","Single Family Residence","$1,634.00","34","34","","","","$287.60","","","PACI REALTY LLC","Lara D'Amico","261547934","","Tampa","Tampa"
"1","T3491578","ACT","7418 LAKESHORE DR","TAMPA","33604","TEMPLE CREST UNIT 3","","928","$289,999","2","1","0","1952","None","Single Family Residence","$722.58","5","5","","","","$312.50","","","LPT REALTY","Michael Davis","261556164","","Tampa","Orlando Regional"
"1","T3468741","ACT","803 E NORTH ST","TAMPA","33604","NORTH PARK","","798","$289,999","3","1","0","1979","None","Single Family Residence","$3,544.68","108","108","","","","$363.41","","","FLORIDA REALTY INVESTMENTS","Sebastain Isom","261223435","","Tampa","Orlando Regional"
"1","T3487772","ACT","2303 E 4TH AVE","TAMPA","33605","TURMANS EAST YBOR","","2,184","$290,000","4","2","0","1913","None","Single Family Residence","$2,530.20","27","27","","","","$132.78","","","FLORIDA COMMERCIAL GROUP","Tina Marie Eloian","266000122","","Tampa","Tampa"
"1","O6153905","ACT","712 E LOTUS AVE","TAMPA","33612","NORTH SIDE HOMES","","1,148","$290,000","3","2","0","1959","None","Single Family Residence","$2,212.00","48","48","","","","$252.61","","","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","","Orlando Regional","Orlando Regional"
"1","L4939858","ACT","315 N MOON AVE","BRANDON","33510","BRANDON","","2,002","$291,000","4","2","0","1928","Private","Single Family Residence","$5,426.00","20","20","","","","$145.35","","","DIVERSIFIED REAL ESTATE VENTUR","Pamala Mailly","265580358","","Lakeland","Lakeland"
"1","T3490805","ACT","2310 E MINNEHAHA ST","TAMPA","33610","UNPLATTED","","921","$294,900","3","1","0","1954","None","Single Family Residence","$3,513.60","0","0","","","","$320.20","","","KELLER WILLIAMS TAMPA PROP.","CHRISTINA Griffin","261523017","","Tampa","Tampa"
"1","T3473813","ACT","804 N CASTLE CT","TAMPA","33612","NORTH SIDE HOMES","","1,088","$294,900","3","1","0","1963","None","Single Family Residence","$1,812.98","87","87","","","","$271.05","","","DENNIS REALTY & INV. CORP.","Scott Robinson","261546054","","Tampa","Tampa"
"1","T3479120","ACT","4507 WEBSTER ST","TAMPA","33610","ZION HEIGHTS","","1,184","$295,000","2","1","0","1976","None","Single Family Residence","$683.78","48","48","","","","$249.16","","","CHARLES RUTENBERG REALTY INC","Sherlene Mendez Vaz","278033412","","Tampa","Pinellas Suncoast"
"1","T3477299","ACT","2005 N ARMENIA AVE","TAMPA","33607","MAC FARLANES REV MAP OF ADD","","874","$295,000","3","1","0","1903","None","Single Family Residence","$860.57","157","74","","","","$337.53","","","COLDWELL BANKER REALTY","Chelsea Spence","261566384","","Tampa","Tampa"
"1","T3473759","ACT","9902 N TALIAFERRO AVE","TAMPA","33612","NORTH SIDE HOMES","","1,180","$295,000","3","2","0","1981","None","Single Family Residence","$2,775.00","84","84","","","","$250.00","","","STAGI & COMPANY","Steven Fuentes","261547413","","Tampa","Tampa"
"1","T3489862","ACT","4928 S 82ND ST","TAMPA","33619","PROGRESS VILLAGE UNIT 2","","1,102","$299,000","4","2","0","1961","None","Single Family Residence","$1,988.98","7","7","","","","$271.32","","","ACTION 100 REALTY","Joe Medina","261565014","","Tampa","Tampa"
"1","T3487798","ACT","1308 MOHRLAKE DR","BRANDON","33511","HEATHER LAKES UNIT XIV A","","1,226","$299,000","3","2","0","1988","None","Single Family Residence","$1,008.83","24","24","","","","$243.88","","","EZ CHOICE REALTY","Angelica Vazquez","261524131","","Tampa","Tampa"
"1","U8220086","ACT","1606 E OSBORNE AVE","TAMPA","33610","PEELER HEIGHTS","","932","$299,000","2","1","0","1928","None","Single Family Residence","$1,344.00","34","34","","","","$320.82","","","KELLER WILLIAMS ST PETE REALTY","Ryan Bogden","260051332","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3483403","ACT","2011 E CLINTON ST","TAMPA","33610","SEMINOLE CREST ADD","","1,159","$299,000","3","1","0","1956","None","Single Family Residence","$2,065.00","47","47","","","","$257.98","","","EXP REALTY LLC","Luisella De Angelis","261547068","","Tampa","Sarasota - Manatee"
"1","T3476571","ACT","109 E CLINTON ST","TAMPA","33604","4DT / AVON SPRINGS","","1,020","$299,000","3","2","0","1949","None","Single Family Residence","$893.02","75","75","","","","$293.14","","","CHARLES RUTENBERG REALTY INC","Jose Alonso","261530946","","Tampa","Pinellas Suncoast"
"1","T3474545","ACT","3111 E DR MARTIN LUTHER KING JR BLVD","TAMPA","33610","COLLEGE HEIGHTS","","1,035","$299,000","3","2","0","1930","None","Single Family Residence","$1,499.20","98","87","","","","$288.89","","","CENTURY 21 ELITE LOCATIONS, INC","Ruddy Hostia LLC","261540987","","Tampa","Tampa"
"1","T3461284","ACT","2102 E 142ND AVE","TAMPA","33613","HAMNERS W E TOWERING PINES","","738","$299,000","2","1","0","1949","None","Single Family Residence","$1,027.33","146","146","","","","$405.15","","","GREAT AMERICAN REALTY","Frank Leto","261502041","","Tampa","Tampa"
"1","T3474898","ACT","2107 W RIO VISTA AVE","TAMPA","33603","HAMNERS MARJORY B RENMAH","","859","$299,600","2","1","0","1946","None","Single Family Residence","$3,005.28","77","77","","","","$348.78","","","YANY REALTY LLC","Blenda Sasco","261560886","","Tampa","Tampa"
