"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","U8223665","ACT","2106 HOUNDSTOOTH DR","TAMPA","33618","DEER CREEK","","3,923","$1,100,000","5","4","0","2001","Private","Single Family Residence","$6,725.72","5","5","","","","$280.40","","","KELLER WILLIAMS ST PETE REALTY","Bunni Longwell","260019095","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3489355","ACT","5038 W DICKENS AVE","TAMPA","33629","SUNSET PARK","","1,591","$1,100,000","3","2","1","1957","None","Single Family Residence","$3,889.85","14","14","","","","$691.39","","","SERHANT","Kelly Barfield Burchill","261551202","","Tampa","Orlando Regional"
"1","T3484166","ACT","525 LUZON AVE","TAMPA","33606","BYARS THOMPSON ADD DAVIS","","1,536","$1,100,000","3","2","0","1964","None","Single Family Residence","$2,586.05","44","44","","","","$716.15","","","QUICKSILVER REAL ESTATE GROUP","A.J. Altieri","261540221","","Tampa","Tampa"
"1","U8215800","ACT","8957 MAGNOLIA CHASE CIR","TAMPA","33647","HUNTERS GREEN","","3,660","$1,100,000","5","3","1","1995","Private, Community","Single Family Residence","$9,770.00","36","36","","","","$300.55","","","CHARLES RUTENBERG REALTY INC","Simon Bensmail","261552600","","Pinellas Suncoast","Pinellas Suncoast"
"1","W7857703","ACT","3911 DORAL DR","TAMPA","33634","DANA SHORES UNIT 6 SEC","","2,360","$1,100,000","4","3","1","1969","Private","Single Family Residence","$13,376.00","83","83","","","","$466.10","","","MCCULLOUGH & ASSOC REALTY INC","Mary Rivera Figueroa","285515396","","West Pasco","West Pasco"
"1","A4583660","ACT","919 W WARREN AVE","TAMPA","33602","SUBURB ROYAL","","3,087","$1,149,950","4","3","1","2021","None","Single Family Residence","$12,164.00","84","84","","","","$372.51","","","KEYS REALTY REDEFINED LLC","Randal Longo","748022731","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3487812","ACT","5816 S 3RD ST","TAMPA","33611","SOUTHSIDE","","3,400","$1,150,000","4","4","0","2023","None","Single Family Residence","$2,819.19","26","26","","","","$338.24","","","IMPACT REALTY TAMPA BAY","Christopher Schaefer II","261549792","","Tampa","Tampa"
"1","T3473853","ACT","3231 W OAKELLAR AVE","TAMPA","33611","OAKELLARS","","2,458","$1,150,000","3","2","1","2001","None","Single Family Residence","$7,900.00","88","88","","","","$467.86","","","PREMIER SOTHEBYS INTL REALTY","Luna Brown","261552159","","Tampa","Tampa"
"1","T3470306","ACT","2910 W AVERILL AVE","TAMPA","33611","BAYHILL ESTATES ADD","","2,846","$1,150,000","4","3","2","2022","None","Single Family Residence","$2,951.39","157","53","","","","$404.08","","","REAVES REAL ESTATE PROFESSIONALS LLC","Kelly O'Brien","261545879","","Tampa","Tampa"
"1","T3443544","ACT","6022 RIVER TER","TAMPA","33604","IDLEWILD ON THE HILLSBOROUGH","","3,164","$1,150,000","4","2","1","1939","None","Single Family Residence","$8,648.03","177","177","","","","$363.46","","","FRANK BURNS REALTY INC","Louis Pullara, Jr","261501143","","Tampa","Tampa"
"1","T3485782","ACT","3422 OHIO AVE","TAMPA","33611","INTERBAY","","3,077","$1,170,000","4","3","0","2023","None","Single Family Residence","$1,901.67","36","36","","","","$380.24","","","KELLER WILLIAMS SOUTH TAMPA","Ashley Russell","261562500","","Tampa","Tampa"
"1","T3484591","ACT","4407 W MELROSE AVE","TAMPA","33629","WEST SHORE PLACE","","2,267","$1,175,000","3","2","0","1971","Private","Single Family Residence","$5,182.01","40","40","","","","$518.31","","","LPT REALTY","Robert Mitchell II","261552859","","Tampa","Orlando Regional"
"1","T3413915","ACT","1308 W STATE ST","TAMPA","33606","WOODLAWN PARK","","3,300","$1,175,000","5","4","1","2024","None","Single Family Residence","$4,444.00","366","366","","","","$356.06","","","CENTURY 21 LIST WITH BEGGINS","Kevin Freel","260001000","","Tampa","Tampa"
"1","T3432105","ACT","3014 W BALLAST POINT BLVD","TAMPA","33611","TROPICAL TERRACE UNIT 3","","3,160","$1,189,000","4","3","1","2023","None","Single Family Residence","$4,883.00","282","282","","","","$376.27","","","CENTURY 21 LIST WITH BEGGINS","Nicole Gossett","261549642","","Tampa","Tampa"
"1","T3484914","ACT","5707 INTERBAY BLVD","TAMPA","33611","BROBSTON FENDIG AND CO HALF WAY ADDITION LOT 19 BL","","2,616","$1,190,900","3","3","0","2013","Private","Single Family Residence","$0.00","32","32","","","","$455.24","","","KELLER WILLIAMS TAMPA CENTRAL","Allie McGown","261565196","","Tampa","Tampa"
"1","T3490947","ACT","4713 W SAN RAFAEL ST","TAMPA","33629","HENDERSON BEACH","","2,328","$1,199,000","3","2","1","1967","Private","Single Family Residence","$6,214.77","9","9","","","","$515.03","","","HOMECOIN.COM","Jonathan Minerick","182021307","","Tampa","Tampa"
"1","T3469451","ACT","809 W WOODLAWN AVE","TAMPA","33603","RIVERSIDE NORTH","","3,538","$1,199,000","4","3","1","2023","None","Single Family Residence","$793.00","109","109","","","","$338.89","","","KELLER WILLIAMS TAMPA CENTRAL","Milena Game Garcia","261562693","","Tampa","Tampa"
"1","U8205977","ACT","6515 DIMARCO RD","TAMPA","33634","SANCTUARY AT SWEETWATER CREEK","","2,430","$1,199,000","5","2","1","1964","Private","Single Family Residence","$3,388.34","159","159","","","","$493.42","","","KELLER WILLIAMS ST PETE REALTY","Traci Schecodnic PA","260045470","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3484725","ACT","801 W SLIGH AVE","TAMPA","33604","HILLSBOROUGH RIVER ESTATES","","3,542","$1,199,900","4","4","1","2023","None","Single Family Residence","$1,099.00","23","23","","","","$338.76","","","PEOPLE'S CHOICE REALTY SVC LLC","Raul Riano","261536835","","Tampa","Tampa"
"1","T3472875","ACT","12529 TWIN BRANCH ACRES RD","TAMPA","33626","TWIN BRANCH ACRES UNIT 02","","4,187","$1,199,900","6","5","0","2011","Private","Single Family Residence","$10,940.00","91","91","","","","$286.58","","","LPT REALTY","Scott Davis","261550056","","Tampa","Orlando Regional"
"1","T3475003","ACT","3215 PARK GREEN DR","TAMPA","33611","SOUTHGREEN SUBDIVISION","","2,860","$1,200,000","4","3","1","2007","Private","Single Family Residence","$7,559.45","80","80","","","","$419.58","","","LPT REALTY","Jodi Gilliam","261550605","","Tampa","Orlando Regional"
"1","T3470614","ACT","3714 W JETTON AVE","TAMPA","33629","BEASLEYS SUB","","3,222","$1,200,000","4","4","0","2016","None","Single Family Residence","$11,970.57","101","101","","","","$372.44","","","KELLER WILLIAMS SOUTH TAMPA","Correy Smith","261552498","","Tampa","Tampa"
"1","U8219880","ACT","4119 W DE LEON ST","TAMPA","33609","NORMANDEE HEIGHTS","","2,868","$1,249,000","4","2","1","1974","None","Single Family Residence","$10,904.00","45","45","","","","$435.50","","","CENTURY 21 BEGGINS","Russell Miller","261547070","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3478022","ACT","3016 W BALLAST POINT BLVD","TAMPA","33611","TROPICAL TERRACE UNIT 3","","3,160","$1,249,000","4","3","1","2023","None","Single Family Residence","$4,883.00","70","70","","","","$395.25","","","CENTURY 21 LIST WITH BEGGINS","Nicole Gossett","261549642","","Tampa","Tampa"
"1","T3488688","ACT","8461 FLAGSTONE DR","TAMPA","33615","BAY CREST PARK UNIT 19","","3,063","$1,250,000","4","3","0","1970","Private","Single Family Residence","$5,999.00","20","20","","","","$408.10","","","KELLER WILLIAMS TAMPA CENTRAL","Lori Sarnese","261564076","","Tampa","Tampa"
"1","T3482391","ACT","1002 W LA SALLE ST","TAMPA","33607","MUNROS & CLEWISS ADD","Not In Subdivision","2,524","$1,250,000","4","2","0","1950","None","Single Family Residence","$1,303.32","52","52","","","","$495.25","","","REDFIN CORPORATION","Arika Sherman","260050898","","Tampa","Tampa"
"1","U8198541","ACT","12103 LAKE CARROLL DR","TAMPA","33618","LAKE CARROLL DRIVE","","1,887","$1,250,000","4","2","0","1959","None","Single Family Residence","$2,356.53","221","221","","","","$662.43","","","ADVANTAGE REAL ESTATE SERVICES","Sharon Molnar Johnson","266000016","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3477939","ACT","6107 S 4TH ST","TAMPA","33611","BAYA VISTA","","3,312","$1,270,000","4","3","1","2023","None","Single Family Residence","$4,119.81","69","69","","","","$383.45","","","EXIT BAYSHORE REALTY","Robert Wilson","260016447","","Tampa","Tampa"
"1","T3465371","ACT","6105 S 4TH ST","TAMPA","33611","BAYA VISTA","","3,160","$1,274,000","4","3","1","2023","None","Single Family Residence","$4,120.00","128","128","","","","$403.16","","","EXIT BAYSHORE REALTY","Robert Wilson","260016447","","Tampa","Tampa"
"1","T3475782","ACT","4702 W BROWNING AVE","TAMPA","33629","SUNSET PARK","","2,384","$1,279,900","4","3","1","1950","None","Single Family Residence","$6,736.00","81","81","","","","$536.87","","","PREMIER SOTHEBYS INTL REALTY","Paul DeSantis, PA","274502550","","Tampa","Tampa"
"1","T3491432","ACT","2934 W BAYSHORE CT","TAMPA","33611","BAYSHORE COURT","","2,042","$1,295,000","3","4","0","1947","None","Single Family Residence","$10,367.00","112","4","","","","$634.18","","","HOMECOIN.COM","Jonathan Minerick","182021307","","Tampa","Tampa"
"1","T3490149","ACT","3612 W IOWA AVE","TAMPA","33611","INTERBAY","","3,663","$1,295,000","4","4","0","2024","None","Single Family Residence","$3,280.00","13","13","","","","$353.54","","","THE TONI EVERETT COMPANY","Eric Panico","278013373","","Tampa","Tampa"
"1","T3486612","ACT","15702 COCHESTER RD","TAMPA","33647","TAMPA PALMS 4A UNIT 1","","4,058","$1,299,000","5","4","2","2002","Private, Community","Single Family Residence","$2,373.79","33","33","","","","$320.11","","","FLORIDA EXECUTIVE REALTY","Kristy Darragh","261504044","","Tampa","Tampa"
"1","T3456258","ACT","3107 MORAN RD","TAMPA","33618","UNPLATTED","","2,983","$1,299,000","4","3","0","1978","Private","Single Family Residence","$9,305.00","157","157","","","","$435.47","","","PEOPLE'S CHOICE REALTY SVC LLC","Mandy Eads","260017603","","Tampa","Tampa"
"1","T3453237","ACT","423 S ROYAL POINCIANA DR","TAMPA","33609","BEACH PARK","","1,772","$1,299,000","4","2","1","1951","None","Single Family Residence","$3,330.00","156","156","","","","$733.07","","","IMPACT REALTY TAMPA BAY","Joe Stagliano","261569393","","Tampa","Tampa"
"1","T3477526","ACT","3928 AMERICANA DR","TAMPA","33634","DANA SHORES UNIT 4","","2,133","$1,300,000","3","2","0","1965","None","Single Family Residence","$9,187.97","68","68","","","","$609.47","","","TOPAZ REALTY LLC","Gisella Paz","261539361","","Tampa","Tampa"
"1","T3488359","ACT","4104 W CLEVELAND ST","TAMPA","33609","ANADELL SUBDIVISION","","3,306","$1,324,990","4","4","0","2024","None","Single Family Residence","$4,112.00","21","21","","","","$400.78","","","DOMAIN REALTY LLC","Kevin Robles","261536852","","Tampa","Tampa"
"1","T3490040","ACT","5701 S BERNIE ST","TAMPA","33611","BROBSTON FENDIG & CO HALF WA","","3,426","$1,350,000","4","3","1","2024","None","Single Family Residence","$5,506.00","13","13","","","","$394.05","","","CENTURY 21 LIST WITH BEGGINS","Adam Kutchmire","279629516","","Tampa","Tampa"
"1","U8209638","ACT","715 W PENINSULAR ST","TAMPA","33603","BUFFALO HEIGHTS","","3,200","$1,350,000","5","4","1","2024","None","Single Family Residence","$0.00","482","133","","","","$421.88","","","PHIL DESAUTELS P.A.","Sheila Desautels","261507429","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3489897","ACT","3512 W PRICE AVE","TAMPA","33611","GANDY BLVD PARK 2ND ADD","","4,090","$1,389,722","6","5","0","2024","None","Single Family Residence","$2,906.00","14","14","","","","$339.79","","","CENTURY 21 LIST WITH BEGGINS","Devan Weisser","261546890","","Tampa","Tampa"
"1","T3438022","ACT","10436 GREENDALE DR","TAMPA","33626","WESTCHASE SEC 306B","","4,020","$1,390,000","5","4","0","2000","Private, Community","Single Family Residence","$8,394.86","181","181","","","","$345.77","","","CHARLES RUTENBERG REALTY INC","Kara Atchison","261556923","","Tampa","Pinellas Suncoast"
"1","T3485295","ACT","906 W VIRGINIA AVE","TAMPA","33603","RIVERSIDE NORTH","","3,460","$1,399,000","4","4","0","2024","None","Single Family Residence","$1,513.52","39","39","","","","$404.34","","","MOBLEY REALTY, INC.","Neisha Roberts","277010984","","Tampa","Tampa"
"1","T3484101","ACT","408 S OREGON AVE","TAMPA","33606","WATROUS REV MAP","","3,092","$1,399,950","4","4","0","2010","Private","Single Family Residence","$7,084.00","45","45","","","","$452.77","","","AQUA REAL ESTATE LLC","Jason Martinez","261507584","","Tampa","Tampa"
"1","T3463317","ACT","11232 FISH EAGLE DR","RIVERVIEW","33569","HAWKS FERN PH 2","","4,943","$1,399,999","7","6","0","2020","Private","Single Family Residence","$14,456.00","138","138","","","","$283.23","","","ALIGN RIGHT REALTY RIVERVIEW","Le- Brantley James","261561715","","Tampa","Tampa"
"1","T3489259","ACT","911 W FRIBLEY ST","TAMPA","33603","BUFFALO HEIGHTS","","2,414","$1,400,000","4","3","1","2022","Private","Single Family Residence","$14,167.00","17","17","","","","$579.95","","","FRANK ALBERT REALTY","Frank Albert","261545843","","Tampa","Tampa"
"1","T3480456","ACT","4010 W EL PRADO BLVD","TAMPA","33629","BEL MAR REV UNIT 5","","3,250","$1,400,000","5","3","1","2019","Private","Single Family Residence","$15,687.15","50","50","","","","$430.77","","","PALERMO REAL ESTATE PROF.INC.","Michael Palermo","261518052","","Tampa","Tampa"
"1","U8215945","ACT","8406 DUNHAM STATION DR","TAMPA","33647","GRAND HAMPTON PH 3","","4,221","$1,400,000","5","3","1","2007","Private, Community","Single Family Residence","$10,160.49","69","69","","","","$331.67","","","RE/MAX METRO","Kayla Biathrow","261551451","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3473345","ACT","10301 MANTA WAY","TAMPA","33615","BAYSIDE WEST","","3,381","$1,400,000","4","3","0","1992","Private","Single Family Residence","$11,311.00","87","87","","","","$414.08","","","EXP REALTY LLC","Yorleis Lezcano","261564343","","Tampa","Sarasota - Manatee"
"1","T3472291","ACT","7101 32ND AVE S","TAMPA","33619","SOUTH TAMPA SUB","","1,962","$1,400,000","4","2","0","1964","None","Single Family Residence","$4,706.81","91","91","","","","$713.56","","","FRIENDS REALTY LLC","Dayan Gomez","261565672","","Tampa","Tampa"
"1","U8188972","ACT","804 W PLYMOUTH ST","TAMPA","33603","SUBURB ROYAL","","3,250","$1,450,000","5","4","1","2024","None","Single Family Residence","$0.00","320","320","","","","$446.15","","","PHIL DESAUTELS P.A.","Sheila Desautels","261507429","","Pinellas Suncoast","Pinellas Suncoast"
"1","U8196218","ACT","11-5 AVONWOOD","TAMPA","33625","TAMPA TRAILS","","2,593","$1,462,550","3","3","0","2024","Private","Single Family Residence","$104.00","257","257","","","","$564.04","","","AMERICAN HERITAGE REALTY INC","Sead Neziri","260053555","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3488564","ACT","16416 BURNISTON DR","TAMPA","33647","TAMPA PALMS AREA 4 PRCL 16","","5,141","$1,475,000","5","4","2","2006","Private, Community","Single Family Residence","$22,420.00","19","19","","","","$286.91","","","FLORIDA EXECUTIVE REALTY","Kristy Darragh","261504044","","Tampa","Tampa"
"1","T3492140","ACT","2625 S PARKVIEW ST","TAMPA","33629","SUNSET PARK","","2,299","$1,499,000","3","2","0","1951","None","Single Family Residence","$6,165.33","0","0","","","","$652.02","","","SOUTHEAST REALTY & MGMT SER.","Alice Prieto","261520056","","Tampa","Tampa"
"1","T3486406","ACT","2914 W AQUILLA ST","TAMPA","33629","PALMA CEIA PARK","","3,034","$1,499,000","4","3","1","2024","None","Single Family Residence","$3,666.87","29","29","","","","$494.07","","","KELLER WILLIAMS TAMPA CENTRAL","Jeff Thomas","279586738","","Tampa","Tampa"
"1","T3483469","ACT","6122 YEATS MANOR DR","TAMPA","33616","WESTSHORE YACHT CLUB PH 2","","3,126","$1,499,000","4","3","0","2006","Private, Community","Single Family Residence","$11,837.29","38","38","","","","$479.53","","","KELLER WILLIAMS TAMPA CENTRAL","James Adair, PA","261522826","","Tampa","Tampa"
"1","T3459154","ACT","3935 DORAL DR","TAMPA","33634","DANA SHORES UNIT 6","","2,735","$1,499,000","3","3","0","1967","Private","Single Family Residence","$9,444.00","155","155","","","","$548.08","","","KELLER WILLIAMS SOUTH TAMPA","Rock Scaglione","261554745","","Tampa","Tampa"
"1","T3454006","ACT","456 W DAVIS BLVD","TAMPA","33606","DAVIS ISLANDS PB10 PG52 TO 57","","3,158","$1,499,000","3","4","0","1951","Private","Single Family Residence","$17,700.26","166","166","","","","$474.67","","","DALTON WADE INC","Darren Kempf","261558302","","Tampa","Pinellas Suncoast"
"1","U8210554","ACT","1021 W OHIO","TAMPA","33603","RIVERSIDE NORTH","","3,200","$1,499,999","5","4","1","2024","None","Single Family Residence","$0.00","125","125","","","","$468.75","","","PHIL DESAUTELS P.A.","Sheila Desautels","261507429","","Pinellas Suncoast","Pinellas Suncoast"
"1","U8188431","ACT","819 W BRADDOCK ST","TAMPA","33603","SUBURB ROYAL","","3,283","$1,499,999","5","4","1","2023","None","Single Family Residence","$0.00","328","328","","","","$456.90","","","PHIL DESAUTELS P.A.","Sheila Desautels","261507429","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3484043","ACT","313 W JERSEY AVE","BRANDON","33510","UNPLATTED","","3,244","$1,500,000","6","4","0","2003","None","Single Family Residence","$434.22","45","45","","","","$462.39","","","CENTURY 21 CIRCLE","Del Rio Team Del Rio","261531342","","Tampa","Tampa"
"1","U8217041","ACT","4829 LONGWATER WAY","TAMPA","33615","BAYSIDE VILLAGE","","2,589","$1,500,000","4","2","1","1987","Private","Single Family Residence","$8,824.46","67","67","","","","$579.37","","","COASTAL PROPERTIES GROUP INTERNATIONAL","Abela Avila","260044061","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3476117","ACT","1111 W PENINSULAR ST","TAMPA","33603","BUFFALO HEIGHTS","","3,000","$1,500,000","5","4","0","2024","Private","Single Family Residence","$4,224.00","77","77","","","","$500.00","","","IMPACT REALTY TAMPA BAY","Christopher Schaefer II","261549792","","Tampa","Tampa"
"1","T3456565","ACT","8932 ROCKY CREEK DR","TAMPA","33615","ROCKY CREEK ESTATES","","3,136","$1,500,000","4","4","1","2007","None","Single Family Residence","$4,535.87","149","149","","","","$478.32","","","CHARLES RUTENBERG REALTY INC","James Wheeler, PA","261563229","","Tampa","Pinellas Suncoast"
"1","T3368597","ACT","2308 W JETTON AVE","TAMPA","33629","WATROUS H J 2ND ADD TO WEST","","3,769","$1,500,000","6","4","1","2001","None","Single Family Residence","$10,221.09","438","438","","","","$397.98","","","BAY T REALTY LLC","Ali Alchikh, MR","261506511","","Tampa","Tampa"
"1","T3439197","ACT","3004 W CHAPIN AVE","TAMPA","33611","STUART GROVE REV PLAN OF","","2,774","$1,549,000","4","2","1","1949","None","Single Family Residence","$15,178.26","250","250","","","","$558.40","","","SMITH & ASSOCIATES REAL ESTATE","Cynthia Kaszirer","261561581","","Tampa","Tampa"
"1","T3484135","ACT","1007 LAKEWOOD DR","BRANDON","33510","UNPLATTED","","3,983","$1,550,000","4","3","2","1972","Private","Single Family Residence","$5,642.00","44","44","","","","$389.15","","","M SIX REALTY POWERED BY SELLSTATE","Elena Mejias PA","261552525","","Tampa","Tampa"
"1","T3471107","ACT","10520 HENDERSON RD","TAMPA","33625","UNPLATTED","","1,624","$1,550,000","3","2","0","2005","None","Single Family Residence","$6,320.91","102","102","","","","$954.43","","","FRIENDS REALTY LLC","Katerin Matos Garcia","261559769","","Tampa","Tampa"
"1","T3450577","ACT","4711 W KNIGHTS AVE","TAMPA","33611","ANITA SUB","","3,554","$1,550,000","5","4","1","2023","None","Single Family Residence","$4,542.98","196","196","","","","$436.13","","","KELLER WILLIAMS SOUTH TAMPA","Aldo Delacruz","768506662","","Tampa","Tampa"
"1","P4925975","ACT","3301 W CORONA ST","TAMPA","33629","PALMA VISTA","","1,949","$1,550,000","2","2","1","1962","None","Single Family Residence","$6,509.11","199","199","","","","$795.28","","","JOHN WOOD REALTY, INC.","John Wood, JR","255000083","","East Polk","East Polk"
"1","U8187935","ACT","4604 W EUCLID AVE","TAMPA","33629","BEL MAR UNIT 3","","3,323","$1,550,000","3","4","1","2023","Private","Single Family Residence","$3,725.00","331","331","","","","$466.45","","","REALTY ONE GROUP SUNSHINE","Jessica Scialletti","260051992","","Pinellas Suncoast","Pinellas Suncoast"
"1","U8208751","ACT","7602 ANTILLA ST","TAMPA","33625","TOWN OF CITRUS PARK","","2,672","$1,590,000","4","4","0","2022","Private","Single Family Residence","$687.27","193","139","","","","$595.06","","","COLDWELL BANKER REALTY","Pam Moll","260045539","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3464318","ACT","2301 S HALE AVE","TAMPA","33629","SOUTHLAND ADD","","4,446","$1,595,000","5","5","1","2006","Private","Single Family Residence","$15,752.16","122","122","","","","$358.75","","","SMITH & ASSOCIATES REAL ESTATE","Larry Mendez","261506101","","Tampa","Tampa"
"1","T3483217","ACT","593 MARMORA AVE","TAMPA","33606","DAVIS ISLANDS PB10 PG52 TO 57","","1,516","$1,599,000","3","2","0","1960","Private","Single Family Residence","$15,984.20","48","48","","","","$1,054.75","","","KELLER WILLIAMS TAMPA CENTRAL","Ally Russell","261565713","","Tampa","Tampa"
