"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","T3476403","CAN","7405 N HOWARD AVE","TAMPA","33604","GROVE PARK ESTATES","","1,370","$319,000","3","2","0","1957","Private","Single Family Residence","$2,951.00","25","25","","","","$232.85","","","PEOPLE'S CHOICE REALTY SVC LLC","Miriam Melendez - Davis","261536394","","Tampa","Tampa"
"1","T3462357","CAN","304 HARMONY LN","BRANDON","33511","PLANTATION ESTATES UNIT 4","","1,028","$319,000","3","1","0","1970","None","Single Family Residence","$3,065.00","41","41","","","","$310.31","","","DALTON WADE INC","Ana Tapia, P.A.","261555472","","Tampa","Pinellas Suncoast"
"1","T3453736","CAN","2113 W BEACH ST","TAMPA","33607","BOUTON & SKINNERS ADD WEST TAMPA","","1,275","$319,000","3","2","0","1930","None","Single Family Residence","$1,853.00","33","33","","","","$250.20","","","JRAC REALTY, LLC","David Donat","261592194","","Tampa","Tampa"
"1","T3377625","CAN","11215 COCOA BEACH DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,263","$319,000","3","2","0","2005","Community","Single Family Residence","$4,856.00","56","56","","","","$252.57","","","VINTAGE REAL ESTATE SERVICES","Becky Sigler","261550101","","Tampa","Tampa"
"1","T3480840","CAN","7805 N 12TH ST","TAMPA","33604","SULPHUR SPGS ADD","","1,822","$319,900","2","2","0","1919","None","Single Family Residence","$305.11","31","31","","","","$175.58","","","BARADIT PROFESSIONAL RE ASSOC","Lissette Baradit","255001657","","Tampa","Lakeland"
"1","U8211717","CAN","4829 GROVE POINT DR","TAMPA","33624","GROVE POINT VILLAGE UNIT 2","","1,550","$319,900","3","2","1","1977","Community","Single Family Residence","$4,674.74","24","24","","","","$206.39","","","CHARLES RUTENBERG REALTY INC","David Mayhew","270527909","","Pinellas Suncoast","Pinellas Suncoast"
"1","U8210348","CAN","1119 TUXFORD DR","BRANDON","33511","PEPPERMILL III AT PROVIDENCE L","","1,473","$319,900","3","2","0","1987","None","Single Family Residence","$4,092.47","25","25","","","","$217.18","","","CHARLES RUTENBERG REALTY INC","David Mayhew","270527909","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3448030","CAN","8410 N 9TH ST","TAMPA","33604","9TH STREET ESTS","","1,359","$319,900","3","2","0","2021","None","Single Family Residence","$4,460.00","175","175","","","","$235.39","","","CHARLES RUTENBERG REALTY INC","Keith Carter","261555794","","Tampa","Pinellas Suncoast"
"1","T3438497","CAN","10936 N 15TH ST","TAMPA","33612","PLANDOME HEIGHTS SUB","","1,062","$319,900","3","2","0","1958","None","Single Family Residence","$2,162.00","5","5","","","","$301.22","","","BUNGALO","Hunter Fendley","805598877","","Tampa","Tampa"
"1","T3393192","CAN","309 E 122ND AVE","TAMPA","33612","DILL SUB","","1,239","$319,990","3","2","0","1986","None","Single Family Residence","$973.82","10","10","","","","$258.26","","","CHIRINO REAL ESTATE","Livan Seijo","279608232","","Tampa","Tampa"
"1","O6158605","CAN","1619 E NOME ST","TAMPA","33604","FERN CLIFF","","1,762","$320,000","3","2","0","1961","None","Single Family Residence","$3,833.38","25","25","","","","$181.61","","","JULIES REALTY, LLC","Elika Tehrani","279587059","","Orlando Regional","Orlando Regional"
"1","T3463928","CAN","1608 E LINDEN AVE","TAMPA","33604","FERN CLIFF","","1,012","$320,000","3","1","0","1950","None","Single Family Residence","$2,165.00","38","38","","","","$316.21","","","EXP REALTY LLC","Julisa Luciano-Alvarez","261567548","","Tampa","Sarasota - Manatee"
"1","T3458703","CAN","12909 BRANT TREE","RIVERVIEW","33569","SHADOW RUN","","1,543","$320,000","4","2","0","1998","None","Single Family Residence","$1,548.12","18","7","","","","$207.39","","","HUIS PREMIER REALTY","Carlton Owens","261561196","","Tampa","Tampa"
"1","T3417135","CAN","11616 IVY FLOWER LOOP","RIVERVIEW","33578","SYMMES GROVE SUB","","1,303","$320,000","3","2","0","2003","None","Single Family Residence","$1,038.28","63","63","","","","$245.59","","","DREAM HOMES REALTY","Derlys Fernandez","261544652","","Tampa","Tampa"
"1","T3458449","CAN","2925 SANCHEZ ST","TAMPA","33605","YBOR HEIGHTS","","1,395","$320,500","3","1","0","1925","None","Single Family Residence","$2,334.00","57","57","","","","$229.75","","","INVESTPRO PROPERTIES INC","Frances Rojas","261551347","","Tampa","Tampa"
"1","T3461474","CAN","1522 E 21ST AVE","TAMPA","33605","LA CARBAYERA","","1,242","$324,999","3","2","0","1968","None","Single Family Residence","$2,256.14","57","16","","","","$261.67","","","KELLER WILLIAMS SOUTH TAMPA","Aldo Delacruz","768506662","","Tampa","Tampa"
"1","T3484680","CAN","4823 SERENA DR","TAMPA","33617","TERRACE PARK SUB UNIT","","1,214","$325,000","3","2","0","1980","None","Single Family Residence","$654.74","21","21","","","","$267.71","","","ACTION 100 REALTY","Joe Medina","261565014","","Tampa","Tampa"
"1","T3475366","CAN","1205 E MOHAWK AVE","TAMPA","33604","HAMPTON TERRACE","","1,272","$325,000","3","2","0","1925","None","Single Family Residence","$750.79","61","61","","","","$255.50","","","AVENUE HOMES LLC","Raidel Castro","261557871","","Tampa","Tampa"
"1","T3458997","CAN","10111 ALLENWOOD DR","RIVERVIEW","33569","CRISTINA PH I","","1,264","$325,000","3","2","0","1993","None","Single Family Residence","$1,278.69","13","13","","","","$257.12","","","MARK SPAIN REAL ESTATE","Jim Maiorano","485001457","","Tampa","Orlando Regional"
"1","T3457954","CAN","3009 SANCHEZ ST","TAMPA","33605","LA CARBAYERA","","1,044","$325,000","3","2","0","1925","None","Single Family Residence","$1,498.02","77","77","","","","$311.30","","","STAR BAY REALTY CORP.","Yareli Rodriguez","261554932","","Tampa","Tampa"
"1","P4926211","CAN","1513 E 33RD AVE","TAMPA","33610","BONITA BLKS 26 TO 30 AND 32 TO 36 AND 38 TO 4","","1,092","$325,000","3","2","0","1920","None","Single Family Residence","$2,390.42","48","48","","","","$297.62","","","HOME PROS REALTY LLC","Luis Ardila","265579760","","East Polk","East Polk"
"1","T3436278","CAN","13501 PADRON CT","RIVERVIEW","33579","SOUTH FORK UNIT 2","","1,292","$325,000","3","2","0","2003","None","Single Family Residence","$4,211.29","6","6","","","","$251.55","","","BRAINARD REALTY","Bobby Lambert, II","261568000","","Tampa","Tampa"
"1","T3400223","CAN","1808 E FRIERSON AVE","TAMPA","33610","SPERRY GROVE ESTATES REV P","","1,614","$325,000","3","2","0","1956","None","Single Family Residence","$727.09","44","44","","","","$201.36","","","LAURA FERGUSON REALTY","Laura Ferguson","261528819","","Tampa","Tampa"
"1","T3456363","CAN","411 S ORLEANS AVE","TAMPA","33606","WATROUS REV MAP","","938","$327,000","2","1","0","1943","None","Single Family Residence","$1,199.85","16","16","","","","$348.61","","","ANTON AGENCY","Carlos Espinel","261560361","","Tampa","Tampa"
"1","O6153673","CAN","3008 W VAN BUREN DR","TAMPA","33611","FOSTERVILLE","","950","$329,000","2","2","0","1952","None","Single Family Residence","$1,891.00","16","16","","","","$346.32","","","CHARLES RUTENBERG REALTY ORLANDO","Jon Kanner","261207460","","Orlando Regional","Orlando Regional"
"1","U8218510","CAN","2704 E 19TH AVE","TAMPA","33605","GREENVILLE SUB 3","","1,446","$329,000","4","2","0","2005","None","Single Family Residence","$3,934.17","22","22","","","","$227.52","","","PREMIER PROPERTY SOLUTIONS","Sonny Khumbani","266000774","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3473398","CAN","8705 TEMPLE PARK DR","TAMPA","33637","TEMPLE PARK UNIT 1","","1,112","$329,000","3","2","0","1959","None","Single Family Residence","$2,003.49","49","49","","","","$295.86","","","ACTION 100 REALTY","Joe Medina","261565014","","Tampa","Tampa"
"1","T3453486","CAN","8705 N HIGHLAND AVE","TAMPA","33604","MANOR HILLS SUB","","938","$329,000","2","1","0","1967","None","Single Family Residence","$3,299.93","9","9","","","","$350.75","","","LA ROSA REALTY THE ELITE LLC","Haydee Carpintero","261548443","","Tampa","Tampa"
"1","U8209615","CAN","4906 N HIGHLAND AVE","TAMPA","33603","RIVERCREST","","900","$330,000","3","1","0","1926","None","Single Family Residence","$2,573.58","89","89","","","","$366.67","","","RE/MAX CHAMPIONS","Bria Patti","260043171","","Pinellas Suncoast","West Pasco"
"1","T3462884","CAN","11115 STAFFORD LN","RIVERVIEW","33578","HAPPY ACRES SUB 1 S","","1,342","$330,000","4","2","0","1974","None","Single Family Residence","$3,819.00","89","89","","","","$245.90","","","27NORTH REALTY","James Roy","261545714","","Tampa","Tampa"
"1","U8192569","CAN","1002 E BOUGAINVILLEA AVE","TAMPA","33612","NEBRASKA AVE HEIGHTS","","1,405","$334,963","3","2","0","1948","None","Single Family Residence","$2,349.57","30","30","","","","$238.41","","","LOKATION","Rosandra Merchant","279519473","","Pinellas Suncoast","Lakeland"
"1","U8210762","CAN","3244 FOX LAKE DR","TAMPA","33618","NORTH LAKES SEC D","","987","$335,000","2","2","0","1981","None","Single Family Residence","$3,744.39","112","112","","","","$339.41","","","REALTY ONE GROUP SUNSHINE","Norma Lopez","260018323","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3461465","CAN","2601 N 19TH ST","TAMPA","33605","YBOR CITY PLAN OF AN ADD","","1,023","$335,000","2","2","0","1918","None","Single Family Residence","$1,517.36","53","6","","","","$327.47","","","KELLER WILLIAMS SOUTH TAMPA","Aldo Delacruz","768506662","","Tampa","Tampa"
"1","T3456821","CAN","2403 S 68TH ST","TAMPA","33619","SOUTH TAMPA SUBDIVISION","","1,200","$335,000","3","2","0","2000","None","Single Family Residence","$2,604.00","89","89","","","","$279.17","","","WEICHERT REALTORS-BRANDON REALTY","Nancy Nguyen","261530898","","Tampa","Tampa"
"1","A4556364","CAN","416 TIMBER CREEK DR","BRANDON","33510","TIMBER CREEK","","1,356","$335,000","3","2","0","1982","None","Single Family Residence","$1,229.82","198","198","","","","$247.05","","","PREFERRED SHORE","Nicole Adams","261505432","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3361072","CAN","3605 WHITTIER ST","TAMPA","33619","GRANT PARK SUB","","1,152","$335,000","3","2","0","2024","None","Single Family Residence","$426.07","330","330","","","","$290.80","","","FLOURISHING FOUNDATIONS REALTY","Larrioynna Singer","261568883","","Tampa","Tampa"
"1","T3458978","CAN","11217 COCOA BEACH DR","RIVERVIEW","33569","RIVERCREST PH 2 PRCL N","","1,550","$339,900","3","2","0","2005","None","Single Family Residence","$5,530.06","7","7","","","","$219.29","","","HOMETRUST REALTY GROUP","Lily Puello","261560967","","Tampa","West Pasco"
"1","T3451634","CAN","2329 W LA SALLE ST","TAMPA","33607","BENJAMINS ADD TO WEST TA","","705","$339,900","2","1","0","1960","None","Single Family Residence","$3,231.63","51","51","","","","$482.13","","","KELLER WILLIAMS TAMPA CENTRAL","Stacey Chais","261537163","","Tampa","Tampa"
"1","T3436920","CAN","2102 E ANNIE ST","TAMPA","33612","TAMPA OVERLOOK","","925","$339,900","3","1","1","1958","None","Single Family Residence","$2,045.00","122","122","","","","$367.46","","","KELLER WILLIAMS TAMPA CENTRAL","Michael Notbohm","261551445","","Tampa","Tampa"
"1","T3420568","CAN","8304 N NEWPORT AVE","TAMPA","33604","WATROUS GARDENS REV MAP OF","","1,172","$339,900","3","2","0","1952","None","Single Family Residence","$2,603.42","24","24","","","","$290.02","","","LPT REALTY","Derrick Alexander","261556500","","Tampa","Orlando Regional"
"1","T3465090","CAN","1052 AXLEWOOD CIR","BRANDON","33511","HEATHER LAKES UNIT V","","1,186","$340,000","3","2","0","1984","None","Single Family Residence","$3,939.35","26","26","","","","$286.68","","","HOMETRUST REALTY GROUP","Luz Cardona","261561390","","Tampa","West Pasco"
"1","T3461440","CAN","3024 W HAYA ST","TAMPA","33614","AVONDALE","","1,108","$340,000","3","2","0","1926","None","Single Family Residence","$1,066.96","42","42","","","","$306.86","","","CHARLES RUTENBERG REALTY INC","Viktor Pham","261550172","","Tampa","Pinellas Suncoast"
"1","T3453703","CAN","4206 E COMANCHE AVE","TAMPA","33610","BELLMONT HEIGHTS","","1,330","$340,000","3","2","0","2006","None","Single Family Residence","$3,624.73","91","91","","","","$255.64","","","RE/MAX DYNAMIC","Andrew Duncan","261535729","","Tampa","Tampa"
"1","T3419237","CAN","11633 DUBLIN GRAFTON DR","RIVERVIEW","33579","SOUTH FORK TR O PH 2","","1,764","$340,000","3","2","0","2018","None","Single Family Residence","$5,423.49","40","40","","","","$192.74","","","RE/MAX DYNAMIC","Andrew Duncan","261535729","","Tampa","Tampa"
"1","T3423925","CAN","405 E DR MARTIN LUTHER KING JR BLVD","TAMPA","33603","GOODS ADD TO TAMPA","","1,260","$345,000","3","1","0","1924","None","Single Family Residence","$1,214.36","158","158","","","","$273.81","","","FLORIDA REALTY","Ainsley Daux PA","261537595","","Tampa","Tampa"
"1","T3371095","CAN","1405 E 26TH AVE","TAMPA","33605","PANAMA","","960","$348,999","3","2","0","1925","None","Single Family Residence","$1,807.17","566","566","","","","$363.54","","","FRIENDS REALTY LLC","Lilliana Marquez","261552215","","Tampa","Tampa"
"1","U8199810","CAN","3408 DELEUIL AVE","TAMPA","33610","BELLMONT HEIGHTS","","1,020","$349,000","3","2","0","1976","None","Single Family Residence","$720.06","160","160","","","","$342.16","","","EXP REALTY LLC","Estefania Gaviglia","260048054","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3411198","CAN","6904 LARMON ST","TAMPA","33634","CRESTRIDGE SUB","","1,325","$349,000","4","2","0","1960","None","Single Family Residence","$2,557.12","140","140","","","","$263.40","","","EXCEL INVESTMENT REALTY, INC.","Burt Jagmohan","261501646","","Tampa","Tampa"
"1","T3400701","CAN","1010 W MEADOWBROOK AVE","TAMPA","33612","GOLFLAND OF TAMPAS NORTH SIDE","","1,031","$349,000","2","1","0","1949","None","Single Family Residence","$420.00","330","330","","","","$338.51","","","CJELLIS & COMPANY INC","Jeffrey Satin","261530772","","Tampa","Pinellas Suncoast"
"1","T3490637","CAN","4809 WYNWOOD DR","TAMPA","33615","BAY CREST PARK UNIT 10-A","","1,416","$349,900","3","2","0","1965","None","Single Family Residence","$1,693.30","0","0","","","","$247.10","","","EZ WAY REALTY","Leandro Alvarez","261560225","","Tampa","Tampa"
"1","T3476194","CAN","1311 W SITKA ST","TAMPA","33604","WATROUS GARDENS REV MAP OF","","1,080","$349,900","3","2","0","1982","None","Single Family Residence","$2,655.28","48","48","","","","$323.98","","","MY REALTY GROUP, LLC.","Scarlett De La Mota Perez","261564418","","Tampa","Osceola"
"1","T3459982","CAN","1515 E HANNA AVE","TAMPA","33610","UNPLATTED","","1,217","$349,900","3","1","0","1956","None","Single Family Residence","$4,338.00","70","70","","","","$287.51","","","SERRALLES GROUP,INC","Edward Serralles","261504523","","Tampa","Tampa"
"1","T3442295","CAN","10339 SUMMERVIEW CIR","RIVERVIEW","33578","SUMMERVIEW OAKS SUB","","1,624","$349,900","4","2","0","2003","None","Single Family Residence","$1,217.06","101","101","","","","$215.46","","","ARGO GROUP PROPERTIES LLC","Maria Alcazar LLC","261532987","","Tampa","Tampa"
"1","O6095386","CAN","11810 LARK SONG LOOP","RIVERVIEW","33579","SUMMERFIELD VILLAGE I TR 30","","1,239","$349,900","3","2","0","1995","Community","Single Family Residence","$1,081.26","104","104","","","","$282.41","","","RE/MAX VANTAGE","Annia Torres","261070963","","Orlando Regional","Orlando Regional"
"1","T3399046","CAN","4809 S 86TH ST","TAMPA","33619","PROGRESS VILLAGE UNIT 3 A","","2,310","$349,900","5","2","0","1961","None","Single Family Residence","$935.71","73","73","","","","$151.47","","","DALTON WADE INC","Lori Mikula","261559896","","Tampa","Pinellas Suncoast"
"1","U8216144","CAN","412 W HANNA AVE","TAMPA","33604","IDLEWILD ON THE HILLSBOROUGH","","672","$349,999","2","1","0","1926","None","Single Family Residence","$2,452.00","14","14","","","","$520.83","","","BEACHWISE REAL ESTATE","Kenneth Arsenault, III","260047800","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3464463","CAN","922 E IDA ST","TAMPA","33603","BUFFALO","","1,114","$349,999","3","2","0","1922","None","Single Family Residence","$2,421.33","70","21","","","","$314.18","","","FLAT FEE MLS REALTY","Stephen Hachey","263389117","","Tampa","Tampa"
"1","P4928200","CAN","822 PEBBLEWOOD DR","BRANDON","33511","SOUTHWOOD HILLS UNIT 14","","1,175","$350,000","3","2","0","1978","None","Single Family Residence","$3,745.00","25","25","","","","$297.87","","","KELLER WILLIAMS REALTY SMART 1","David Small","255001873","","East Polk","East Polk"
"1","T3481419","CAN","411 E ADALEE ST","TAMPA","33603","CENTRAL PARK BLKS 1 2 4 TO 12","","1,020","$350,000","3","1","0","1956","None","Single Family Residence","$3,006.00","33","33","","","","$343.14","","","KELLER WILLIAMS SUBURBAN TAMPA","Cyndi Massey","261545900","","Tampa","Tampa"
"1","W7857785","CAN","4908 E WHITEWAY DR","TAMPA","33617","TERRACE PARK UNIT 5 REV","","1,728","$350,000","4","2","0","1980","None","Single Family Residence","$638.00","94","94","","","","$202.55","","","CHARLES RUTENBERG REALTY INC","Nerveen Abdelsayed","285515165","","West Pasco","Pinellas Suncoast"
"1","T3467337","CAN","4111 N 9TH ST","TAMPA","33603","MC CORDS FRANK SUB","","915","$350,000","3","2","0","1925","None","Single Family Residence","$2,180.30","41","41","","","","$382.51","","","KINGS REALTY & PROPERTY MGMT.","Michelle Prebich","261558344","","Tampa","Tampa"
"1","T3464270","CAN","4444 PORPOISE DR","TAMPA","33617","DEL RIO ESTATES UNIT 3","","1,512","$350,000","3","2","0","1962","None","Single Family Residence","$1,030.67","28","28","","","","$231.48","","","CHARLES RUTENBERG REALTY INC","Paula Meyers","261543926","","Tampa","Pinellas Suncoast"
"1","T3448326","CAN","1907 W SAINT JOHN ST","TAMPA","33607","BOUTON & SKINNERS ADD","","1,025","$350,000","3","2","0","1930","None","Single Family Residence","$379.72","56","56","","","","$341.46","","","COLDWELL BANKER REALTY","Giannina Linares","261558356","","Tampa","Pinellas Suncoast"
"1","O6149659","CAN","305 E BOUGAINVILLEA AVE","TAMPA","33612","BOUGENVISTA SUB","","1,335","$351,100","3","2","0","1954","None","Single Family Residence","$396.75","54","54","","","","$263.00","","","LPT REALTY","Andreina Herrera","261221619","","Orlando Regional","Orlando Regional"
"1","T3471449","CAN","2623 E 38TH AVE","TAMPA","33610","ENGLEWOOD","","1,135","$352,000","4","2","0","1928","None","Single Family Residence","$248.00","40","40","","","","$310.13","","","KELLER WILLIAMS REALTY NEW TAMPA","Alisa Dagostino","261593772","","Tampa","Tampa"
"1","T3457132","CAN","10111 ALAMBRA AVE","TAMPA","33619","2HL | CLAIR MEL CITY UNIT NO 51","","1,436","$354,000","4","2","0","1961","None","Single Family Residence","$3,321.00","101","101","","","","$246.52","","","AVENUE HOMES LLC","Jorge Orama","261565312","","Tampa","Tampa"
"1","T3463674","CAN","2609 E CHELSEA. ST","TAMPA","33610","ENGLEWOOD","","1,290","$354,900","3","2","0","2022","None","Single Family Residence","$412.50","50","20","","","","$275.12","","","CHARLES RUTENBERG REALTY INC","Keith Carter","261555794","","Tampa","Pinellas Suncoast"
"1","T3438407","CAN","4411 BANYAN TREE PL","RIVERVIEW","33578","MAGNOLIA PARK NORTHEAST PRCL","","1,628","$354,900","3","2","1","2013","Community","Single Family Residence","$4,247.66","55","55","","","","$218.00","","","COLDWELL BANKER REALTY","Trent Davis","261544756","","Tampa","Tampa"
"1","O6147172","CAN","3944 KING DR","BRANDON","33511","FOUR WINDS ESTATES UNIT SIX","","1,720","$355,000","4","2","0","1984","None","Single Family Residence","$475.49","28","28","","","","$206.40","","","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","","Orlando Regional","Orlando Regional"
"1","T3469179","CAN","116 W SLIGH AVE","TAMPA","33604","FLORIDA AVE HEIGHTS","","1,128","$355,000","3","2","0","1920","None","Single Family Residence","$1,804.92","15","15","","","","$314.72","","","RE/MAX BAYSIDE REALTY LLC","Tangie Tinsley","261568143","","Tampa","Tampa"
"1","T3466314","CAN","4426 W WISCONSIN AVE","TAMPA","33616","GANDY GARDENS 4","","1,088","$355,000","3","1","0","1956","None","Single Family Residence","$3,342.83","57","57","","","","$326.29","","","FLORIDA EXECUTIVE REALTY","Jay Quigley, PA","261551637","","Tampa","Tampa"
"1","T3459551","CAN","4624 COURTLAND ST","TAMPA","33610","COURTLAND SUB REV","","1,230","$355,000","3","2","0","2008","None","Single Family Residence","$3,221.21","151","151","","","","$288.62","","","JPT REALTY LLC","Grisey Garcia Martin","261557619","","Tampa","Tampa"
"1","T3449519","CAN","1805 E OSBORNE AVE","TAMPA","33610","CHESTERFIELD HEIGHTS","","1,200","$355,000","3","2","0","1984","None","Single Family Residence","$654.81","33","33","","","","$295.83","","","PEOPLE'S CHOICE REALTY SVC LLC","Yohan Fournier","261563411","","Tampa","Tampa"
"1","T3462887","CAN","802 E BROAD ST","TAMPA","33604","WARNER SUB","","1,198","$357,900","3","2","0","1949","None","Single Family Residence","$2,613.14","140","62","","","","$298.75","","","LEXLAND REALTY","Dominque JOHNSON","846561568","","Tampa","Tampa"
"1","T3475058","CAN","2707 E 22ND AVE","TAMPA","33605","CAMPOBELLO BLOCKS 31 TO 45","","2,000","$359,000","4","2","1","1930","None","Single Family Residence","$2,933.00","26","26","","","","$179.50","","","KELLER WILLIAMS REALTY NEW TAMPA","Alisa Dagostino","261593772","","Tampa","Tampa"
"1","A4575737","CAN","12636 ADVENTURE DR","RIVERVIEW","33579","PANTHER TRACE PH 1B/1C","","1,558","$359,000","4","2","0","2005","Community","Single Family Residence","$4,956.00","57","11","","","","$230.42","","","SAVVY AVENUE, LLC","Moe Mossa","496503916","","Sarasota - Manatee","Sarasota - Manatee"
"1","T3407778","CAN","11434 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","RIVERCREST PH 2B2/2C","","1,810","$359,000","3","2","1","2004","Community","Single Family Residence","$4,116.00","31","31","","","","$198.34","","","OFFERPAD BROKERAGE","Sonja Haltiwanger","261215383","","Tampa","Tampa"
"1","T3453597","CAN","5017 N 15TH ST","TAMPA","33610","PEELERS SUB","","1,427","$359,700","4","2","0","1982","None","Single Family Residence","$3,400.58","148","148","","","","$252.07","","","LPT REALTY","Jatnna Jimenez","261566370","","Tampa","Orlando Regional"
"1","L4939452","CAN","6505 SUMMER COVE DR","RIVERVIEW","33578","BLOOMINGDALE RIDGE","","1,696","$359,900","3","2","0","2002","None","Single Family Residence","$2,538.17","78","78","","","","$212.21","","","XCELLENCE REALTY, INC","Glenda Starn","265501809","","Lakeland","Lakeland"
