"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3449830","SLD","3410 E NORTH BAY ST","TAMPA","33610","$249,000","$235,000","","","34","34","One","","","","Square Feet","1924","1,144","1,352"
"1","U8203799","SLD","8514 N DIXON AVE","TAMPA","33604","$250,000","$245,000","","","4","4","One","","","","Square Feet","1989","1,187","1,187"
"1","T3451734","SLD","8307 N GREENWOOD AVE","TAMPA","33617","$249,900","$245,000","","","8","8","One","","","","Square Feet","1947","1,026","1,026"
"1","T3451160","SLD","8730 N HYALEAH RD","TAMPA","33617","$259,000","$245,000","","","35","35","One","","","","Square Feet","1960","1,300","1,600"
"1","OM659141","SLD","1227 E MOHAWK AVE","TAMPA","33604","$264,000","$245,000","","","101","101","One","","","","Square Feet","1926","1,380","1,672"
"1","T3450020","SLD","707 MASON ST","BRANDON","33511","$245,000","$245,000","","","16","16","One","","","","Square Feet","1962","925","1,185"
"1","U8202729","SLD","2918 N 11TH ST","TAMPA","33605","$260,000","$247,000","","","3","3","One","","","","Square Feet","1920","1,572","1,888"
"1","T3451243","SLD","1913 E HANNA AVE","TAMPA","33610","$299,999","$250,000","","","6","6","One","","","","Square Feet","1947","1,602","1,602"
"1","T3453128","SLD","713 E PATTERSON ST","TAMPA","33604","$215,000","$252,000","","","2","2","One","","","","Square Feet","1925","1,196","1,196"
"1","U8202333","SLD","3411 N 52ND ST","TAMPA","33619","$250,000","$255,000","","","22","22","One","","","","Square Feet","1982","1,152","1,152"
"1","J962142","SLD","11933 WHISPER CREEK DR","RIVERVIEW","33569","$256,300","$256,300","","","0","0","One","","2","","Square Feet","2002","1,170","1,840"
"1","T3450839","SLD","1019 W RAMBLA ST","TAMPA","33612","$295,000","$258,000","","","29","29","One","","","","Square Feet","1954","1,347","1,795"
"1","U8203960","SLD","7716 E COMANCHE AVE","TAMPA","33610","$275,000","$260,000","","","0","0","One","","","","Square Feet","1956","1,140","1,680"
"1","T3451284","SLD","1331 WAIKIKI WAY","TAMPA","33619","$264,900","$264,900","","","7","7","One","","","","Square Feet","1959","888","888"
"1","T3449596","SLD","8407 N TANGERINE PL","TAMPA","33617","$249,900","$265,000","","","5","5","One","","","","Square Feet","1965","1,191","1,191"
"1","T3452854","SLD","2610 E LAKE AVE","TAMPA","33610","$275,000","$270,000","","","29","29","One","","1","","Square Feet","2002","1,312","1,618"
"1","T3452799","SLD","8707 N OTIS AVE","TAMPA","33604","$275,000","$270,000","","","13","13","One","Crawl Space","","","Square Feet","1945","732","816"
"1","T3452109","SLD","12611 LEMON PEPPER DR","RIVERVIEW","33578","$379,900","$270,000","","","23","23","One","","2","","Square Feet","2020","1,841","1,841"
"1","O6116233","SLD","813 E FRIERSON AVE","TAMPA","33603","$280,000","$273,000","","","73","73","One","","","","Square Feet","1926","670","7,560"
"1","T3452925","SLD","4003 FAWN CIR","TAMPA","33610","$281,000","$275,000","","","40","40","One","","","","Square Feet","1968","1,200","1,706"
"1","T3449996","SLD","1308 HOLMES AVE","TAMPA","33605","$295,000","$275,000","","","15","15","One","","","","Square Feet","1913","1,392","1,632"
"1","T3452355","SLD","1401 E CURTIS ST","TAMPA","33603","$275,000","$276,000","","","2","2","One","","","","Square Feet","2000","1,200","1,228"
"1","T3453107","SLD","10611 DAWNS LIGHT DR","RIVERVIEW","33578","$272,000","$277,000","","","4","4","One","","2","","Square Feet","2005","1,689","2,227"
"1","T3450308","SLD","10202 BELLHURST CT","TAMPA","33615","$315,000","$278,000","","","2","2","One","","1","","Square Feet","1983","1,284","1,284"
"1","O6118969","SLD","7205 N LOIS AVE","TAMPA","33614","$325,000","$285,000","","","6","6","One","","","","Square Feet","1950","1,404","1,404"
"1","T3449682","SLD","11210 MCMULLEN RD","RIVERVIEW","33569","$275,000","$285,500","","","3","3","One","","2","","Square Feet","1977","1,710","43,594"
"1","U8204041","SLD","929 SKYVIEW DR","BRANDON","33510","$300,000","$287,500","","","56","56","One","","","","Square Feet","1962","1,343","1,556"
"1","T3451502","SLD","732 CLAYTON ST","BRANDON","33511","$290,000","$290,000","","","5","5","One","","1","11x16","Square Feet","1962","1,048","1,442"
"1","U8203049","SLD","2706 E 98TH AVE","TAMPA","33612","$289,999","$290,000","","","11","11","One","","","","Square Feet","1958","1,056","1,056"
"1","T3449978","SLD","7204 PAPAYA CT","TAMPA","33619","$310,000","$293,000","","","55","55","One","","0","","Square Feet","1976","1,395","1,929"
"1","O6117727","SLD","11933 WHISPER CREEK DR","RIVERVIEW","33569","$310,000","$300,000","","","18","18","One","","2","","Square Feet","2002","1,170","1,170"
"1","U8203199","SLD","2408 E CAYUGA ST","TAMPA","33610","$314,990","$300,000","","","28","28","One","","","","Square Feet","1957","1,483","1,483"
"1","T3449864","SLD","2602 E 99TH AVE","TAMPA","33612","$264,500","$300,000","","","5","5","One","","","","Square Feet","1959","1,292","1,426"
"1","T3449633","SLD","6306 N 20TH ST","TAMPA","33610","$320,000","$300,000","","","6","6","One","","","","Square Feet","1956","1,070","1,070"
"1","T3449083","SLD","1520 E WATERS AVE","TAMPA","33604","$320,000","$300,000","","","19","19","One","","","","Square Feet","1957","1,524","1,780"
"1","T3451524","SLD","506 HOLIDAY TER","BRANDON","33511","$294,900","$301,000","","","5","5","One","","","","Square Feet","1959","1,304","2,348"
"1","U8204025","SLD","910 W RIVER HEIGHTS AVE","TAMPA","33603","$319,900","$305,000","","","2","2","One","","","","Square Feet","1952","1,120","1,120"
"1","T3451992","SLD","4226 E CHELSEA ST","TAMPA","33610","$299,995","$307,995","","","63","213","One","","0","","Square Feet","1971","1,512","1,512"
"1","T3450315","SLD","8519 PATSY ST","TAMPA","33615","$309,900","$309,000","","","17","17","One","","","","Square Feet","1950","1,092","1,477"
"1","T3451379","SLD","8911 N ASHLEY ST","TAMPA","33604","$310,000","$310,000","","","5","5","One","","","","Square Feet","1946","1,033","1,474"
"1","T3449068","SLD","5815 E 30TH AVE","TAMPA","33619","$350,000","$313,000","","","56","56","Multi/Split","","","","Square Feet","1963","1,224","1,311"
"1","T3451776","SLD","4201 S 70TH ST","TAMPA","33619","$330,000","$313,500","","","32","32","One","","","","Square Feet","1972","2,163","2,163"
"1","T3452094","SLD","6810 ROSEWOOD CT","TAMPA","33615","$260,000","$315,000","","","3","3","Multi/Split","","1","","Square Feet","1967","1,848","2,292"
"1","T3451737","SLD","12128 LILY MAGNOLIA LN","RIVERVIEW","33569","$343,900","$315,000","","","132","185","One","","2","","Square Feet","2021","1,516","2,034"
"1","T3450941","SLD","8003 N OLA AVE","TAMPA","33604","$325,000","$315,000","","","10","10","One","","1","","Square Feet","1958","1,197","1,726"
"1","T3450608","SLD","12948 EARLY RUN LN","RIVERVIEW","33578","$330,000","$315,000","","","2","2","One","","2","","Square Feet","2002","1,248","1,248"
"1","T3450435","SLD","7504 PARADISE PL","TAMPA","33619","$315,000","$315,000","","","6","6","One","","","","Square Feet","1959","1,292","1,853"
"1","U8202373","SLD","8613 N 15TH ST","TAMPA","33604","$315,000","$315,000","","","4","4","Two","","2","","Square Feet","2007","2,100","2,277"
"1","T3450487","SLD","8207 OLIVEWOOD PL","TAMPA","33615","$299,000","$317,000","","","2","2","One","","","","Square Feet","1984","1,132","1,132"
"1","T3452951","SLD","2013 E ROBSON ST","TAMPA","33610","$324,000","$319,000","","","11","11","One","","","","Square Feet","1958","1,198","1,730"
"1","T3452310","SLD","9604 KINGSBURGH CT","TAMPA","33615","$319,900","$319,900","","","13","13","One","","1","","Square Feet","1986","961","1,292"
"1","O6119119","SLD","3616 OAK BARK LN","BRANDON","33511","$319,900","$320,000","","","21","21","One","","2","12x12","Square Feet","1978","1,242","2,048"
"1","T3450848","SLD","11338 BLACKBARK DR","RIVERVIEW","33579","$319,900","$320,000","","","6","6","One","","1","","Square Feet","1986","1,303","1,927"
"1","U8202389","SLD","2002 E JEAN ST","TAMPA","33610","$349,000","$320,000","","","4","4","One","","2","","Square Feet","1959","1,539","2,355"
"1","A4572015","SLD","8717 N LARKHALL PL","TAMPA","33604","$329,990","$320,000","","","17","17","One","","","","Square Feet","1956","1,183","1,183"
"1","T3451893","SLD","309 W KIRBY ST","TAMPA","33604","$325,000","$321,500","","","5","5","One","","","","Square Feet","1952","886","1,012"
"1","T3451707","SLD","3706 E LAMBRIGHT ST","TAMPA","33610","$345,000","$322,000","","","3","3","One","","","","Square Feet","1957","1,312","1,496"
"1","U8203165","SLD","11609 BAYLOR CT","RIVERVIEW","33569","$324,900","$324,900","","","6","6","One","","2","","Square Feet","2005","1,682","2,123"
"1","U8203663","SLD","11307 COCONUT ISLAND DR","RIVERVIEW","33569","$324,900","$325,000","","","6","6","One","","2","","Square Feet","2005","1,703","2,446"
"1","T3451534","SLD","6604 N CLARK AVE","TAMPA","33614","$325,000","$325,000","","","7","7","One","","","","Square Feet","1971","1,400","1,531"
"1","T3450393","SLD","11210 FIDDLEWOOD DR","RIVERVIEW","33579","$314,900","$325,000","","","3","3","One","","2","","Square Feet","1986","1,688","2,192"
"1","T3450305","SLD","3421 E NORTH BAY ST","TAMPA","33610","$399,000","$325,000","","","143","143","One","","1","","Square Feet","1962","2,099","2,827"
"1","U8202724","SLD","5609 NEAL DR","TAMPA","33617","$315,000","$325,000","","","6","6","One","","1","","Square Feet","1958","1,175","2,019"
"1","T3449945","SLD","117 W COMANCHE AVE","TAMPA","33604","$339,000","$325,000","","","8","8","One","","1","","Square Feet","1959","1,511","2,392"
"1","T3453031","SLD","9605 MATHOG RD","RIVERVIEW","33578","$329,900","$329,900","","","3","3","One","","1","","Square Feet","1978","1,713","2,402"
"1","T3452258","SLD","10632 NAVIGATION DR","RIVERVIEW","33579","$325,000","$330,000","","","7","7","One","","1","","Square Feet","2004","1,458","1,752"
"1","T3450779","SLD","8303 N 13TH ST","TAMPA","33604","$330,000","$330,000","","","8","8","One","","1","","Square Feet","2014","1,305","1,725"
"1","W7855447","SLD","3419 W GRACE ST","TAMPA","33607","$319,990","$330,000","","","0","0","One","","","","Square Feet","1956","1,000","1,000"
"1","T3449961","SLD","510 HIGHVIEW CIR N","BRANDON","33510","$325,000","$330,000","","","4","4","One","","1","","Square Feet","1976","1,308","1,976"
"1","T3449096","SLD","10605 OPUS DR","RIVERVIEW","33579","$330,000","$330,000","","","18","18","One","","2","","Square Feet","2003","1,292","1,935"
"1","T3451623","SLD","1818 E 17TH AVE","TAMPA","33605","$330,999","$331,000","","","15","15","Two","","","","Square Feet","1923","1,152","1,232"
"1","T3452339","SLD","1007 CELTIC CT","BRANDON","33510","$330,000","$332,500","","","2","2","One","","2","","Square Feet","1975","1,272","2,064"
"1","T3451961","SLD","12816 N CENTRAL AVE","TAMPA","33612","$335,000","$333,000","","","44","47","One","","","","Square Feet","1963","1,428","1,948"
"1","T3451535","SLD","207 E CLUSTER AVE","TAMPA","33604","$400,000","$333,000","","","28","28","One","","","","Square Feet","1995","1,504","1,624"
"1","U8204124","SLD","4013 W OLIVE ST","TAMPA","33616","$350,000","$335,000","","","14","14","One","","","","Square Feet","1958","1,200","1,220"
"1","U8203747","SLD","11559 HAMMOCKS GLADE DR","RIVERVIEW","33569","$324,900","$335,000","","","16","16","Two","","2","","Square Feet","2006","1,766","2,524"
"1","S5086537","SLD","6026 CRESTRIDGE RD","TAMPA","33634","$360,000","$335,000","","","24","24","One","","","","Square Feet","1967","1,062","1,522"
"1","T3451966","SLD","3008 N MORGAN ST","TAMPA","33603","$280,000","$335,000","","","3","3","Two","","","","Square Feet","1915","2,032","2,292"
"1","T3451295","SLD","12720 LEMON PEPPER DR","RIVERVIEW","33578","$339,900","$335,000","","","7","7","One","","2","","Square Feet","2019","1,451","1,451"
"1","T3450815","SLD","3440 LAUREL DALE DR","TAMPA","33618","$330,000","$336,000","","","10","10","Two","","","","Square Feet","1983","1,510","5,227"
"1","T3449062","SLD","9602 SHALIMAR CT","TAMPA","33615","$330,000","$337,000","","","0","0","One","","1","","Square Feet","1986","1,284","1,284"
"1","T3452753","SLD","1405 E CURTIS ST","TAMPA","33603","$359,000","$339,390","","","11","11","One","","","","Square Feet","2000","1,200","1,200"
"1","T3449638","SLD","310 E VIRGINIA AVE","TAMPA","33603","$339,900","$339,900","","","9","9","One","","","","Square Feet","2006","1,380","1,440"
"1","T3452072","SLD","10506 SHADY PRESERVE DR","RIVERVIEW","33579","$330,000","$340,000","","","3","3","One","","2","18X20","Square Feet","2009","1,572","2,146"
"1","T3451520","SLD","1822 E 17TH AVE","TAMPA","33605","$350,000","$340,000","","","33","117","One","","","","Square Feet","1922","1,250","1,554"
"1","T3451398","SLD","10907 FENWAY GLEN CT","RIVERVIEW","33578","$335,000","$340,000","","","4","4","One","","2","20x21","Square Feet","1989","1,618","2,226"
"1","O6116609","SLD","8323 DRYCREEK DR","TAMPA","33615","$320,000","$340,000","","","12","12","One","","","","Square Feet","1972","1,420","1,760"
"1","T3452521","SLD","2609 E CHELSEA ST","TAMPA","33610","$354,900","$345,000","","","68","68","One","","","","Square Feet","2022","1,290","1,330"
"1","T3452086","SLD","13529 PRESTWICK DR","RIVERVIEW","33579","$345,000","$345,000","","","26","26","One","","2","","Square Feet","2002","1,507","1,647"
"1","T3451478","SLD","5026 SPRINGWOOD DR","TAMPA","33624","$335,000","$345,000","","","3","3","One","","","","Square Feet","1979","1,224","1,604"
"1","T3451762","SLD","4718 W OKLAHOMA AVE","TAMPA","33616","$349,900","$345,500","","","10","10","One","","","","Square Feet","1954","1,050","1,000"
"1","L4937717","SLD","12865 GENEVA GLADE DR","RIVERVIEW","33578","$349,900","$347,000","","","5","5","Two","","2","14x16","Square Feet","2013","2,246","2,958"
"1","T3453117","SLD","1108 TEAKWOOD AVE","TAMPA","33613","$349,900","$348,000","","","16","16","One","","","","Square Feet","1961","1,452","1,560"
"1","T3449857","SLD","6912 SPENCER CIR","TAMPA","33610","$350,000","$348,243","","","8","8","One","","2","","Square Feet","1966","1,301","1,721"
"1","T3449986","SLD","10205 WESTBRANCH CT","TAMPA","33615","$349,900","$349,900","","","13","13","One","","1","","Square Feet","1982","1,284","5,130"
"1","U8203320","SLD","8716 N BROOKS ST","TAMPA","33604","$349,995","$349,995","","","48","48","One","","","","Square Feet","2023","1,607","1,984"
"1","T3452611","SLD","3512 OSPREY COVE DR","RIVERVIEW","33578","$360,000","$350,000","","","2","40","Two","","2","","Square Feet","2001","2,424","3,187"
"1","T3451319","SLD","12666 ADVENTURE DR","RIVERVIEW","33579","$346,000","$350,000","","","6","6","One","","2","20x21","Square Feet","2004","1,465","2,328"
"1","T3451268","SLD","8814 SLEEPY CREEK CT","TAMPA","33634","$360,000","$350,000","","","6","6","One","","","","Square Feet","1977","1,345","3,894"
"1","T3450708","SLD","4443 W BAY VILLA AVE","TAMPA","33611","$325,000","$350,000","","","2","2","One","","","","Square Feet","1952","1,114","1,206"
"1","T3449157","SLD","12335 CLOVERSTONE DR","TAMPA","33624","$350,000","$350,000","","","21","21","One","","1","","Square Feet","1984","1,176","1,692"
"1","O6115971","SLD","815 CROSSWINDS DR","BRANDON","33511","$351,000","$351,000","","","105","105","One","","2","","Square Feet","1978","1,293","1,293"
"1","T3450909","SLD","7214 N HUBERT AVE","TAMPA","33614","$354,900","$354,900","","","28","28","One","","","","Square Feet","1959","952","952"
"1","T3452802","SLD","13226 CHERRY BARK CIR","RIVERVIEW","33579","$340,000","$355,000","","","-4","-4","One","","2","","Square Feet","2004","1,545","2,158"
"1","T3451991","SLD","6011 W JEAN ST","TAMPA","33634","$344,900","$355,000","","","2","2","One","","","","Square Feet","1960","1,388","1,360"
"1","O6115211","SLD","3418 E HANNA AVE","TAMPA","33610","$377,000","$355,000","","","92","92","One","","","","Square Feet","1960","1,602","2,029"
"1","T3449402","SLD","3202 E JEAN ST","TAMPA","33610","$369,900","$355,000","","","8","8","One","","","","Square Feet","1958","1,540","1,560"
"1","O6114719","SLD","12323 HAWKEYE POINT PL","RIVERVIEW","33578","$355,000","$355,000","","","37","37","One","","2","","Square Feet","2002","1,956","2,568"
"1","T3449329","SLD","16020 GRASS LAKE DR","TAMPA","33618","$350,000","$357,000","","","4","4","One","","1","","Square Feet","1983","1,146","1,292"
"1","T3452948","SLD","13724 OGAKOR DR","RIVERVIEW","33579","$359,000","$359,000","","","3","3","One","","2","","Square Feet","2003","1,764","1,764"
"1","T3453105","SLD","6305 S LANSDALE CIR","TAMPA","33616","$364,900","$360,000","","","14","14","One","","","","Square Feet","1972","925","925"
"1","D6130908","SLD","5217 HILLSIDE MEADOW PL","TAMPA","33610","$365,000","$360,000","","","57","57","One","","2","18x20","Square Feet","2021","1,516","2,034"
"1","T3449949","SLD","1015 E EMMA ST","TAMPA","33603","$359,900","$360,000","","","0","0","One","","","","Square Feet","1981","1,211","1,875"
"1","T3449361","SLD","4617 W BAY COURT AVE","TAMPA","33611","$420,000","$360,000","","","18","18","One","","","","Square Feet","1957","1,283","1,760"
"1","T3452787","SLD","6723 RALSTON BEACH CIR","TAMPA","33614","$349,000","$361,235","","","2","2","One","","","","Square Feet","1963","1,025","1,465"
"1","T3452153","SLD","8003 ELM ST W","TAMPA","33615","$395,000","$362,000","","","12","12","One","","2","21x28","Square Feet","1967","1,505","2,570"
"1","T3451711","SLD","13911 SMILING DAISY PL","RIVERVIEW","33579","$365,000","$362,000","","","16","16","One","","2","","Square Feet","2020","1,676","2,266"
"1","T3451393","SLD","10519 EGRET HAVEN LN","RIVERVIEW","33578","$364,900","$364,900","","","34","34","One","","2","","Square Feet","2001","1,832","1,832"
"1","T3452363","SLD","1646 OPEN FIELD LOOP","BRANDON","33510","$365,000","$365,000","","","5","5","One","","2","","Square Feet","2001","1,610","2,132"
"1","T3451661","SLD","4203 CAYUGA ST","TAMPA","33610","$385,000","$365,000","","","74","74","One","","","","Square Feet","2023","1,547","2,084"
"1","T3451146","SLD","10210 BRIGHT CRYSTAL AVE","RIVERVIEW","33578","$370,000","$365,000","","","49","49","One","","2","","Square Feet","2019","1,935","2,380"
"1","T3451079","SLD","8608 N 14TH ST","TAMPA","33604","$360,000","$365,000","","","4","4","One","","1","","Square Feet","2023","1,495","1,809"
"1","T3450480","SLD","7314 N DARTMOUTH AVE","TAMPA","33604","$369,000","$365,000","","","14","14","One","","","","Square Feet","1952","1,046","1,266"
"1","T3452932","SLD","6718 GATEWAY DR","TAMPA","33615","$375,000","$366,500","","","1","1","One","","2","25x20","Square Feet","1967","1,505","2,378"
"1","T3450336","SLD","8515 JACKSON SPRINGS RD","TAMPA","33615","$359,900","$367,000","","","2","2","One","","2","20X19","Square Feet","2005","1,882","2,299"
"1","T3451452","SLD","11638 PALMETTO PINE ST","RIVERVIEW","33569","$374,900","$368,000","","","16","16","One","","2","","Square Feet","2014","2,092","2,666"
"1","T3450813","SLD","10406 FLAGSTAFF FALLS AVE","RIVERVIEW","33578","$372,500","$368,500","","","23","23","One","","2","20x20","Square Feet","2014","1,718","2,268"
"1","T3451066","SLD","1007 E FERN ST","TAMPA","33604","$369,000","$369,000","","","5","5","One","","","","Square Feet","1949","1,056","1,056"
"1","T3452972","SLD","807 E HOLLYWOOD ST","TAMPA","33604","$374,500","$369,500","","","17","53","One","","","","Square Feet","1920","1,032","1,272"
"1","T3452350","SLD","11044 HOLLY CONE DR","RIVERVIEW","33569","$379,000","$370,000","","","3","3","One","","2","","Square Feet","2004","1,863","1,863"
"1","J962385","SLD","13505 CAPITOL DR","TAMPA","33613","$370,000","$370,000","","","0","0","One","","2","","Square Feet","1978","1,438","7,840"
"1","O6116909","SLD","11934 MIRACLE MILE DR","RIVERVIEW","33578","$375,000","$370,000","","","7","7","Two","","2","","Square Feet","2021","1,914","5,000"
"1","T3449378","SLD","5018 LANDSMAN AVE","TAMPA","33625","$360,000","$370,000","","","5","10","One","","1","","Square Feet","1978","1,158","1,745"
"1","O6114703","SLD","1121 BALLARD GREEN PL","BRANDON","33511","$399,990","$370,000","","","9","9","Two","","2","","Square Feet","2015","2,109","2,648"
"1","T3453073","SLD","8502 AZURE CT","TAMPA","33634","$380,000","$372,000","","","12","12","One","","","","Square Feet","1976","1,200","1,591"
"1","T3450317","SLD","9769 FOX CHAPEL RD","TAMPA","33647","$380,000","$372,000","","","35","35","One","","2","","Square Feet","1991","1,373","1,840"
"1","T3450595","SLD","11211 SILVER FERN WAY","RIVERVIEW","33569","$379,000","$372,500","","","7","7","One","","2","21x21","Square Feet","2009","1,920","2,476"
"1","T3449792","SLD","108 W GENESEE ST","TAMPA","33603","$350,000","$375,000","","","4","4","One","","","","Square Feet","1943","959","1,235"
"1","T3449712","SLD","7014 N WILLOW AVE","TAMPA","33604","$350,000","$375,000","","","2","2","One","","","","Square Feet","2006","1,200","1,200"
"1","T3452226","SLD","12417 ADVENTURE DR","RIVERVIEW","33579","$387,000","$379,500","","","47","47","One","","2","","Square Feet","2004","2,112","6,366"
"1","T3452535","SLD","6715 MIRROR LAKE AVE","TAMPA","33634","$399,900","$380,000","","","21","21","One","","2","","Square Feet","1992","1,235","1,597"
"1","T3452522","SLD","311 FOXWOOD DR","BRANDON","33510","$380,000","$380,000","","","14","14","One","","2","20X18","Square Feet","1978","1,411","1,877"
"1","T3452356","SLD","3806 W WALLACE AVE","TAMPA","33611","$410,000","$380,000","","","2","2","One","","","","Square Feet","1954","2,004","2,244"
"1","T3451949","SLD","1816 DOVE FIELD PL","BRANDON","33510","$395,000","$380,000","","","2","2","One","","2","","Square Feet","1985","1,666","2,531"
"1","T3451415","SLD","13915 BRIDGEPORT DR","TAMPA","33625","$360,000","$380,000","","","1","1","One","","","","Square Feet","1980","1,210","1,410"
"1","W7855441","SLD","11817 AUTUMN CREEK DR","RIVERVIEW","33569","$374,900","$380,000","","","2","2","One","","2","","Square Feet","2003","1,815","2,613"
"1","U8202879","SLD","1909 GREGORY DR.","TAMPA","33613","$389,900","$380,000","","","22","22","One","","2","","Square Feet","1981","1,323","1,753"
"1","T3450482","SLD","12217 BALLENTRAE FOREST DR","RIVERVIEW","33579","$395,000","$380,000","","","26","26","One","","2","","Square Feet","2016","2,009","2,009"
"1","O6116038","SLD","916 E 24TH AVE","TAMPA","33605","$385,000","$380,000","","","9","9","One","","","","Square Feet","1954","1,376","1,376"
"1","T3449991","SLD","8006 WINSTON LN","TAMPA","33615","$375,000","$380,000","","","3","3","One","","","","Square Feet","1960","1,384","1,531"
"1","T3449947","SLD","2136 BRANDON PARK CIR","BRANDON","33510","$375,000","$380,000","","","56","56","One","","2","","Square Feet","2001","1,671","2,071"
"1","T3452323","SLD","9343 HIDDEN WATER CIR","RIVERVIEW","33578","$384,900","$384,900","","","5","5","One","","2","","Square Feet","1997","1,492","1,492"
"1","T3451632","SLD","15909 OLD STONE PL","TAMPA","33624","$384,900","$384,900","","","4","4","One","","2","20X20","Square Feet","1984","1,323","2,025"
"1","T3453004","SLD","8755 MORRISON OAKS CT","TAMPA","33637","$385,000","$385,000","","","6","6","Two","","2","","Square Feet","2001","2,091","2,634"
"1","A4573741","SLD","8160 CANTERBURY LAKE BLVD","TAMPA","33619","$385,000","$385,000","","","6","6","One","","2","","Square Feet","2005","1,502","4,599"
"1","T3451294","SLD","9048 HICKORY CIR","TAMPA","33615","$385,000","$385,000","","","24","24","One","","1","","Square Feet","1972","925","1,513"
"1","T3449779","SLD","935 HILLRISE DR","BRANDON","33510","$365,000","$385,000","","","2","2","One","","2","","Square Feet","1977","1,680","2,382"
"1","A4572173","SLD","3207 S KINGS AVE","BRANDON","33511","$385,000","$385,000","","","6","6","One","","2","","Square Feet","1966","2,278","3,022"
"1","T3451053","SLD","2018 WRANGLER DR","BRANDON","33511","$390,000","$390,000","","","3","3","One","","2","","Square Feet","1994","1,527","1,992"
"1","T3449861","SLD","314 E BROAD ST","TAMPA","33604","$399,999","$390,000","","","36","36","Two","","","","Square Feet","2007","1,624","1,624"
"1","T3450875","SLD","11203 LONGBROOKE DR","RIVERVIEW","33579","$399,900","$390,500","","","5","5","One","","2","","Square Feet","1995","1,797","2,529"
"1","T3452329","SLD","10204 CUTTEN GREEN CT","TAMPA","33615","$430,000","$392,000","","","82","82","One","","","","Square Feet","1982","1,123","1,123"
"1","T3451276","SLD","7003 EDENBROOK CT","TAMPA","33634","$385,000","$393,000","","","1","1","One","","","","Square Feet","1976","1,385","2,088"
"1","T3451622","SLD","13204 ORCA SOUND DR","RIVERVIEW","33579","$399,900","$395,000","","","35","35","One","","2","","Square Feet","2019","1,732","2,063"
"1","T3451437","SLD","13818 CHALK HILL PL","RIVERVIEW","33579","$399,900","$395,000","","","12","12","One","","2","","Square Feet","2010","2,006","2,006"
"1","U8203302","SLD","10528 SALISBURY ST","RIVERVIEW","33569","$385,000","$395,000","","","10","10","One","","2","","Square Feet","1999","1,775","2,565"
"1","T3451272","SLD","11569 MISTY ISLE LN","RIVERVIEW","33579","$399,900","$395,000","","","15","15","One","","2","00x00","Square Feet","2005","1,856","2,581"
"1","U8203126","SLD","12420 FAIRLAWN DR","RIVERVIEW","33579","$395,000","$395,000","","","3","3","One","","2","20x20","Square Feet","2013","2,045","2,712"
"1","T3449789","SLD","6309 PIN CHERRY PL","RIVERVIEW","33578","$399,900","$397,900","","","77","77","Two","","2","","Square Feet","2015","2,200","2,760"
"1","T3452792","SLD","135 CONNIE AVE","TAMPA","33613","$395,000","$399,500","","","5","5","One","","","","Square Feet","1958","1,538","1,538"
