"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3462349","SLD","5103 SPRINGWATER CT","TAMPA","33624","$285,000","$270,000","","","8","8","Two","","","","Square Feet","1980","1,356","4,185"
"1","T3459456","SLD","10408 VENTURA AVE","TAMPA","33619","$285,000","$270,000","","","0","0","One","","","","Square Feet","1961","1,125","1,214"
"1","U8208432","SLD","11710 NORTH DR","TAMPA","33617","$265,000","$271,250","","","4","4","One","","","","Square Feet","1940","1,060","1,560"
"1","O6126238","SLD","4902 S 84TH ST","TAMPA","33619","$280,000","$275,000","","","22","22","One","","","","Square Feet","1960","1,070","1,236"
"1","T3458146","SLD","706 WESTBROOK AVE","BRANDON","33511","$295,000","$275,000","","","44","44","One","","","","Square Feet","1962","1,272","6,540"
"1","T3460869","SLD","1801 W HENRY AVE","TAMPA","33603","$325,000","$277,000","","","42","42","One","","","","Square Feet","1959","1,886","1,886"
"1","U8207743","SLD","2018 SHADOW PINE DR","BRANDON","33511","$384,950","$279,950","","","40","40","One","","2","","Square Feet","1986","1,508","2,172"
"1","T3461854","SLD","517 W 129TH AVE","TAMPA","33612","$280,000","$280,000","","","5","5","One","","","","Square Feet","1961","1,253","1,465"
"1","O6128408","SLD","12714 LINDA DR","TAMPA","33612","$315,000","$280,000","","","44","58","One","","","","Square Feet","1958","2,403","3,139"
"1","W7856569","SLD","4510 EDEN ROCK RD","TAMPA","33634","$279,900","$280,000","","","13","13","One","","","","Square Feet","1959","1,140","1,140"
"1","T3457700","SLD","6216 N 43RD ST","TAMPA","33610","$290,000","$280,000","","","52","52","One","","","","Square Feet","1954","1,080","1,276"
"1","O6125720","SLD","6531 LA MESA CIR","TAMPA","33634","$299,900","$282,000","","","29","29","One","","","","Square Feet","1970","1,154","1,574"
"1","T3457678","SLD","7006 PARLIAMENT DR","TAMPA","33619","$249,900","$286,000","","","2","2","One","","1","","Square Feet","1977","1,024","1,450"
"1","T3459405","SLD","8008 FIR DR","TAMPA","33619","$299,900","$288,000","","","47","47","One","","","","Square Feet","1960","1,387","1,489"
"1","T3460671","SLD","4420 TARPON DR","TAMPA","33617","$289,990","$289,990","","","6","6","One","","1","","Square Feet","1971","1,000","1,336"
"1","T3462225","SLD","2919 W ELROD AVE","TAMPA","33611","$330,000","$290,000","","","0","0","One","","","","Square Feet","1955","1,290","1,678"
"1","T3459105","SLD","2825 W SHELTON AVE","TAMPA","33611","$290,000","$290,000","","","0","0","One","","","","Square Feet","1952","1,260","1,260"
"1","T3458455","SLD","11517 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","$299,900","$293,000","","","15","15","One","","2","21X19","Square Feet","2004","1,425","2,037"
"1","T3459336","SLD","10536 OPUS DR","RIVERVIEW","33579","$294,900","$294,900","","","3","3","One","","1","","Square Feet","2003","1,206","1,466"
"1","T3462395","SLD","13324 LARAWAY DR","RIVERVIEW","33579","$300,000","$295,000","","","6","6","One","","","","Square Feet","1986","1,330","1,442"
"1","T3462302","SLD","1901 E CHELSEA ST","TAMPA","33610","$299,999","$295,000","","","33","33","One","","","","Square Feet","1950","999","1,109"
"1","T3460805","SLD","10004 N 29TH ST","TAMPA","33612","$319,900","$295,000","","","65","65","One","","","","Square Feet","1960","1,788","2,060"
"1","T3462062","SLD","8417 N SEMMES ST","TAMPA","33604","$299,900","$300,000","","","16","16","One","","","","Square Feet","1961","1,014","1,014"
"1","T3461243","SLD","2915 W HENRY AVE","TAMPA","33614","$299,900","$300,000","","","7","7","One","","","","Square Feet","1962","1,090","1,206"
"1","T3461229","SLD","3727 AMBERMIST DR","TAMPA","33619","$315,000","$300,000","","","6","6","One","","1","","Square Feet","1980","1,128","1,128"
"1","T3460682","SLD","1310 W RAMBLA ST","TAMPA","33612","$275,000","$300,000","","","2","2","One","","","","Square Feet","1953","1,176","2,514"
"1","T3458422","SLD","2518 MABRY ST","TAMPA","33618","$400,000","$300,000","","","6","6","One","","","","Square Feet","1953","1,918","2,218"
"1","T3460458","SLD","8506 N ARDEN AVE","TAMPA","33604","$307,000","$303,500","","","3","3","One","","","","Square Feet","1947","1,175","1,199"
"1","T3458152","SLD","5105 N 11TH ST","TAMPA","33603","$299,900","$304,900","","","2","2","One","","","","Square Feet","1927","864","864"
"1","T3461828","SLD","10377 CHADBOURNE DR","TAMPA","33624","$327,000","$305,000","","","13","13","Two","","1","","Square Feet","1979","1,499","1,499"
"1","T3458874","SLD","6617 TRAVIS BLVD","TAMPA","33610","$305,000","$305,000","","","39","39","One","","1","","Square Feet","1960","1,501","1,927"
"1","U8208200","SLD","3020 W HELEN AVE","TAMPA","33611","$319,900","$307,500","","","82","82","One","","","","Square Feet","1954","1,195","1,692"
"1","T3461452","SLD","1908 E CRENSHAW ST","TAMPA","33610","$309,000","$309,000","","","12","12","One","","","","Square Feet","1957","957","1,353"
"1","T3460227","SLD","1702 W FORE DR","TAMPA","33612","$295,000","$310,000","","","3","3","One","","1","","Square Feet","1954","986","1,402"
"1","W7856742","SLD","16608 FOOTHILL DR","TAMPA","33624","$389,900","$312,000","","","59","59","Two","","2","","Square Feet","1982","1,717","2,695"
"1","T3460366","SLD","12629 MAPLE BONSAI DR","RIVERVIEW","33579","$314,900","$314,900","","","93","93","One","","2","18X20","Square Feet","2023","1,461","1,861"
"1","R4907079","SLD","209 E CLUSTER AVE","TAMPA","33604","$325,000","$315,000","","","9","9","One","","","","Square Feet","1922","872","872"
"1","P4926584","SLD","13228 PRESTWICK DR","RIVERVIEW","33579","$315,000","$315,000","","","3","3","One","","2","","Square Feet","2000","1,198","1,626"
"1","T3458824","SLD","3920 ALAFIA BLVD","BRANDON","33511","$335,000","$315,000","","","13","13","Two","","","","Square Feet","1987","1,241","1,345"
"1","T3458616","SLD","2220 E 17TH AVE","TAMPA","33605","$315,000","$315,000","","","58","58","One","","","","Square Feet","1926","1,008","1,176"
"1","T3461927","SLD","1715 E GIDDENS AVE","TAMPA","33610","$320,000","$318,000","","","3","3","One","","","","Square Feet","2003","1,200","1,228"
"1","T3461861","SLD","4511 24TH AVE S","TAMPA","33619","$350,000","$318,000","","","36","36","One","","","","Square Feet","1964","1,439","1,938"
"1","T3461426","SLD","1709 W FLORA ST","TAMPA","33604","$319,900","$319,000","","","16","16","One","","","","Square Feet","1938","1,134","1,181"
"1","T3461995","SLD","8210 HARDEE PL","TAMPA","33637","$319,900","$319,900","","","3","3","Two","","1","10x20","Square Feet","1987","1,380","1,792"
"1","T3460782","SLD","1001 TURNER DR","TAMPA","33619","$320,000","$320,000","","","0","0","One","","","","Square Feet","1972","1,498","2,330"
"1","T3460375","SLD","1713 E NOME ST","TAMPA","33604","$325,000","$320,000","","","3","3","One","","","","Square Feet","2005","1,200","1,260"
"1","T3458694","SLD","10116 CEDAR DUNE DR","TAMPA","33624","$325,000","$320,000","","","4","4","One","","1","","Square Feet","1990","1,232","1,636"
"1","T3460611","SLD","6818 CHIPPENDALE CT","TAMPA","33634","$369,900","$322,500","","","0","0","One","","2","","Square Feet","1968","1,682","2,550"
"1","W7856361","SLD","6604 S MONROE ST","TAMPA","33616","$324,900","$322,875","","","15","15","One","","","","Square Feet","1970","1,425","1,731"
"1","T3459078","SLD","4930 S 83RD ST","TAMPA","33619","$334,000","$325,000","","","55","55","One","","","","Square Feet","1961","1,359","1,419"
"1","T3461496","SLD","3650 COPPERTREE CIR","BRANDON","33511","$329,000","$329,000","","","12","12","Multi/Split","","2","","Square Feet","1977","1,277","1,953"
"1","T3460433","SLD","10620 ALTMAN ST","TAMPA","33612","$329,900","$329,900","","","42","42","One","","","","Square Feet","1966","1,557","1,557"
"1","T3458209","SLD","2467 SAGEMONT DR","BRANDON","33511","$329,900","$329,900","","","4","4","Two","","2","","Square Feet","1996","1,428","2,318"
"1","T3457882","SLD","11422 MOUNTAIN BAY DR","RIVERVIEW","33569","$329,900","$329,900","","","9","9","One","","2","20x20","Square Feet","2006","1,748","1,748"
"1","T3461459","SLD","11731 STONE PINE ST","RIVERVIEW","33569","$330,000","$330,000","","","6","6","One","","2","","Square Feet","2020","1,298","1,740"
"1","O6127433","SLD","4207 N 29TH ST","TAMPA","33610","$320,000","$330,000","","","82","82","One","","","","Square Feet","1961","1,499","1,499"
"1","T3459208","SLD","1511 E WATERS AVE","TAMPA","33604","$325,000","$330,000","","","3","3","Two","","2","","Square Feet","2005","1,596","2,197"
"1","T3458701","SLD","14012 HOLLOW CREST PL","RIVERVIEW","33579","$319,900","$330,000","","","7","7","One","","3","","Square Feet","2009","1,776","2,406"
"1","T3458696","SLD","4703 E SERENA DR","TAMPA","33617","$325,000","$330,000","","","4","4","One","","1","","Square Feet","1979","1,214","1,461"
"1","T3458401","SLD","3206 E LOUISIANA AVE","TAMPA","33610","$325,000","$330,000","","","6","6","One","","1","16x10","Square Feet","2008","1,238","1,680"
"1","T3458259","SLD","12411 STREAMBED DR","RIVERVIEW","33579","$329,900","$330,000","","","1","1","One","","2","21x21","Square Feet","2019","1,458","1,923"
"1","T3458136","SLD","11324 BLACKBARK DR","RIVERVIEW","33579","$330,000","$330,000","","","28","28","One","","2","00X00","Square Feet","1990","1,458","2,086"
"1","T3461256","SLD","3307 N 76TH ST","TAMPA","33619","$325,000","$333,000","","","3","3","One","","","","Square Feet","1961","1,128","1,176"
"1","T3462445","SLD","12701 N OLA AVE","TAMPA","33612","$335,000","$335,000","","","10","10","One","","","","Square Feet","1961","1,864","1,992"
"1","T3461834","SLD","10404 PARAGON PL","RIVERVIEW","33578","$335,000","$335,000","","","4","4","One","","2","","Square Feet","2001","1,665","2,198"
"1","T3460267","SLD","10713 N OJUS DR","TAMPA","33617","$350,000","$335,000","","","7","7","One","","1","","Square Feet","1981","1,196","1,466"
"1","T3460393","SLD","1519 W LINEBAUGH AVE","TAMPA","33612","$410,000","$336,000","","","1","1","One","","2","","Square Feet","2002","1,307","2,036"
"1","U8208672","SLD","6911 ALLVIEW DR","TAMPA","33637","$330,000","$337,000","","","47","47","One","","1","","Square Feet","1972","1,678","2,004"
"1","T3461341","SLD","8602 SPARTAN CT","TAMPA","33634","$335,000","$338,000","","","1","1","One","","","","Square Feet","1976","1,500","1,718"
"1","T3460197","SLD","11303 PLUMTREE CT","RIVERVIEW","33579","$339,900","$340,000","","","33","33","One","","1","","Square Feet","1986","1,129","1,129"
"1","T3459285","SLD","4402 OAK HARBOR DR Unit#43","TAMPA","33613","$340,000","$340,000","","","4","4","One","","2","","Square Feet","1986","1,599","2,064"
"1","T3462008","SLD","1122 SUMMER BREEZE DR","BRANDON","33511","$390,000","$340,500","","","6","6","One","","2","","Square Feet","2001","1,936","2,576"
"1","U8208007","SLD","1416 S KINGS AVE","BRANDON","33511","$366,500","$343,000","","","35","35","One","","1","12x18","Square Feet","1976","1,130","1,506"
"1","J964233","SLD","12229 HIDDEN BROOK DR","TAMPA","33624","$345,000","$345,000","","","0","0","One","","1","","Square Feet","1984","1,222","1,222"
"1","T3459795","SLD","3928 OAK HAMMOCK DR","BRANDON","33511","$342,000","$345,000","","","11","11","One","","2","","Square Feet","1978","1,368","2,211"
"1","T3459611","SLD","10020 N NINEVAH RD","TAMPA","33617","$367,000","$345,000","","","42","42","One","","","","Square Feet","1980","1,627","1,627"
"1","T3459427","SLD","6509 SUNRIDGE DR","RIVERVIEW","33578","$350,000","$345,000","","","9","9","One","","","","Square Feet","1956","1,271","1,456"
"1","T3458500","SLD","11830 AUTUMN CREEK DR","RIVERVIEW","33569","$339,900","$345,000","","","5","5","One","","2","","Square Feet","2004","1,682","2,446"
"1","T3458352","SLD","8008 SHARON DR","TAMPA","33617","$345,000","$345,000","","","10","10","One","","1","","Square Feet","1959","1,272","1,868"
"1","T3457828","SLD","10612 DEEPBROOK DR","RIVERVIEW","33569","$367,000","$345,000","","","28","28","One","","2","","Square Feet","2001","1,724","2,499"
"1","T3457869","SLD","1314 E SLIGH AVE","TAMPA","33604","$359,000","$347,000","","","18","18","One","","","","Square Feet","1950","1,000","1,118"
"1","U8208016","SLD","2614 E 38TH AVE","TAMPA","33610","$349,000","$349,000","","","17","17","One","","","","Square Feet","2000","1,572","1,626"
"1","T3459568","SLD","3307 E CHELSEA ST","TAMPA","33610","$349,000","$349,000","","","45","45","One","","1","","Square Feet","2023","1,644","2,078"
"1","T3458127","SLD","3519 YALE CIR","RIVERVIEW","33578","$349,000","$349,000","","","31","31","One","","0","10x20","Square Feet","1981","1,409","2,374"
"1","T3459079","SLD","507 OAKBRIAR PL","BRANDON","33510","$349,900","$349,525","","","47","47","One","","1","","Square Feet","1980","1,271","1,271"
"1","T3460487","SLD","13110 FENNWAY RIDGE DR","RIVERVIEW","33579","$349,900","$349,900","","","2","2","Two","","2","","Square Feet","2000","1,567","1,567"
"1","T3462410","SLD","13402 COPPER HEAD DR","RIVERVIEW","33569","$360,000","$350,000","","","49","49","One","","2","30x30","Square Feet","2003","1,874","2,290"
"1","T3461652","SLD","201 W LINEBAUGH AVE","TAMPA","33612","$349,900","$350,000","","","5","5","One","","","","Square Feet","1955","1,281","1,921"
"1","T3461650","SLD","8901 E LANWAY DR","TAMPA","33637","$359,900","$350,000","","","33","33","One","","","","Square Feet","1969","1,763","3,293"
"1","T3459560","SLD","4525 W NORTH ST","TAMPA","33614","$350,000","$350,000","","","7","7","One","","","","Square Feet","1963","1,360","1,600"
"1","T3458197","SLD","2302 CARROLL PL","TAMPA","33612","$350,000","$350,000","","","4","4","One","","","","Square Feet","1957","1,147","1,613"
"1","T3458135","SLD","2046 SARAH LOUISE DR","BRANDON","33510","$350,000","$350,000","","","6","6","One","","2","","Square Feet","1993","1,245","1,830"
"1","T3459886","SLD","1502 W ROBSON ST","TAMPA","33604","$355,000","$352,000","","","7","7","One","","","","Square Feet","1930","1,210","1,426"
"1","T3459671","SLD","12636 ADVENTURE DR","RIVERVIEW","33579","$365,000","$352,000","","","22","79","Two","","2","","Square Feet","2005","1,558","1,558"
"1","T3462009","SLD","4010 FOXTAIL PALM CT","TAMPA","33624","$352,500","$352,500","","","0","0","Two","","2","","Square Feet","2001","1,724","2,356"
"1","T3461100","SLD","6118 MAGNOLIA PARK BLVD","RIVERVIEW","33578","$359,900","$353,000","","","45","45","One","","2","","Square Feet","2013","1,571","2,023"
"1","T3458048","SLD","5411 PURITAN RD","TAMPA","33617","$335,000","$354,000","","","5","5","One","","1","","Square Feet","1971","1,342","1,960"
"1","T3458290","SLD","8711 N RENFREW PL","TAMPA","33604","$345,000","$356,000","","","3","3","One","","","","Square Feet","1959","1,963","2,660"
"1","U8206465","SLD","9040 ASPEN HOLLOW PL","RIVERVIEW","33578","$365,900","$359,900","","","5","5","Two","","2","","Square Feet","2011","2,062","2,596"
"1","T3462025","SLD","12129 BUFFINGTON LN","RIVERVIEW","33579","$360,000","$360,000","","","1","1","One","","2","","Square Feet","1999","1,507","2,019"
"1","T3460313","SLD","9216 DALWOOD CT","TAMPA","33615","$360,000","$360,000","","","4","4","One","","","","Square Feet","1983","1,114","1,296"
"1","T3460249","SLD","5358 SOUTHWICK DR","TAMPA","33624","$340,000","$360,000","","","3","3","One","","1","","Square Feet","1986","1,184","1,540"
"1","T3458929","SLD","1217 E POWHATAN AVE","TAMPA","33604","$375,000","$360,000","","","9","9","One","","","","Square Feet","1923","1,008","1,276"
"1","T3462282","SLD","2119 W FERRIS AVE","TAMPA","33603","$350,000","$360,500","","","58","58","One","","1","","Square Feet","1947","1,091","1,337"
"1","T3459065","SLD","5201 N 44TH ST","TAMPA","33610","$375,000","$363,000","","","20","20","One","","","","Square Feet","2022","1,653","1,703"
"1","G5071064","SLD","3013 W ARCH ST","TAMPA","33607","$400,000","$364,000","","","14","14","One","","","","Square Feet","1993","1,593","1,618"
"1","A4578035","SLD","2109 E BIRD ST","TAMPA","33604","$359,900","$365,000","","","18","18","One","","","","Square Feet","1926","2,127","2,127"
"1","U8207810","SLD","11020 GREENAIRE DR","TAMPA","33624","$360,000","$365,000","","","3","3","Two","","1","20x11","Square Feet","1984","1,264","1,696"
"1","U8207358","SLD","5012 E LIBERTY ST","TAMPA","33617","$379,000","$365,000","","","6","6","One","","1","","Square Feet","1981","1,132","1,660"
"1","T3457879","SLD","11147 ABACO ISLAND AVE","RIVERVIEW","33579","$375,000","$365,000","","","103","103","Two","","2","","Square Feet","2017","2,148","2,613"
"1","T3458330","SLD","11533 ASHTON FIELD AVE","RIVERVIEW","33579","$374,999","$366,000","","","52","52","One","","2","","Square Feet","2010","1,927","2,476"
"1","T3459343","SLD","3325 S MANHATTAN AVE","TAMPA","33629","$379,000","$368,000","","","6","6","One","","","","Square Feet","1950","1,152","1,232"
"1","T3459512","SLD","11328 BRIDGE PINE DR","RIVERVIEW","33569","$369,990","$369,990","","","28","28","One","","2","","Square Feet","2006","1,773","1,773"
"1","U8208338","SLD","5104 CHATSWORTH AVE","TAMPA","33625","$369,900","$370,000","","","4","4","One","","1","","Square Feet","1980","1,064","1,064"
"1","T3458894","SLD","6909 DRURY ST","TAMPA","33635","$375,000","$370,000","","","4","4","One","","2","","Square Feet","1986","1,584","1,584"
"1","T3458084","SLD","2514 W SOUTH AVE","TAMPA","33614","$365,000","$370,000","","","14","14","One","","","","Square Feet","1963","1,100","1,100"
"1","T3457863","SLD","7012 S FITZGERALD ST","TAMPA","33616","$389,999","$370,000","","","60","60","One","","","","Square Feet","1984","1,257","1,257"
"1","T3457738","SLD","11128 RUNNING PINE DR","RIVERVIEW","33569","$375,000","$370,000","","","44","44","One","","2","","Square Feet","2007","2,074","2,628"
"1","T3459676","SLD","1775 LAKEVIEW VILLAGE DR","BRANDON","33510","$369,990","$371,000","","","21","21","Two","","1","","Square Feet","1986","1,635","2,311"
"1","T3458625","SLD","8510 RIVERSHIRE CT","TAMPA","33634","$349,500","$372,000","","","6","6","One","","1","","Square Feet","1978","1,330","1,973"
"1","T3462393","SLD","18160 PORTSIDE ST","TAMPA","33647","$379,900","$373,000","","","3","3","One","","2","","Square Feet","2004","1,835","2,396"
"1","C7477817","SLD","13005 MINTY CHAPEL CT","RIVERVIEW","33579","$380,000","$373,000","","","3","3","One","","2","","Square Feet","2020","1,936","3,336"
"1","T3458399","SLD","10612 BAHAMA WOODSTAR CT","RIVERVIEW","33579","$374,000","$374,000","","","0","0","One","","2","","Square Feet","2019","2,057","2,061"
"1","T3461209","SLD","12003 VERMILLION WAY","RIVERVIEW","33569","$375,000","$375,000","","","22","22","One","","2","","Square Feet","1990","1,597","2,245"
"1","U8208171","SLD","2202 TANGLEWOOD WAY","BRANDON","33511","$375,000","$375,000","","","11","11","One","","2","","Square Feet","1976","1,548","1,548"
"1","T3460840","SLD","4103 FALLON CT","BRANDON","33511","$369,900","$375,000","","","103","103","One","","2","22x20","Square Feet","1984","1,658","1,658"
"1","T3457655","SLD","10228 HUNTERS HAVEN BLVD","RIVERVIEW","33578","$369,900","$375,000","","","3","3","One","","2","","Square Feet","2003","1,936","2,692"
"1","T3461910","SLD","7601 S SHERRILL ST","TAMPA","33616","$390,000","$377,000","","","3","3","One","Crawl Space","1","","Square Feet","1991","1,416","1,759"
"1","T3461179","SLD","4405 SHADBERRY DR","TAMPA","33624","$375,000","$378,000","","","2","2","One","","1","21x12","Square Feet","1986","1,244","1,244"
"1","T3459820","SLD","1002 MALLOW WAY","BRANDON","33510","$379,000","$379,000","","","2","2","One","","2","","Square Feet","1987","1,408","2,178"
"1","T3459042","SLD","305 E ALTHEA AVE","TAMPA","33612","$369,000","$379,000","","","3","3","One","","","","Square Feet","1956","1,362","1,488"
"1","T3458654","SLD","2118 W SAINT JOSEPH ST","TAMPA","33607","$387,000","$379,000","","","17","17","One","","","","Square Feet","1945","932","932"
"1","T3459539","SLD","5914 BIRCHWOOD DR","TAMPA","33625","$379,900","$379,900","","","49","49","One","","1","","Square Feet","1985","1,596","1,596"
"1","T3462244","SLD","12004 COLONIAL ESTATES LN","RIVERVIEW","33579","$375,000","$380,000","","","2","2","One","","2","","Square Feet","2000","1,765","2,180"
"1","T3459966","SLD","10606 LAGUNA PLAINS DR","RIVERVIEW","33578","$400,000","$380,000","","","23","23","One","","2","","Square Feet","2018","1,978","2,570"
"1","T3459202","SLD","4913 TRASKWOOD CT","TAMPA","33624","$380,000","$380,000","","","8","8","One","","1","","Square Feet","1981","1,224","1,828"
"1","T3459577","SLD","3010 W NORTH A ST","TAMPA","33609","$399,999","$381,000","","","9","9","One","Crawl Space","","","Square Feet","1938","1,015","1,033"
"1","U8206689","SLD","7728 HINSDALE DR","TAMPA","33615","$350,000","$381,000","","","4","4","Two","","2","","Square Feet","1979","1,728","1,728"
"1","T3460490","SLD","10604 JULIANO DR","RIVERVIEW","33569","$385,000","$383,000","","","53","53","One","","2","","Square Feet","2000","1,775","2,985"
"1","T3460844","SLD","12418 QUEENSLAND LN","TAMPA","33625","$379,900","$384,000","","","24","24","One","","","","Square Feet","1982","1,186","1,186"
"1","T3459493","SLD","12625 MAPLE BONSAI DR","RIVERVIEW","33579","$384,990","$384,990","","","61","61","Two","","2","20X20","Square Feet","2023","1,870","2,270"
"1","T3458617","SLD","13122 PALMERSTON RD","RIVERVIEW","33579","$384,990","$384,990","","","43","43","One","","2","19X20","Square Feet","2023","1,555","1,955"
"1","T3461727","SLD","1111 VINETREE DR","BRANDON","33510","$374,900","$385,000","","","4","4","One","","2","","Square Feet","1999","1,516","1,957"
"1","T3461669","SLD","10202 BELLHURST CT","TAMPA","33615","$364,990","$385,000","","","3","3","One","","1","","Square Feet","1983","1,284","1,741"
"1","T3460079","SLD","9039 PINEBREEZE DR","RIVERVIEW","33578","$419,900","$385,000","","","0","0","One","","2","18x24","Square Feet","2002","2,178","2,848"
"1","T3459987","SLD","6910 N HIMES AVE","TAMPA","33614","$427,500","$385,000","","","8","8","One","","","","Square Feet","1965","1,695","1,695"
"1","T3459052","SLD","7202 PEARLY EVERLASTING AVE","TAMPA","33619","$399,999","$385,000","","","76","76","One","","2","19X20","Square Feet","2020","1,935","1,935"
"1","W7856407","SLD","1901 W RAMBLA ST","TAMPA","33612","$415,000","$385,000","","","72","212","One","","","","Square Feet","1959","1,665","2,410"
"1","T3460429","SLD","11105 NEWBRIDGE DR","RIVERVIEW","33579","$389,000","$386,000","","","6","6","Two","","2","","Square Feet","2004","2,336","3,113"
"1","T3461740","SLD","11856 THICKET WOOD DR","RIVERVIEW","33579","$383,000","$387,000","","","6","6","One","","2","","Square Feet","2016","1,884","2,474"
"1","T3461005","SLD","2012 DERBYWOOD DR","BRANDON","33510","$389,900","$389,900","","","8","8","One","","2","","Square Feet","1977","1,626","2,421"
"1","W7856778","SLD","11823 CLARE HILL AVE","RIVERVIEW","33579","$395,990","$390,000","","","76","76","Two","","2","","Square Feet","2020","2,135","2,639"
"1","T3460533","SLD","11443 CHILLY WATER CT","RIVERVIEW","33569","$399,443","$390,000","","","4","4","One","","2","00x00","Square Feet","2019","1,744","2,144"
"1","T3459315","SLD","1421 SCOTCH PINE DR","BRANDON","33511","$390,000","$390,000","","","22","22","One","","2","","Square Feet","1995","1,829","2,225"
"1","T3459050","SLD","602 FIELDSTONE DR","BRANDON","33511","$399,900","$390,000","","","9","9","One","","2","","Square Feet","1983","1,544","2,393"
