"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3437108","SLD","305 LIMONA RD Unit#RE","BRANDON","33510","$279,000","$275,000","","","11","11","One","","","","Square Feet","1957","1,040","1,344"
"1","T3438800","SLD","11549 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","$280,000","$280,000","","","4","4","One","","2","","Square Feet","2004","1,160","1,160"
"1","J959710","SLD","6502 N GLEN AVE","TAMPA","33614","$280,000","$280,000","","","0","0","One","","","","Square Feet","1959","1,113","1,857"
"1","L4936306","SLD","5006 S 86TH ST","TAMPA","33619","$299,999","$280,000","","","22","22","One","","","","Square Feet","1960","1,302","1,637"
"1","T3437290","SLD","1705 W ELDRED DR","TAMPA","33603","$280,000","$280,000","","","0","0","One","","","","Square Feet","1955","1,175","1,491"
"1","T3437118","SLD","6001 N LOIS AVE","TAMPA","33614","$289,900","$287,000","","","3","3","One","","","","Square Feet","1970","1,140","1,704"
"1","T3437903","SLD","3007 W JEAN ST","TAMPA","33614","$285,000","$290,000","","","4","4","One","","","","Square Feet","1958","1,082","1,082"
"1","T3438693","SLD","3312 W WISCONSIN AVE","TAMPA","33611","$299,900","$293,000","","","2","2","One","","","","Square Feet","1964","816","1,005"
"1","U8197471","SLD","11346 COCOA BEACH DR","RIVERVIEW","33569","$295,900","$295,000","","","34","34","One","","2","","Square Feet","2005","1,530","2,270"
"1","T3439334","SLD","3501 E YUKON ST","TAMPA","33604","$295,000","$295,000","","","3","3","One","","","","Square Feet","2023","1,350","1,350"
"1","T3438279","SLD","1913 E OSBORNE AVE","TAMPA","33610","$299,900","$295,000","","","4","4","One","","","","Square Feet","1926","1,084","1,404"
"1","T3439496","SLD","6003 MYER ST","TAMPA","33634","$300,000","$300,000","","","0","0","One","","","","Square Feet","1961","1,175","1,119"
"1","T3439330","SLD","3413 E YUKON ST","TAMPA","33604","$295,000","$300,000","","","2","2","One","","","","Square Feet","2023","1,350","1,350"
"1","T3439209","SLD","11357 COCOA BEACH DR","RIVERVIEW","33569","$299,900","$300,000","","","2","2","One","","2","22x20","Square Feet","2005","1,140","1,640"
"1","T3438583","SLD","7405 S WEST SHORE BLVD","TAMPA","33616","$300,000","$300,000","","","6","6","One","","","","Square Feet","1960","830","1,175"
"1","U8196937","SLD","11356 PALM ISLAND AVE","RIVERVIEW","33569","$295,900","$301,900","","","6","6","One","","2","","Square Feet","2005","1,425","2,037"
"1","O6103104","SLD","4610 COURTLAND ST","TAMPA","33610","$294,999","$302,000","","","6","6","One","","1","","Square Feet","2007","1,238","1,560"
"1","T3437955","SLD","7702 CORAL VINE LN","TAMPA","33619","$315,000","$302,000","","","19","19","One","","","","Square Feet","1956","1,399","1,463"
"1","T3440804","SLD","4205 E ELLICOTT ST","TAMPA","33610","$299,990","$303,000","","","5","5","One","","","","Square Feet","1960","1,467","1,467"
"1","J959683","SLD","11505 PAPERWOOD PL","RIVERVIEW","33579","$299,900","$305,000","","","1","1","One","","1","","Square Feet","1985","1,263","1,843"
"1","T3437414","SLD","4718 DUNQUIN PL","TAMPA","33610","$300,000","$309,000","","","2","2","One","","2","20X22","Square Feet","1994","1,337","1,941"
"1","T3441006","SLD","11837 WHISPER CREEK DR","RIVERVIEW","33569","$309,900","$309,900","","","3","3","Two","","2","","Square Feet","2003","1,688","2,655"
"1","T3441004","SLD","1716 W PALMETTO ST","TAMPA","33607","$309,900","$309,900","","","55","218","One","","","","Square Feet","1940","1,056","1,056"
"1","T3440314","SLD","12942 FIELDMOOR CT","RIVERVIEW","33579","$299,000","$310,000","","","2","2","One","","2","","Square Feet","2004","1,355","1,814"
"1","U8196486","SLD","706 E HUGH ST","TAMPA","33603","$295,000","$310,000","","","8","8","One","","1","","Square Feet","1910","2,290","2,290"
"1","T3437688","SLD","10401 N 25TH ST","TAMPA","33612","$315,000","$310,000","","","3","3","One","","","","Square Feet","1963","1,456","1,844"
"1","T3438947","SLD","10312 SALISBURY ST","RIVERVIEW","33569","$305,000","$314,900","","","0","0","One","","2","21X21","Square Feet","1992","1,618","2,255"
"1","T3438570","SLD","2912 FRIERSON AVE W","TAMPA","33614","$352,000","$315,000","","","3","3","One","","","","Square Feet","1955","970","970"
"1","U8197269","SLD","4730 W WISCONSIN AVE","TAMPA","33616","$325,000","$320,000","","","2","2","One","","","","Square Feet","1958","1,152","1,520"
"1","T3439373","SLD","16004 SAGEBRUSH RD","TAMPA","33618","$330,000","$320,000","","","7","7","One","","1","","Square Feet","1979","946","1,554"
"1","T3439296","SLD","311 E SELMA AVE","TAMPA","33603","$329,990","$320,000","","","26","26","One","","","","Square Feet","1996","1,204","1,246"
"1","T3437302","SLD","3611 E CHELSEA ST","TAMPA","33610","$329,900","$320,000","","","47","47","One","","","","Square Feet","1951","1,410","1,410"
"1","J959474","SLD","3034 N 39TH ST","TAMPA","33605","$320,000","$320,000","","","0","0","One","","","","Square Feet","1962","1,400","1,400"
"1","T3437071","SLD","11222 FIDDLEWOOD DR","RIVERVIEW","33579","$309,000","$320,000","","","3","3","One","","2","","Square Feet","1986","1,486","2,339"
"1","U8196777","SLD","8413 N DEXTER AVE","TAMPA","33604","$340,000","$321,000","","","36","36","One","","","","Square Feet","1952","1,020","1,116"
"1","U8196417","SLD","2332 W CHESTNUT ST","TAMPA","33607","$350,000","$323,000","","","57","57","One","","","","Square Feet","2009","1,354","1,354"
"1","T3437145","SLD","4105 W MONTGOMERY TER","TAMPA","33616","$380,000","$323,000","","","44","44","One","","","","Square Feet","1958","1,800","2,126"
"1","A4566916","SLD","311 E KIRBY ST","TAMPA","33604","$324,900","$324,900","","","44","44","Two","","","","Square Feet","2007","1,624","1,768"
"1","T3438199","SLD","7904 N 14TH ST. ST","TAMPA","33604","$324,999","$324,999","","","24","24","One","","","","Square Feet","1964","1,144","1,572"
"1","T3441118","SLD","4310 W NASSAU ST","TAMPA","33607","$350,000","$325,000","","","4","4","One","","","","Square Feet","2003","1,200","1,228"
"1","T3439742","SLD","4523 BRAY RD","TAMPA","33634","$350,000","$325,000","","","8","8","One","","","","Square Feet","1959","1,100","1,466"
"1","T3437556","SLD","313 E KIRBY ST","TAMPA","33604","$329,900","$325,000","","","0","0","Two","","","","Square Feet","2007","1,624","1,768"
"1","T3437234","SLD","4303 W OKLAHOMA AVE","TAMPA","33616","$349,900","$325,000","","","11","11","One","","","","Square Feet","1966","1,582","1,717"
"1","T3437124","SLD","6416 E 21ST AVE","TAMPA","33619","$318,000","$325,000","","","4","4","One","","","","Square Feet","1990","1,404","2,286"
"1","U8196712","SLD","11411 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","$330,000","$329,000","","","9","9","One","","2","21X21","Square Feet","2004","1,284","1,887"
"1","T3440125","SLD","13922 PATHFINDER DR","TAMPA","33625","$330,000","$330,000","","","4","4","One","","1","","Square Feet","1980","988","988"
"1","T3439679","SLD","12009 BRIDGE POINT LN","RIVERVIEW","33579","$330,000","$330,000","","","5","5","One","","2","","Square Feet","2005","1,544","2,048"
"1","T3439414","SLD","11501 SMOKETHORN DR","RIVERVIEW","33579","$330,000","$330,000","","","15","15","One","","1","","Square Feet","1984","1,263","1,843"
"1","T3438293","SLD","3919 W BAY AVE","TAMPA","33616","$340,000","$330,000","","","8","8","One","","","","Square Feet","1964","756","858"
"1","T3438274","SLD","4214 W IDLEWILD AVE","TAMPA","33614","$325,000","$330,000","","","5","5","One","","","","Square Feet","1975","1,144","1,452"
"1","T3439322","SLD","7718 DOWNING CIR","TAMPA","33610","$330,000","$335,000","","","12","12","One","","","","Square Feet","1960","1,464","1,464"
"1","T3438937","SLD","6909 DIMARCO RD","TAMPA","33634","$330,000","$335,000","","","3","3","One","","","","Square Feet","1959","1,314","1,663"
"1","T3438690","SLD","8118 CANTERBURY LAKE BLVD","TAMPA","33619","$349,900","$335,000","","","48","48","One","","2","20X21","Square Feet","2005","1,276","1,780"
"1","T3437850","SLD","4507 SHADBERRY DR","TAMPA","33624","$335,000","$335,000","","","4","4","One","","0","","Square Feet","1985","1,416","1,624"
"1","T3437418","SLD","12717 STANDBRIDGE DR","RIVERVIEW","33579","$339,000","$339,000","","","40","40","One","","2","","Square Feet","2003","1,578","2,070"
"1","T3440334","SLD","8316 N MULBERRY ST","TAMPA","33604","$339,900","$339,900","","","5","5","One","","","","Square Feet","1982","1,488","1,488"
"1","T3437878","SLD","12007 MIRACLE MILE DR","RIVERVIEW","33578","$339,900","$339,900","","","41","41","One","","2","20x19","Square Feet","2021","1,451","1,851"
"1","W7854202","SLD","1211 WINDY HILL DR","BRANDON","33510","$330,000","$340,000","","","2","2","One","","1","","Square Feet","1974","1,205","1,944"
"1","T3440572","SLD","1009 CROYDONWOOD CIR","BRANDON","33510","$340,000","$340,000","","","5","5","One","","2","","Square Feet","1977","1,564","2,290"
"1","U8197525","SLD","4522 W ROGERS AVE","TAMPA","33611","$349,900","$340,000","","","12","12","One","","1","","Square Feet","1966","1,541","1,541"
"1","T3440182","SLD","10912 N LANTANA AVE","TAMPA","33612","$349,990","$340,000","","","5","5","One","","","","Square Feet","1955","1,134","1,284"
"1","T3439801","SLD","3635 COPPERTREE CIR","BRANDON","33511","$325,000","$340,000","","","2","2","One","","2","","Square Feet","1977","1,235","2,106"
"1","T3438863","SLD","1601 N TAYLOR RD","BRANDON","33510","$340,000","$341,000","","","13","13","One","","1","","Square Feet","1973","1,067","1,653"
"1","T3437075","SLD","8115 N 37TH ST","TAMPA","33604","$359,900","$342,000","","","28","28","One","","","","Square Feet","1924","1,301","1,761"
"1","T3440795","SLD","14901 OLDGATE PL","TAMPA","33624","$400,000","$343,000","","","63","63","Two","","2","","Square Feet","1982","2,028","2,549"
"1","T3440870","SLD","10126 GOLDEN WONDER LN","RIVERVIEW","33578","$339,500","$344,500","","","18","18","One","","2","","Square Feet","2019","1,451","1,851"
"1","T3440404","SLD","11438 IVY FLOWER LOOP","RIVERVIEW","33578","$359,900","$345,000","","","5","5","Two","","2","19x20","Square Feet","2004","1,945","2,336"
"1","T3439336","SLD","3412 RIVERVIEW DR","TAMPA","33604","$345,000","$345,000","","","9","9","One","","","","Square Feet","2023","1,350","1,350"
"1","T3439320","SLD","3414 RIVERVIEW DR","TAMPA","33604","$345,000","$345,000","","","3","3","One","","","","Square Feet","2023","1,350","1,350"
"1","U8197053","SLD","4413 W LACKLAND PL","TAMPA","33616","$339,000","$346,000","","","3","3","One","","","","Square Feet","1972","1,185","1,185"
"1","U8197919","SLD","3203 PINELLAS PL","TAMPA","33619","$349,000","$349,000","","","11","11","One","","","","Square Feet","1977","1,886","2,070"
"1","U8197911","SLD","15940 WINDING DR","TAMPA","33624","$340,000","$350,000","","","2","2","One","","1","","Square Feet","1981","1,211","1,491"
"1","T3441001","SLD","11916 MIRACLE MILE DR","RIVERVIEW","33578","$350,000","$350,000","","","5","5","One","","2","18X20","Square Feet","2021","1,461","1,928"
"1","U8197789","SLD","3731 SOUTHVIEW DR","BRANDON","33511","$364,000","$350,000","","","31","31","Two","","2","","Square Feet","1974","1,763","2,787"
"1","T3440580","SLD","6801 FOUNTAIN AVE","TAMPA","33634","$325,000","$350,000","","","4","4","One","","","","Square Feet","1969","2,029","2,029"
"1","U8197484","SLD","1304 E OSBORNE","TAMPA","33603","$350,000","$350,000","","","144","189","One","","","","Square Feet","1956","1,815","2,082"
"1","T3438801","SLD","2316 E 112TH AVE","TAMPA","33612","$350,000","$350,000","","","111","111","One","","","","Square Feet","1967","1,676","1,780"
"1","T3438265","SLD","6805 SUMMER COVE DR","RIVERVIEW","33578","$350,000","$350,000","","","2","2","Two","","1","","Square Feet","2000","1,480","1,768"
"1","T3437931","SLD","1512 E HANNA AVE","TAMPA","33610","$339,000","$350,000","","","4","4","One","","","","Square Feet","1979","1,086","1,788"
"1","T3437500","SLD","3902 W CASS ST","TAMPA","33609","$399,900","$350,000","","","12","12","One","","","","Square Feet","1959","1,355","2,011"
"1","U8196799","SLD","3710 W SLIGH AVE","TAMPA","33614","$335,000","$350,100","","","6","6","One","","2","","Square Feet","2003","1,430","1,887"
"1","T3439325","SLD","4815 SAN PABLO PL","TAMPA","33634","$370,000","$352,000","","","15","15","One","","","","Square Feet","1971","1,316","1,654"
"1","T3440037","SLD","13209 JETER CREEK DR","RIVERVIEW","33579","$350,000","$355,000","","","10","10","One","","2","","Square Feet","2020","1,561","1,561"
"1","T3439520","SLD","2816 W KIRBY ST","TAMPA","33614","$355,000","$355,000","","","7","7","One","","","","Square Feet","1958","1,326","1,851"
"1","T3438571","SLD","8302 N MULBERRY ST","TAMPA","33604","$380,000","$355,000","","","6","186","One","","","","Square Feet","1986","1,715","5,000"
"1","T3437778","SLD","7409 MARIA CV","RIVERVIEW","33578","$344,900","$355,000","","","5","5","One","","2","","Square Feet","1985","1,558","2,348"
"1","U8195902","SLD","1231 TUXFORD DR","BRANDON","33511","$355,500","$355,500","","","65","65","One","","2","","Square Feet","1988","1,508","2,357"
"1","T3439824","SLD","10234 ALLENWOOD DR","RIVERVIEW","33569","$349,999","$356,000","","","2","2","One","","2","","Square Feet","1996","1,496","2,205"
"1","T3439201","SLD","1013 E 25TH ST","TAMPA","33605","$375,000","$357,500","","","9","9","One","","","","Square Feet","1980","1,400","1,884"
"1","L4936517","SLD","11739 PINK PLUMERIA CT","RIVERVIEW","33579","$357,735","$357,735","","","4","4","One","","2","19x18","Square Feet","2023","1,538","2,083"
"1","T3439190","SLD","209 TERRACE DR","BRANDON","33510","$350,000","$360,000","","","5","5","One","","","","Square Feet","1965","1,490","1,490"
"1","T3439066","SLD","11907 BRIGHTON KNOLL LOOP","RIVERVIEW","33579","$370,000","$360,000","","","10","10","One","","2","20x20","Square Feet","2020","1,846","2,395"
"1","T3438726","SLD","9601 CARR RD","RIVERVIEW","33569","$350,000","$360,000","","","5","5","One","","3","40x25","Square Feet","1970","936","1,177"
"1","U8196587","SLD","6407 ROSEWOOD DR","TAMPA","33615","$375,000","$360,000","","","2","2","One","","","","Square Feet","1966","1,602","1,874"
"1","T3440842","SLD","521 E LUMSDEN RD","BRANDON","33511","$363,300","$363,000","","","17","17","One","","","","Square Feet","1965","1,596","1,901"
"1","T3437531","SLD","2605 CALLE ST","TAMPA","33619","$374,900","$365,000","","","19","19","One","","","","Square Feet","1971","1,710","1,798"
"1","T3440301","SLD","14701 PENGUIN PL","TAMPA","33625","$366,000","$366,000","","","6","6","One","","2","","Square Feet","1979","1,432","1,948"
"1","U8196847","SLD","9010 DIXIANA VILLA CIR","TAMPA","33635","$367,000","$367,000","","","14","14","One","","1","","Square Feet","1986","1,164","1,164"
"1","T3438817","SLD","12847 TANNENCREST DR","RIVERVIEW","33579","$380,000","$368,000","","","11","11","One","","2","18x20","Square Feet","2021","1,614","2,231"
"1","T3438833","SLD","1523 KESTREL WAY","BRANDON","33511","$369,000","$369,000","","","1","1","One","","2","","Square Feet","1986","1,296","1,926"
"1","J959873","SLD","1430 E 99TH AVE","TAMPA","33612","$370,000","$370,000","","","0","172","One","","2","","Square Feet","2023","1,600","1,600"
"1","T3438540","SLD","10106 WHEATLEY HILLS CT","TAMPA","33615","$360,000","$370,000","","","0","0","One","","","","Square Feet","1980","1,455","2,242"
"1","T3438180","SLD","2019 CULPEPPER DR","BRANDON","33511","$380,000","$370,000","","","4","4","One","","2","","Square Feet","1987","1,767","2,572"
"1","T3437895","SLD","7502 FOREST MERE DR","RIVERVIEW","33578","$367,500","$370,000","","","1","1","One","","2","19x22","Square Feet","2012","1,732","2,367"
"1","A4566185","SLD","4514 W FIG ST","TAMPA","33609","$425,000","$370,000","","","16","16","One","","","","Square Feet","1972","1,200","1,717"
"1","T3437651","SLD","11535 IVY FLOWER LOOP","RIVERVIEW","33578","$364,900","$370,000","","","35","35","Two","","2","","Square Feet","2003","1,926","2,336"
"1","T3437608","SLD","10019 CRESTED FRINGE DR","RIVERVIEW","33578","$415,000","$370,000","","","18","18","Two","","2","20X20","Square Feet","2016","2,542","3,030"
"1","T3437158","SLD","3118 W PARIS ST","TAMPA","33614","$386,000","$371,360","","","4","4","One","","1","","Square Feet","1976","1,290","2,077"
"1","T3441075","SLD","11403 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","$374,900","$371,500","","","3","3","Two","","2","","Square Feet","2005","1,828","2,772"
"1","T3440820","SLD","4016 W LA SALLE ST","TAMPA","33607","$369,000","$372,000","","","3","3","One","","","","Square Feet","1972","1,251","1,251"
"1","U8197800","SLD","8105 N OTIS AVE","TAMPA","33604","$359,000","$372,000","","","2","2","One","","","","Square Feet","1951","1,514","1,710"
"1","T3439133","SLD","6909 SILVERMILL DR","TAMPA","33635","$420,000","$372,000","","","87","87","One","","2","19X22","Square Feet","1984","1,748","2,224"
"1","T3440868","SLD","612 HILLPINE WAY","BRANDON","33510","$379,900","$374,000","","","20","20","One","","2","","Square Feet","1976","1,764","2,430"
"1","T3440547","SLD","1601 E 98TH AVE","TAMPA","33612","$369,900","$374,000","","","34","34","One","","","","Square Feet","2023","1,485","1,919"
"1","T3440479","SLD","13275 EVENING SUNSET LN","RIVERVIEW","33579","$369,900","$375,000","","","11","11","One","","2","","Square Feet","2004","1,959","2,857"
"1","T3440272","SLD","10905 TRAILING VINE DR","TAMPA","33610","$375,000","$375,000","","","6","6","One","","2","18x20","Square Feet","2020","1,516","2,034"
"1","U8197470","SLD","13024 EARLY RUN LN","RIVERVIEW","33569","$375,000","$375,000","","","9","9","One","","2","20x20","Square Feet","2002","1,685","2,478"
"1","T3440034","SLD","11631 COUNTRY RUN RD","TAMPA","33624","$375,000","$375,000","","","2","2","One","","2","","Square Feet","1983","1,467","1,977"
"1","T3439188","SLD","11229 SPRING POINT CIR","RIVERVIEW","33579","$365,000","$375,000","","","4","4","One","","2","19x20","Square Feet","2016","1,700","2,268"
"1","T3439164","SLD","8203 N 17TH ST","TAMPA","33604","$389,000","$375,000","","","29","29","One","","1","","Square Feet","2023","1,557","1,937"
"1","T3439059","SLD","8201 N 17TH ST","TAMPA","33604","$389,000","$375,000","","","27","27","One","","1","","Square Feet","2023","1,557","1,937"
"1","T3438900","SLD","6047 LANSHIRE DR","TAMPA","33634","$389,900","$375,000","","","6","6","One","","1","","Square Feet","2001","1,456","1,910"
"1","T3438471","SLD","633 STILLVIEW CIR","BRANDON","33510","$384,500","$375,000","","","6","6","One","","2","19X20","Square Feet","1985","1,412","1,802"
"1","T3437482","SLD","13301 HOLLOWBEND LN","RIVERVIEW","33569","$375,000","$375,000","","","4","4","One","","2","","Square Feet","1988","1,809","2,749"
"1","T3437902","SLD","4516 PAPER MULBERRY PL","RIVERVIEW","33578","$375,740","$375,740","","","2","2","One","","2","","Square Feet","2013","1,551","2,290"
"1","T3437293","SLD","6619 WATERTON DR","RIVERVIEW","33578","$399,990","$377,000","","","9","9","Two","","2","","Square Feet","2004","2,347","3,018"
"1","T3440284","SLD","12718 LONGCREST DR","RIVERVIEW","33579","$399,900","$377,500","","","6","6","One","","2","","Square Feet","2003","1,772","2,678"
"1","O6103993","SLD","7015 W POCAHONTAS AVE","TAMPA","33634","$374,000","$378,000","","","2","2","One","","","","Square Feet","1969","1,810","1,810"
"1","T3439806","SLD","8909 SANDY PLAINS DR","RIVERVIEW","33578","$375,000","$379,000","","","4","4","One","","2","20X24","Square Feet","2004","1,719","2,536"
"1","T3437224","SLD","3510 W WISCONSIN AVE","TAMPA","33611","$379,900","$379,900","","","6","6","One","","","","Square Feet","1999","1,136","1,458"
"1","T3439044","SLD","1703 SUNNYHILLS DR","BRANDON","33510","$379,999","$379,999","","","4","4","One","","2","","Square Feet","1973","1,922","2,384"
"1","T3440658","SLD","103 E MORGAN ST","BRANDON","33510","$379,000","$380,000","","","34","34","One","","1","13X22","Square Feet","1957","1,404","1,715"
"1","T3438987","SLD","4503 W ELM ST","TAMPA","33614","$375,000","$380,000","","","8","8","Two","","","","Square Feet","1966","1,534","1,534"
"1","T3438867","SLD","1414 E HANNA AVE","TAMPA","33604","$374,000","$380,000","","","3","3","One","","0","","Square Feet","1947","1,366","1,666"
"1","T3438758","SLD","7608 CORAL VINE LN","TAMPA","33619","$380,000","$380,000","","","28","28","One","","","","Square Feet","1959","1,460","1,734"
"1","T3440682","SLD","11565 MISTY ISLE LN","RIVERVIEW","33579","$385,000","$382,000","","","4","4","One","","2","","Square Feet","2005","1,936","2,568"
"1","T3439273","SLD","1303 FLORIDA OAK CT","BRANDON","33510","$379,900","$384,900","","","3","3","One","","2","","Square Feet","1986","1,410","2,068"
"1","T3439956","SLD","1421 BIRCHSTONE AVE","BRANDON","33511","$389,900","$385,000","","","71","71","One","","2","","Square Feet","2000","1,335","1,987"
"1","T3438861","SLD","10259 STRAWBERRY TETRA DR","RIVERVIEW","33578","$405,000","$385,000","","","10","10","Two","","2","","Square Feet","2018","2,575","2,975"
"1","T3438593","SLD","1317 MISTY VALLEY DR","BRANDON","33510","$399,000","$385,000","","","110","110","One","","2","","Square Feet","2012","1,774","1,774"
"1","U8196530","SLD","10106 SEA SPRAY PL","TAMPA","33624","$375,000","$385,000","","","4","4","One","","2","18x20","Square Feet","1992","1,405","2,068"
"1","T3437358","SLD","4542 W HANNA AVE","TAMPA","33614","$414,900","$385,000","","","11","11","One","","","","Square Feet","1962","1,345","2,096"
"1","L4936515","SLD","11738 CONIFER CONE CT","RIVERVIEW","33579","$385,280","$385,280","","","18","18","One","","2","18x21","Square Feet","2023","1,715","2,402"
"1","T3437715","SLD","4414 W PARIS ST","TAMPA","33614","$395,000","$388,000","","","38","38","One","","1","","Square Feet","1959","1,407","1,851"
"1","T3439275","SLD","1917 W CHERRY ST","TAMPA","33607","$389,000","$389,000","","","5","5","One","","","","Square Feet","1996","1,204","1,372"
"1","T3439872","SLD","105 WATKINS WAY","BRANDON","33510","$389,900","$389,900","","","0","0","One","","1","","Square Feet","1957","1,594","2,098"
"1","W7854216","SLD","5140 STERLING MANOR DR","TAMPA","33647","$394,900","$390,000","","","12","12","One","","2","","Square Feet","1994","1,536","2,028"
"1","T3440874","SLD","2006 W MEADOWBROOK AVE","TAMPA","33612","$395,000","$390,000","","","9","9","One","","","","Square Feet","1954","1,440","1,440"
"1","T3440058","SLD","4514 W CLIFTON ST","TAMPA","33614","$384,900","$390,000","","","4","4","One","","","","Square Feet","1959","1,320","1,764"
"1","T3439025","SLD","923 SYLVIA LN","TAMPA","33613","$399,900","$390,000","","","3","3","One","","2","20x20","Square Feet","1962","1,699","2,218"
"1","T3437864","SLD","11208 DONNEYMOOR DR","RIVERVIEW","33569","$409,000","$390,000","","","28","28","One","","2","24X22","Square Feet","1976","1,681","2,301"
"1","T3438411","SLD","12894 FRENCH MARKET DR","RIVERVIEW","33579","$390,900","$390,900","","","17","17","Two","","2","","Square Feet","2021","2,073","2,586"
"1","T3438922","SLD","12003 LAKE RIDGE RD","TAMPA","33618","$425,000","$395,000","","","3","3","One","","","","Square Feet","1958","2,141","2,326"
"1","T3438857","SLD","12923 ASTORWOOD PL","RIVERVIEW","33579","$385,000","$395,000","","","12","12","One","","3","00x00","Square Feet","1987","1,936","2,794"
"1","T3441070","SLD","2906 W AVERILL AVE","TAMPA","33611","$399,000","$397,000","","","7","7","One","","","","Square Feet","1955","925","1,296"
"1","T3438824","SLD","11867 BRIGHTON KNOLL LOOP","RIVERVIEW","33579","$397,000","$397,000","","","30","30","Two","","2","","Square Feet","2019","2,232","2,736"
"1","T3439282","SLD","4501 S TRASK ST","TAMPA","33611","$399,000","$399,000","","","1","1","One","","","","Square Feet","1957","1,306","2,229"
"1","T3441035","SLD","810 W SLIGH AVE","TAMPA","33604","$399,000","$400,000","","","47","47","One","","","","Square Feet","1979","1,360","1,462"
