"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3456229","SLD","3817 W BAY TO BAY BLVD","TAMPA","33629","$375,000","$320,000","","","2","2","One","","1","220X220","Square Feet","1948","885","885"
"1","T3454459","SLD","8402 WOODHURST DR","TAMPA","33615","$310,000","$320,000","","","8","8","One","","1","","Square Feet","1971","1,240","1,927"
"1","U8204725","SLD","10039 CREEK BLUFF DR","RIVERVIEW","33578","$315,000","$320,000","","","4","4","One","","2","","Square Feet","2004","1,436","1,832"
"1","T3453692","SLD","11512 BAY GARDENS LOOP","RIVERVIEW","33569","$325,000","$323,000","","","2","85","One","","2","","Square Feet","2005","1,510","1,510"
"1","O6123254","SLD","11007 MARIAN LN","RIVERVIEW","33578","$339,000","$323,500","","","11","11","One","","1","","Square Feet","1984","1,044","1,420"
"1","T3456730","SLD","10448 HALLMARK BLVD","RIVERVIEW","33578","$329,990","$324,000","","","3","3","One","","2","","Square Feet","1999","1,503","1,951"
"1","U8206031","SLD","11420 MOUNTAIN BAY DR","RIVERVIEW","33569","$315,900","$325,000","","","4","4","One","","2","","Square Feet","2006","1,870","2,396"
"1","J963402","SLD","3101 RIGGS LN","TAMPA","33618","$325,000","$325,000","","","0","0","One","","2","","Square Feet","1974","1,839","2,765"
"1","O6123107","SLD","11545 ADDISON CHASE DR","RIVERVIEW","33579","$342,000","$325,000","","","61","61","One","","2","","Square Feet","2007","1,550","1,550"
"1","T3456273","SLD","6406 N 45TH ST","TAMPA","33610","$329,900","$325,000","","","75","75","One","","2","20x20","Square Feet","1984","1,416","1,851"
"1","T3455661","SLD","11005 LAUREL BROOK CT","RIVERVIEW","33569","$329,900","$325,000","","","126","126","Two","","2","","Square Feet","2002","2,516","3,232"
"1","T3455320","SLD","3511 E 11TH AVE","TAMPA","33605","$320,000","$325,000","","","8","8","Two","","1","","Square Feet","2008","1,364","1,691"
"1","T3454574","SLD","10526 WHISPERING HAMMOCK DR","RIVERVIEW","33578","$325,000","$325,000","","","9","9","One","","2","","Square Feet","2016","1,535","1,535"
"1","T3453608","SLD","715 FAIRMONT DR","BRANDON","33511","$310,000","$325,000","","","3","3","One","","1","","Square Feet","1972","1,499","2,075"
"1","T3453521","SLD","4613 N TROY ST","TAMPA","33610","$325,000","$325,000","","","69","69","One","","0","","Square Feet","1967","1,472","2,121"
"1","T3454109","SLD","10428 BENEVA DR","TAMPA","33647","$339,900","$327,500","","","0","0","One","","2","","Square Feet","2002","1,310","8,301"
"1","T3457558","SLD","1505 W PATTERSON ST","TAMPA","33604","$315,000","$330,000","","","2","2","One","","","","Square Feet","1960","1,200","1,448"
"1","T3456869","SLD","4309 W OKLAHOMA AVE","TAMPA","33616","$338,000","$330,000","","","21","21","One","","","","Square Feet","1965","955","1,297"
"1","T3456284","SLD","612 HIGHVIEW CIR S","BRANDON","33510","$335,000","$330,000","","","6","6","One","","","","Square Feet","1974","1,225","1,685"
"1","T3456201","SLD","7216 N LINCOLN AVE","TAMPA","33614","$329,900","$330,000","","","3","3","One","","","","Square Feet","1963","1,224","1,732"
"1","T3454247","SLD","6801 FERNFIELD CT","TAMPA","33634","$329,000","$330,000","","","6","6","One","","1","","Square Feet","1978","1,092","1,488"
"1","T3454246","SLD","4310 S ANITA BLVD","TAMPA","33611","$335,000","$330,000","","","19","19","One","","","","Square Feet","1953","929","1,479"
"1","L4937849","SLD","13508 CAPITOL DR","TAMPA","33613","$349,900","$330,000","","","2","2","One","","2","20x20","Square Feet","1978","1,543","2,500"
"1","T3457381","SLD","11737 FOREST HILLS DR","TAMPA","33612","$389,900","$333,000","","","40","40","One","","1","","Square Feet","1955","1,264","1,809"
"1","U8205731","SLD","2024 LORI ANN ST","BRANDON","33510","$334,000","$334,000","","","7","7","Two","","","","Square Feet","1986","1,362","2,137"
"1","T3457434","SLD","3723 MEADOWBREEZE DR","TAMPA","33619","$329,900","$334,500","","","19","19","One","","1","","Square Feet","1980","1,026","1,642"
"1","W7856199","SLD","8217 N SEMMES ST","TAMPA","33604","$339,900","$334,500","","","33","33","One","","","","Square Feet","1986","1,800","1,800"
"1","T3457560","SLD","11415 SMOKETHORN DR","RIVERVIEW","33579","$340,000","$335,000","","","4","4","One","","2","","Square Feet","1988","1,723","2,173"
"1","T3455152","SLD","611 RAPID FALLS DR","BRANDON","33511","$335,000","$335,000","","","4","4","One","","2","","Square Feet","1988","1,647","2,409"
"1","T3455150","SLD","10305 HOLSTEIN EDGE PL","RIVERVIEW","33569","$349,800","$335,000","","","9","9","One","","2","","Square Feet","2018","1,537","2,246"
"1","J962866","SLD","12513 CARDIFF DR","TAMPA","33625","$335,000","$335,000","","","0","0","Two","","1","","Square Feet","1984","1,700","2,433"
"1","L4938218","SLD","10524 GOLDWATER LN","RIVERVIEW","33578","$342,900","$337,000","","","19","19","One","","2","20x20","Square Feet","2001","1,783","1,783"
"1","T3454286","SLD","2913 N 18TH ST","TAMPA","33605","$329,000","$338,500","","","4","4","One","Interior Entry","","","Square Feet","1920","1,683","1,914"
"1","T3456137","SLD","8040 DEERWOOD CIR","TAMPA","33610","$349,500","$339,500","","","18","18","One","","2","20X22","Square Feet","1982","1,611","2,093"
"1","T3455524","SLD","8707 N 13TH ST","TAMPA","33604","$340,000","$340,000","","","29","29","One","","1","","Square Feet","2014","1,467","1,911"
"1","J962807","SLD","6211 S RICHARD AVE","TAMPA","33616","$320,000","$340,000","","","1","1","One","","","","Square Feet","1958","1,072","1,588"
"1","A4573920","SLD","12014 MYRTLE ROCK DR","RIVERVIEW","33578","$345,000","$340,000","","","3","3","One","","2","","Square Feet","2019","1,672","2,266"
"1","W7855813","SLD","146 E 145TH AVE","TAMPA","33613","$324,900","$343,875","","","22","22","One","","2","20x20","Square Feet","2004","1,438","1,866"
"1","T3456403","SLD","12509 LIMPET DR","TAMPA","33625","$343,200","$344,000","","","17","17","One","","1","","Square Feet","1982","1,483","2,167"
"1","T3456544","SLD","16030 WESTERHAM DR","TAMPA","33647","$340,000","$345,000","","","2","2","One","","2","","Square Feet","1995","1,289","1,940"
"1","T3456219","SLD","5115 ELDORADO DR","TAMPA","33615","$324,400","$345,000","","","6","6","One","","","","Square Feet","1961","1,574","1,674"
"1","T3454961","SLD","7122 KINGSBURY CIR","TAMPA","33610","$390,000","$345,000","","","41","41","One","","","","Square Feet","1965","2,386","3,371"
"1","T3454163","SLD","7721 W POCAHONTAS AVE","TAMPA","33615","$345,000","$345,000","","","3","3","One","","1","","Square Feet","1966","1,189","1,598"
"1","T3457529","SLD","6915 SENOJ DR","TAMPA","33610","$350,000","$345,500","","","5","5","One","","1","","Square Feet","1967","1,690","2,107"
"1","U8205329","SLD","11115 GOLDEN SILENCE DR","RIVERVIEW","33579","$349,000","$346,500","","","52","52","Two","","2","","Square Feet","2005","2,375","2,921"
"1","T3456061","SLD","10820 PEPPERSONG DR","RIVERVIEW","33578","$350,000","$347,000","","","39","39","One","","2","21x22","Square Feet","1989","1,242","1,692"
"1","O6124516","SLD","10517 EGRET HAVEN LN","RIVERVIEW","33578","$355,000","$348,000","","","14","14","One","","2","","Square Feet","2001","1,500","2,210"
"1","T3454232","SLD","1013 YORK CT","BRANDON","33510","$349,999","$349,999","","","4","4","One","","2","","Square Feet","1974","1,548","2,375"
"1","T3456752","SLD","501 TIMBER POND DR","BRANDON","33510","$340,000","$350,000","","","3","3","One","","2","","Square Feet","1986","1,362","2,180"
"1","T3456561","SLD","7801 HANCOCK ST","RIVERVIEW","33578","$350,000","$350,000","","","6","6","One","","1","12x28","Square Feet","1976","1,359","2,026"
"1","T3456165","SLD","6710 GEORGE RD","TAMPA","33634","$320,000","$350,000","","","5","5","One","","","","Square Feet","1984","1,200","8,276"
"1","T3455650","SLD","11407 COCONUT ISLAND DR","RIVERVIEW","33569","$349,900","$350,000","","","100","100","One","","2","","Square Feet","2005","1,906","2,624"
"1","T3454872","SLD","121 BRENTSHIRE DR","BRANDON","33511","$339,000","$350,000","","","3","3","One","","2","","Square Feet","1970","1,846","2,658"
"1","T3454036","SLD","4506 N OLA AVE","TAMPA","33603","$350,000","$350,000","","","3","3","One","","","","Square Feet","1928","1,008","1,320"
"1","T3453724","SLD","2410 E 99TH AVE","TAMPA","33612","$355,000","$350,000","","","12","12","One","","","","Square Feet","1964","1,528","1,676"
"1","T3453165","SLD","1409 E 23RD AVE","TAMPA","33605","$350,000","$350,000","","","2","2","One","","0","","Square Feet","1915","1,092","1,274"
"1","T3457415","SLD","7806 CAPITANO ST","RIVERVIEW","33578","$352,000","$351,500","","","6","6","One","","2","","Square Feet","1974","1,360","2,194"
"1","T3456742","SLD","11650 TROPICAL ISLE LN","RIVERVIEW","33579","$355,000","$352,000","","","28","28","One","","2","","Square Feet","2005","1,685","2,085"
"1","T3453528","SLD","10311 BOGGY MOSS DR","RIVERVIEW","33578","$369,900","$352,500","","","29","37","One","","2","","Square Feet","2017","1,810","1,810"
"1","L4937993","SLD","11407 CRESTLAKE VILLAGE DR","RIVERVIEW","33569","$349,900","$353,500","","","14","14","One","","2","20x20","Square Feet","2005","1,655","2,210"
"1","T3457357","SLD","8428 QUARTER HORSE DR","RIVERVIEW","33578","$355,000","$355,000","","","37","37","Two","","2","","Square Feet","2002","1,531","2,026"
"1","O6122455","SLD","3612 E 23RD AVE","TAMPA","33605","$355,000","$355,000","","","10","10","Two","","2","","Square Feet","2019","1,868","2,068"
"1","T3457480","SLD","407 DESIREE DR","BRANDON","33511","$359,000","$357,000","","","2","2","One","","2","","Square Feet","1971","1,704","2,619"
"1","T3453891","SLD","1011 CORNWALL CT","BRANDON","33510","$359,000","$359,000","","","48","48","One","","2","20x20","Square Feet","1973","1,452","2,343"
"1","T3455805","SLD","204 FOXWOOD DR","BRANDON","33510","$354,900","$360,000","","","3","3","One","","2","","Square Feet","1978","1,643","2,263"
"1","T3455671","SLD","13262 JETER CREEK DR","RIVERVIEW","33579","$376,000","$360,000","","","75","75","One","","2","","Square Feet","2020","1,540","2,008"
"1","T3454320","SLD","3709 N 35TH ST","TAMPA","33610","$360,000","$360,000","","","12","12","One","","1","15x20","Square Feet","1971","1,420","1,874"
"1","T3453960","SLD","2140 W MINNEHAHA ST","TAMPA","33604","$350,000","$360,000","","","21","21","One","","","","Square Feet","1959","1,332","1,716"
"1","T3454715","SLD","1718 W PALMETTO ST","TAMPA","33607","$375,000","$360,500","","","2","2","One","","","","Square Feet","1977","1,243","1,592"
"1","J963085","SLD","11001 N ARMENIA AVE","TAMPA","33612","$361,000","$361,000","","","0","0","One","","2","18X18","Square Feet","1969","1,526","1,526"
"1","T3456809","SLD","3020 W HAYA ST","TAMPA","33614","$365,000","$365,000","","","29","29","One","","","","Square Feet","1981","1,024","1,500"
"1","T3455716","SLD","1351 CORNER OAKS DR","BRANDON","33510","$379,900","$365,000","","","0","0","One","","2","19x22","Square Feet","1985","1,512","2,283"
"1","T3454655","SLD","8006 N OLA AVE","TAMPA","33604","$374,900","$367,500","","","22","22","One","","","","Square Feet","1957","1,260","1,260"
"1","T3457526","SLD","9805 LARITA PL","RIVERVIEW","33569","$390,000","$369,185","","","27","27","One","","3","","Square Feet","1998","1,699","2,329"
"1","T3457454","SLD","1411 E 27TH AVE","TAMPA","33605","$399,900","$370,000","","","10","10","One","","","","Square Feet","1962","1,288","1,500"
"1","U8206034","SLD","7920 MOCCASIN TRAIL DR","RIVERVIEW","33578","$375,000","$370,000","","","13","13","One","","2","","Square Feet","2004","1,997","2,618"
"1","T3453421","SLD","1005 E IDA ST","TAMPA","33603","$369,000","$370,000","","","11","11","One","","1","","Square Feet","1947","1,088","1,232"
"1","T3453452","SLD","8307 CANTERBURY LAKE BLVD","TAMPA","33619","$369,900","$370,100","","","7","7","One","","2","24x24","Square Feet","2003","1,715","1,715"
"1","T3456878","SLD","6616 S KISSIMMEE ST","TAMPA","33616","$364,900","$371,000","","","6","6","One","","","","Square Feet","1971","1,061","1,467"
"1","T3454939","SLD","1309 VINETREE DR","BRANDON","33510","$372,000","$372,000","","","10","10","One","","2","22x22","Square Feet","1997","2,043","2,043"
"1","T3454595","SLD","11386 BROOKE EDGE AVE","RIVERVIEW","33569","$374,490","$372,990","","","1","1","One","","2","18x20","Square Feet","2023","1,615","2,220"
"1","T3457557","SLD","1914 DERBYWOOD DR","BRANDON","33510","$375,000","$375,000","","","2","2","One","","2","","Square Feet","1977","1,609","2,109"
"1","O6123190","SLD","11609 TROPICAL ISLE LN","RIVERVIEW","33579","$369,990","$375,000","","","15","15","One","","2","","Square Feet","2004","1,936","2,656"
"1","T3454762","SLD","7336 FILBERT LN","TAMPA","33637","$375,000","$375,000","","","3","3","One","","1","","Square Feet","1969","1,046","1,472"
"1","T3454589","SLD","7520 N CORTEZ ST","TAMPA","33614","$364,900","$375,000","","","12","12","One","","","","Square Feet","1959","1,232","1,400"
"1","T3454139","SLD","10438 HALLMARK BLVD","RIVERVIEW","33578","$376,500","$375,000","","","75","75","One","","2","18x18","Square Feet","1999","1,941","2,848"
"1","T3455297","SLD","2911 W CLIFTON ST","TAMPA","33614","$390,000","$375,124","","","-4","-4","One","","","","Square Feet","1958","1,760","1,914"
"1","T3455643","SLD","401 E NORTH ST","TAMPA","33604","$375,000","$375,500","","","96","96","One","","","","Square Feet","1922","1,233","1,233"
"1","T3456198","SLD","10544 LAGUNA PLAINS DR","RIVERVIEW","33578","$369,000","$377,000","","","4","4","One","","2","","Square Feet","2019","1,993","2,586"
"1","U8205594","SLD","8715 N HYALEAH RD","TAMPA","33617","$379,000","$379,000","","","12","12","One","","1","","Square Feet","1960","1,365","1,779"
"1","T3457621","SLD","10221 SHADY PRESERVE DR","RIVERVIEW","33578","$379,900","$379,900","","","78","78","One","","2","","Square Feet","2022","1,960","2,360"
"1","U8206281","SLD","18122 ANTIETAM CT","TAMPA","33647","$380,000","$380,000","","","5","5","One","","2","20x20","Square Feet","1999","1,566","2,208"
"1","T3455187","SLD","6023 SANTA MONICA DR","TAMPA","33615","$399,000","$380,000","","","14","14","One","","","","Square Feet","1962","1,676","1,976"
"1","J962921","SLD","906 W VIRGINIA AVE","TAMPA","33603","$380,000","$380,000","","","0","0","One","","1","","Square Feet","1954","1,629","1,629"
"1","T3454265","SLD","104 MITCHELL DR","BRANDON","33511","$375,000","$380,000","","","3","3","One","","2","21x21","Square Feet","1978","1,697","2,598"
"1","T3455008","SLD","6610 WATERTON DR","RIVERVIEW","33578","$379,900","$382,000","","","7","7","One","","2","18x23","Square Feet","2004","1,553","1,969"
"1","U8206273","SLD","3602 E COMANCHE AVE","TAMPA","33610","$389,900","$383,000","","","45","45","One","","2","20X24","Square Feet","2022","1,446","1,446"
"1","T3457596","SLD","4020 S WEST SHORE BLVD","TAMPA","33611","$387,000","$385,000","","","64","64","One","","","","Square Feet","1951","1,080","1,578"
"1","U8206078","SLD","814 E 126TH AVE","TAMPA","33612","$385,000","$385,000","","","6","6","One","","4","20X40","Square Feet","1964","1,509","2,278"
"1","L4938145","SLD","1506 KESTREL WAY","BRANDON","33511","$399,900","$385,000","","","42","42","One","","2","","Square Feet","1985","1,519","1,984"
"1","T3456623","SLD","711 CALM DR","BRANDON","33511","$385,000","$385,000","","","6","6","Two","","2","","Square Feet","1983","1,667","2,440"
"1","T3455838","SLD","13310 BEECHBERRY DR","RIVERVIEW","33579","$390,000","$385,000","","","23","23","Two","","2","20x19","Square Feet","1994","1,983","2,940"
"1","T3454748","SLD","7317 MONTEREY BLVD","TAMPA","33625","$379,900","$385,000","","","3","3","One","","1","","Square Feet","1983","1,220","1,680"
"1","T3454535","SLD","3116 S ADAMS ST","TAMPA","33611","$399,900","$385,000","","","15","15","One","","","","Square Feet","1947","1,114","1,114"
"1","T3454000","SLD","3825 LAKESHORE DR","TAMPA","33604","$385,000","$385,000","","","0","0","One","","","","Square Feet","1952","1,081","1,961"
"1","T3453643","SLD","626 BREEZEWAY CT","BRANDON","33511","$389,900","$385,000","","","1","1","One","","2","20x20","Square Feet","2011","1,796","2,487"
"1","T3457569","SLD","8415 POYDRAS LN","TAMPA","33635","$399,000","$387,000","","","42","42","One","","2","","Square Feet","1999","1,420","1,832"
"1","U8204523","SLD","6402 REEF CIR","TAMPA","33625","$399,000","$388,250","","","3","3","Two","","1","","Square Feet","1985","1,472","1,472"
"1","T3455034","SLD","812 E PARIS ST","TAMPA","33604","$375,000","$389,000","","","30","30","One","Crawl Space","","","Square Feet","1923","1,144","1,364"
"1","T3453234","SLD","11521 MISTY ISLE LN","RIVERVIEW","33579","$375,000","$389,900","","","5","5","One","","2","20x20","Square Feet","2005","1,936","2,568"
"1","T3456566","SLD","13631 ASHLAR SLATE PL","RIVERVIEW","33579","$388,000","$390,000","","","7","7","One","","2","","Square Feet","2018","1,744","2,144"
"1","U8205485","SLD","7135 SILVERMILL DR","TAMPA","33635","$385,000","$390,000","","","3","3","One","","2","","Square Feet","1988","1,787","2,226"
"1","T3455481","SLD","12273 LEGACY BRIGHT ST","RIVERVIEW","33578","$390,000","$390,000","","","4","4","One","","2","24X24","Square Feet","2019","1,704","2,188"
"1","T3455036","SLD","20719 GREAT LAUREL AVE","TAMPA","33647","$415,000","$390,000","","","29","29","One","","2","00x00","Square Feet","2005","1,601","2,274"
"1","O6121401","SLD","12716 TROWBRIDGE LN","TAMPA","33624","$404,000","$390,000","","","25","25","One","","1","","Square Feet","1988","1,340","1,340"
"1","T3454319","SLD","12807 AVELAR CREEK DR","RIVERVIEW","33578","$399,900","$393,000","","","28","28","One","","2","","Square Feet","2009","2,057","2,057"
"1","T3456477","SLD","10519 DEEPBROOK DR","RIVERVIEW","33569","$399,900","$394,000","","","5","5","One","","2","","Square Feet","1989","1,760","3,003"
"1","L4938104","SLD","6322 S CHURCH AVE","TAMPA","33616","$403,000","$395,000","","","47","47","One","","1","","Square Feet","1990","1,307","1,589"
